defect1_1,defect1_2,defect2_1,defect2_2,total_voltage
3,1,1,2,17630.30634
3,1,2,2,17634.92909
3,1,3,2,17635.62535
3,1,4,2,17635.60245
3,1,5,2,17631.36169
3,1,1,3,17636.82396
3,1,2,3,17646.0706
3,1,3,3,17648.10255
3,1,4,3,17647.94932
3,1,5,3,17637.86955
3,1,1,4,17636.25363
3,1,2,4,17644.3967
3,1,3,4,17646.23639
3,1,4,4,17646.0967
3,1,5,4,17637.00259
3,1,1,5,17636.18356
3,1,2,5,17644.49067
3,1,3,5,17646.36659
3,1,4,5,17646.22541
3,1,5,5,17636.91513
3,1,1,6,17636.20039
3,1,2,6,17644.48456
3,1,3,6,17646.36202
3,1,4,6,17646.22109
3,1,5,6,17636.9268
3,1,1,7,17636.34702
3,1,2,7,17644.41409
3,1,3,7,17646.27886
3,1,4,7,17646.13953
3,1,5,7,17637.07124
3,1,1,8,17636.66921
3,1,2,8,17643.81376
3,1,3,8,17645.56845
3,1,4,8,17645.44145
3,1,5,8,17637.53668
3,1,1,9,17613.28798
3,1,2,9,17652.75134
3,1,3,9,17678.42919
3,1,4,9,17678.18054
3,1,5,9,17616.02953
3,1,1,10,17531.2662
3,1,2,10,17632.11494
3,1,3,10,17648.78105
3,1,4,10,17647.30921
3,1,5,10,17542.01543
4,1,5,1,17693.83203
4,1,1,2,17628.96057
4,1,2,2,17633.61467
4,1,3,2,17634.30458
4,1,4,2,17634.16789
4,1,5,2,17629.89149
4,1,1,3,17635.35825
4,1,2,3,17644.60075
4,1,3,3,17646.62006
4,1,4,3,17646.4514
4,1,5,3,17636.39202
4,1,1,4,17634.79246
4,1,2,4,17642.93618
4,1,3,4,17644.77139
4,1,4,4,17644.63109
4,1,5,4,17635.53427
4,1,1,5,17634.72046
4,1,2,5,17643.02647
4,1,3,5,17644.90091
4,1,4,5,17644.75965
4,1,5,5,17635.4483
4,1,1,6,17634.73618
4,1,2,6,17643.01964
4,1,3,6,17644.89658
4,1,4,6,17644.75563
4,1,5,6,17635.46081
4,1,1,7,17634.88227
4,1,2,7,17642.94896
4,1,3,7,17644.81353
4,1,4,7,17644.67419
4,1,5,7,17635.60563
4,1,1,8,17635.20422
4,1,2,8,17642.34855
4,1,3,8,17644.10317
4,1,4,8,17643.97616
4,1,5,8,17636.07125
4,1,1,9,17611.82305
4,1,2,9,17651.2861
4,1,3,9,17676.96262
4,1,4,9,17676.71397
4,1,5,9,17614.56426
4,1,1,10,17529.79456
4,1,2,10,17630.64312
4,1,3,10,17647.30921
4,1,4,10,17645.83738
4,1,5,10,17540.54346
5,1,1,2,17529.07903
5,1,2,2,17535.62131
5,1,3,2,17536.9251
5,1,4,2,17536.7813
5,1,5,2,17528.17682
5,1,1,3,17530.31919
5,1,2,3,17538.82791
5,1,3,3,17540.79828
5,1,4,3,17540.64754
5,1,5,3,17530.0638
5,1,1,4,17530.14499
5,1,2,4,17538.3568
5,1,3,4,17540.17639
5,1,4,4,17540.03004
5,1,5,4,17530.22074
5,1,1,5,17530.05498
5,1,2,5,17538.32856
5,1,3,5,17540.16378
5,1,4,5,17540.01921
5,1,5,5,17530.39173
5,1,1,6,17530.04394
5,1,2,6,17538.28877
5,1,3,6,17540.13864
5,1,4,6,17539.99579
5,1,5,6,17530.53872
5,1,1,7,17530.16678
5,1,2,7,17538.20106
5,1,3,7,17540.04917
5,1,4,7,17539.90877
5,1,5,7,17530.75265
5,1,1,8,17530.4725
5,1,2,8,17537.59133
5,1,3,8,17539.33664
5,1,4,8,17539.20908
5,1,5,8,17531.25381
5,1,1,9,17507.0518
5,1,2,9,17546.52338
5,1,3,9,17572.15339
5,1,4,9,17571.90455
5,1,5,9,17509.72157
5,1,1,10,17424.53607
5,1,2,10,17525.35201
5,1,3,10,17542.01543
5,1,4,10,17540.54346
5,1,5,10,17435.20746
1,2,2,2,17586.76287
1,2,3,2,17593.43856
1,2,4,2,17593.17418
1,2,5,2,17574.00963
1,2,1,3,17528.65872
1,2,2,3,17534.29653
1,2,3,3,17536.19784
1,2,4,3,17536.17276
1,2,5,3,17532.51882
1,2,1,4,17530.53112
1,2,2,4,17540.35421
1,2,3,4,17542.35313
1,2,4,4,17542.21122
1,2,5,4,17532.77135
1,2,1,5,17530.93125
1,2,2,5,17539.84431
1,2,3,5,17541.81576
1,2,4,5,17541.67973
1,2,5,5,17532.46729
1,2,1,6,17531.2359
1,2,2,6,17539.83108
1,2,3,6,17541.76997
1,2,4,6,17541.63234
1,2,5,6,17532.42246
1,2,1,7,17531.53115
1,2,2,7,17539.76491
1,2,3,7,17541.66443
1,2,4,7,17541.52697
1,2,5,7,17532.5207
1,2,1,8,17531.92894
1,2,2,8,17539.1695
1,2,3,8,17540.94276
1,2,4,8,17540.81676
1,2,5,8,17532.95584
1,2,1,9,17507.31967
1,2,2,9,17548.11217
1,2,3,9,17575.03972
1,2,4,9,17574.79144
1,2,5,9,17510.19
1,2,1,10,17496.37604
1,2,2,10,17596.73029
1,2,3,10,17613.28798
1,2,4,10,17611.82305
1,2,5,10,17507.0518
2,2,3,2,17641.27762
2,2,4,2,17641.21887
2,2,5,2,17592.91656
2,2,1,3,17539.59649
2,2,2,3,17541.95446
2,2,3,3,17543.26899
2,2,4,3,17543.25491
2,2,5,3,17541.10685
2,2,1,4,17545.36934
2,2,2,4,17554.02596
2,2,3,4,17556.67591
2,2,4,4,17556.53265
2,2,5,4,17546.33348
2,2,1,5,17544.80334
2,2,2,5,17552.96721
2,2,3,5,17554.9629
2,2,4,5,17554.82788
2,2,5,5,17545.66704
2,2,1,6,17544.83639
2,2,2,6,17553.10959
2,2,3,6,17555.02514
2,2,4,6,17554.88592
2,2,5,6,17545.63839
2,2,1,7,17544.99497
2,2,2,7,17553.06469
2,2,3,7,17554.94243
2,2,4,7,17554.80371
2,2,5,7,17545.75829
2,2,1,8,17545.32313
2,2,2,8,17552.47144
2,2,3,8,17554.23087
2,2,4,8,17554.1041
2,2,5,8,17546.21142
2,2,1,9,17548.11217
2,2,2,9,17561.41175
2,2,3,9,17589.28447
2,2,4,9,17589.03588
2,2,5,9,17550.97058
2,2,1,10,17535.96481
2,2,2,10,17636.20296
2,2,3,10,17652.75134
2,2,4,10,17651.2861
2,2,5,10,17546.52338
3,2,4,2,17683.4608
3,2,5,2,17623.24929
3,2,1,3,17567.27627
3,2,2,3,17569.15229
3,2,3,3,17569.52296
3,2,4,3,17569.45894
3,2,5,3,17567.08543
3,2,1,4,17573.06938
3,2,2,4,17582.92385
3,2,3,4,17585.03193
3,2,4,4,17584.86847
3,2,5,4,17573.98141
3,2,1,5,17572.58296
3,2,2,5,17581.38071
3,2,3,5,17583.30674
3,2,4,5,17583.15752
3,2,5,5,17573.36557
3,2,1,6,17572.58641
3,2,2,6,17581.44083
3,2,3,6,17583.40282
3,2,4,6,17583.25282
3,2,5,6,17573.37013
3,2,1,7,17572.69374
3,2,2,7,17581.38645
3,2,3,7,17583.34635
3,2,4,7,17583.19784
3,2,5,7,17573.49041
3,2,1,8,17572.91395
3,2,2,8,17580.88268
3,2,3,8,17582.76637
3,2,4,8,17582.62881
3,2,5,8,17573.88632
3,2,1,9,17575.03972
3,2,2,9,17589.28447
3,2,3,9,17592.89415
3,2,4,9,17592.64548
3,2,5,9,17577.99073
3,2,1,10,17561.62466
3,2,2,10,17661.87071
3,2,3,10,17678.42919
3,2,4,10,17676.96262
3,2,5,10,17572.15339
4,2,5,2,17622.82274
4,2,1,3,17567.14014
4,2,2,3,17569.02393
4,2,3,3,17569.3482
4,2,4,3,17569.29033
4,2,5,3,17566.85341
4,2,1,4,17572.81646
4,2,2,4,17582.66705
4,2,3,4,17584.76818
4,2,4,4,17584.59146
4,2,5,4,17573.72506
4,2,1,5,17572.33716
4,2,2,5,17581.13628
4,2,3,5,17583.05853
4,2,4,5,17582.90872
4,2,5,5,17573.11383
4,2,1,6,17572.33977
4,2,2,6,17581.19329
4,2,3,6,17583.15387
4,2,4,6,17583.00379
4,2,5,6,17573.11957
4,2,1,7,17572.44623
4,2,2,7,17581.1382
4,2,3,7,17583.09757
4,2,4,7,17582.94903
4,2,5,7,17573.24076
4,2,1,8,17572.66592
4,2,2,8,17580.63419
4,2,3,8,17582.51767
4,2,4,8,17582.38009
4,2,5,8,17573.63714
4,2,1,9,17574.79144
4,2,2,9,17589.03588
4,2,3,9,17592.64548
4,2,4,9,17592.39681
4,2,5,9,17577.74177
4,2,1,10,17561.37624
4,2,2,10,17661.62208
4,2,3,10,17678.18054
4,2,4,10,17676.71397
4,2,5,10,17571.90455
5,2,1,3,17534.38834
5,2,2,3,17537.47003
5,2,3,3,17537.91138
5,2,4,3,17537.78765
5,2,5,3,17531.90583
5,2,1,4,17534.8437
5,2,2,4,17543.35115
5,2,3,4,17545.2593
5,2,4,4,17545.10253
5,2,5,4,17534.19968
5,2,1,5,17534.56691
5,2,2,5,17542.81446
5,2,3,5,17544.61656
5,2,4,5,17544.46872
5,2,5,5,17534.58017
5,2,1,6,17534.53511
5,2,2,6,17542.76045
5,2,3,6,17544.58807
5,2,4,6,17544.44346
5,2,5,6,17534.86489
5,2,1,7,17534.6402
5,2,2,7,17542.65938
5,2,3,7,17544.49553
5,2,4,7,17544.35431
5,2,5,7,17535.13986
5,2,1,8,17534.93417
5,2,2,8,17542.04222
5,2,3,8,17543.78152
5,2,4,8,17543.65358
5,2,5,8,17535.66842
5,2,1,9,17510.19
5,2,2,9,17550.97058
5,2,3,9,17577.99073
5,2,4,9,17577.74177
5,2,5,9,17512.82499
5,2,1,10,17499.20416
5,2,2,10,17599.4776
5,2,3,10,17616.02953
5,2,4,10,17614.56426
5,2,5,10,17509.72157
1,3,2,3,17576.44344
1,3,3,3,17580.4412
1,3,4,3,17580.29468
1,3,5,3,17568.09096
1,3,1,4,17526.01325
1,3,2,4,17531.72055
1,3,3,4,17533.61748
1,3,4,4,17533.58604
1,3,5,4,17529.54974
1,3,1,5,17527.73019
1,3,2,5,17537.5756
1,3,3,5,17539.57054
1,3,4,5,17539.42784
1,3,5,5,17529.9082
1,3,1,6,17528.19769
1,3,2,6,17537.04296
1,3,3,6,17539.00941
1,3,4,6,17538.87345
1,3,5,6,17529.69505
1,3,1,7,17528.61471
1,3,2,7,17536.97179
1,3,3,7,17538.89442
1,3,4,7,17538.75823
1,3,5,7,17529.77865
1,3,1,8,17529.07401
1,3,2,8,17536.37796
1,3,3,8,17538.16394
1,3,4,8,17538.03865
1,3,5,8,17530.19758
1,3,1,9,17531.92894
1,3,2,9,17545.32313
1,3,3,9,17572.91395
1,3,4,9,17572.66592
1,3,5,9,17534.93417
1,3,1,10,17519.81823
1,3,2,10,17620.11716
1,3,3,10,17636.66921
1,3,4,10,17635.20422
1,3,5,10,17530.4725
2,3,3,3,17591.91371
2,3,4,3,17591.90976
2,3,5,3,17579.63262
2,3,1,4,17530.65957
2,3,2,4,17533.13317
2,3,3,4,17534.53156
2,3,4,4,17534.51046
2,3,5,4,17531.75798
2,3,1,5,17536.38439
2,3,2,5,17545.11245
2,3,3,5,17547.76995
2,3,4,5,17547.62561
2,3,5,5,17537.272
2,3,1,6,17535.89045
2,3,2,6,17544.0196
2,3,3,6,17546.01642
2,3,4,6,17545.88152
2,3,5,6,17536.7388
2,3,1,7,17536.04624
2,3,2,7,17544.10095
2,3,3,7,17546.00468
2,3,4,7,17545.86703
2,3,5,7,17536.84913
2,3,1,8,17536.37796
2,3,2,8,17543.52638
2,3,3,8,17545.29452
2,3,4,8,17545.16812
2,3,5,8,17537.29023
2,3,1,9,17539.1695
2,3,2,9,17552.47144
2,3,3,9,17580.88268
2,3,4,9,17580.63419
2,3,5,9,17542.04222
2,3,1,10,17527.02389
2,3,2,10,17627.26462
2,3,3,10,17643.81376
2,3,4,10,17642.34855
2,3,5,10,17537.59133
3,3,4,3,17591.42574
3,3,5,3,17581.54116
3,3,1,4,17532.4792
3,3,2,4,17534.42491
3,3,3,4,17534.7112
3,3,4,4,17534.65726
3,3,5,4,17532.043
3,3,1,5,17538.25265
3,3,2,5,17547.63919
3,3,3,5,17549.5931
3,3,4,5,17549.4374
3,3,5,5,17539.04636
3,3,1,6,17537.72868
3,3,2,6,17545.89078
3,3,3,6,17547.70375
3,3,4,6,17547.56346
3,3,5,6,17538.41574
3,3,1,7,17537.8556
3,3,2,7,17545.89377
3,3,3,7,17547.74486
3,3,4,7,17547.60521
3,3,5,7,17538.5559
3,3,1,8,17538.16394
3,3,2,8,17545.29452
3,3,3,8,17547.04501
3,3,4,8,17546.91786
3,3,5,8,17539.01827
3,3,1,9,17540.94276
3,3,2,9,17554.23087
3,3,3,9,17582.76637
3,3,4,9,17582.51767
3,3,5,9,17543.78152
3,3,1,10,17528.79014
3,3,2,10,17629.02085
3,3,3,10,17645.56845
3,3,4,10,17644.10317
3,3,5,10,17539.33664
4,3,5,3,17581.22497
4,3,1,4,17532.46042
4,3,2,4,17534.4152
4,3,3,4,17534.66885
4,3,4,4,17534.5934
4,3,5,4,17531.9284
4,3,1,5,17538.12348
4,3,2,5,17547.50838
4,3,3,5,17549.45108
4,3,4,5,17549.27755
4,3,5,5,17538.90481
4,3,1,6,17537.60627
4,3,2,6,17545.76959
4,3,3,6,17547.57726
4,3,4,6,17547.43614
4,3,5,6,17538.28297
4,3,1,7,17537.73156
4,3,2,7,17545.76839
4,3,3,7,17547.61751
4,3,4,7,17547.47776
4,3,5,7,17538.42572
4,3,1,8,17538.03865
4,3,2,8,17545.16812
4,3,3,8,17546.91786
4,3,4,8,17546.79067
4,3,5,8,17538.88961
4,3,1,9,17540.81676
4,3,2,9,17554.1041
4,3,3,9,17582.62881
4,3,4,9,17582.38009
4,3,5,9,17543.65358
4,3,1,10,17528.66375
4,3,2,10,17628.89393
4,3,3,10,17645.44145
4,3,4,10,17643.97616
4,3,5,10,17539.20908
5,3,1,4,17529.66843
5,3,2,4,17532.92318
5,3,3,4,17533.32855
5,3,4,4,17533.19843
5,3,5,4,17527.01347
5,3,1,5,17530.03387
5,3,2,5,17538.59714
5,3,3,5,17540.49601
5,3,4,5,17540.33854
5,3,5,5,17529.39589
5,3,1,6,17529.82932
5,3,2,6,17538.0333
5,3,3,6,17539.83163
5,3,4,6,17539.68413
5,3,5,6,17529.85868
5,3,1,7,17529.91944
5,3,2,7,17537.91982
5,3,3,7,17539.73521
5,3,4,7,17539.5924
5,3,5,7,17530.26122
5,3,1,8,17530.19758
5,3,2,8,17537.29023
5,3,3,8,17539.01827
5,3,4,8,17538.88961
5,3,5,8,17530.84704
5,3,1,9,17532.95584
5,3,2,9,17546.21142
5,3,3,9,17573.88632
5,3,4,9,17573.63714
5,3,5,9,17535.66842
5,3,1,10,17520.78921
5,3,2,10,17620.99247
5,3,3,10,17637.53668
5,3,4,10,17636.07125
5,3,5,10,17531.25381
1,4,2,4,17576.59871
1,4,3,4,17580.71287
1,4,4,4,17580.55489
1,4,5,4,17567.29172
1,4,1,5,17525.70537
1,4,2,5,17531.43579
1,4,3,5,17533.34183
1,4,4,5,17533.30879
1,4,5,5,17529.13626
1,4,1,6,17527.45626
1,4,2,6,17537.23969
1,4,3,6,17539.22923
1,4,4,6,17539.08641
1,4,5,6,17529.60028
1,4,1,7,17528.03431
1,4,2,7,17536.64526
1,4,3,7,17538.59536
1,4,4,7,17538.46079
1,4,5,7,17529.51575
1,4,1,8,17528.61471
1,4,2,8,17536.04624
1,4,3,8,17537.8556
1,4,4,8,17537.73156
1,4,5,8,17529.91944
1,4,1,9,17531.53115
1,4,2,9,17544.99497
1,4,3,9,17572.69374
1,4,4,9,17572.44623
1,4,5,9,17534.6402
1,4,1,10,17519.45232
1,4,2,10,17619.79131
1,4,3,10,17636.34702
1,4,4,10,17634.88227
1,4,5,10,17530.16678
2,4,3,4,17593.57651
2,4,4,4,17593.53336
2,4,5,4,17579.69856
2,4,1,5,17531.18952
2,4,2,5,17533.74829
2,4,3,5,17535.19754
2,4,4,5,17535.17611
2,4,5,5,17532.25886
2,4,1,6,17537.01507
2,4,2,6,17545.70091
2,4,3,6,17548.3618
2,4,4,6,17548.21771
2,4,5,6,17537.8929
2,4,1,7,17536.64526
2,4,2,7,17544.54854
2,4,3,7,17546.53248
2,4,4,7,17546.39913
2,4,5,7,17537.49088
2,4,1,8,17536.97179
2,4,2,8,17544.10095
2,4,3,8,17545.89377
2,4,4,8,17545.76839
2,4,5,8,17537.91982
2,4,1,9,17539.76491
2,4,2,9,17553.06469
2,4,3,9,17581.38645
2,4,4,9,17581.1382
2,4,5,9,17542.65938
2,4,1,10,17527.62086
2,4,2,10,17627.8631
2,4,3,10,17644.41409
2,4,4,10,17642.94896
2,4,5,10,17538.20106
3,4,4,4,17593.7252
3,4,5,4,17581.7206
3,4,1,5,17533.09331
3,4,2,5,17535.18785
3,4,3,5,17535.46334
3,4,4,5,17535.41295
3,4,5,5,17532.65837
3,4,1,6,17538.98979
3,4,2,6,17548.34756
3,4,3,6,17550.29481
3,4,4,6,17550.13929
3,4,5,6,17539.77837
3,4,1,7,17538.59536
3,4,2,7,17546.53248
3,4,3,7,17548.33042
3,4,4,7,17548.19166
3,4,5,7,17539.27692
3,4,1,8,17538.89442
3,4,2,8,17546.00468
3,4,3,8,17547.74486
3,4,4,8,17547.61751
3,4,5,8,17539.73521
3,4,1,9,17541.66443
3,4,2,9,17554.94243
3,4,3,9,17583.34635
3,4,4,9,17583.09757
3,4,5,9,17544.49553
3,4,1,10,17529.50656
3,4,2,10,17629.73195
3,4,3,10,17646.27886
3,4,4,10,17644.81353
3,4,5,10,17540.04917
4,4,5,4,17581.38245
4,4,1,5,17533.06175
4,4,2,5,17535.16751
4,4,3,5,17535.41418
4,4,4,5,17535.33143
4,4,5,5,17532.53002
4,4,1,6,17538.84834
4,4,2,6,17548.20488
4,4,3,6,17550.14075
4,4,4,6,17549.967
4,4,5,6,17539.62355
4,4,1,7,17538.46079
4,4,2,7,17546.39913
4,4,3,7,17548.19166
4,4,4,7,17548.05205
4,4,5,7,17539.13131
4,4,1,8,17538.75823
4,4,2,8,17545.86703
4,4,3,8,17547.60521
4,4,4,8,17547.47776
4,4,5,8,17539.5924
4,4,1,9,17541.52697
4,4,2,9,17554.80371
4,4,3,9,17583.19784
4,4,4,9,17582.94903
4,4,5,9,17544.35431
4,4,1,10,17529.36833
4,4,2,10,17629.59281
4,4,3,10,17646.13953
4,4,4,10,17644.67419
4,4,5,10,17539.90877
5,4,1,5,17529.12633
5,4,2,5,17532.49224
5,4,3,5,17532.90319
5,4,4,5,17532.77221
5,4,5,5,17526.53642
5,4,1,6,17529.59478
5,4,2,6,17538.11563
5,4,3,6,17540.01299
5,4,4,6,17539.85605
5,4,5,6,17528.97289
5,4,1,7,17529.51575
5,4,2,7,17537.49088
5,4,3,7,17539.27692
5,4,4,7,17539.13131
5,4,5,7,17529.54814
5,4,1,8,17529.77865
5,4,2,8,17536.84913
5,4,3,8,17538.5559
5,4,4,8,17538.42572
5,4,5,8,17530.26122
5,4,1,9,17532.5207
5,4,2,9,17545.75829
5,4,3,9,17573.49041
5,4,4,9,17573.24076
5,4,5,9,17535.13986
5,4,1,10,17520.34172
5,4,2,10,17620.53057
5,4,3,10,17637.07124
5,4,4,10,17635.60563
5,4,5,10,17530.75265
1,5,2,5,17576.45385
1,5,3,5,17580.6171
1,5,4,5,17580.45845
1,5,5,5,17566.99079
1,5,1,6,17525.6006
1,5,2,6,17531.2799
1,5,3,6,17533.19057
1,5,4,6,17533.15743
1,5,5,6,17528.99877
1,5,1,7,17527.45626
1,5,2,7,17537.01507
1,5,3,7,17538.98979
1,5,4,7,17538.84834
1,5,5,7,17529.59478
1,5,1,8,17528.19769
1,5,2,8,17535.89045
1,5,3,8,17537.72868
1,5,4,8,17537.60627
1,5,5,8,17529.82932
1,5,1,9,17531.2359
1,5,2,9,17544.83639
1,5,3,9,17572.58641
1,5,4,9,17572.33977
1,5,5,9,17534.53511
1,5,1,10,17519.22388
1,5,2,10,17619.63653
1,5,3,10,17636.20039
1,5,4,10,17634.73618
1,5,5,10,17530.04394
2,5,3,5,17593.77782
2,5,4,5,17593.7262
2,5,5,5,17579.59927
2,5,1,6,17531.2799
2,5,2,6,17533.80645
2,5,3,6,17535.2684
2,5,4,6,17535.24715
2,5,5,6,17532.34015
2,5,1,7,17537.23969
2,5,2,7,17545.70091
2,5,3,7,17548.34756
2,5,4,7,17548.20488
2,5,5,7,17538.11563
2,5,1,8,17537.04296
2,5,2,8,17544.0196
2,5,3,8,17545.89078
2,5,4,8,17545.76959
2,5,5,8,17538.0333
2,5,1,9,17539.83108
2,5,2,9,17553.10959
2,5,3,9,17581.44083
2,5,4,9,17581.19329
2,5,5,9,17542.76045
2,5,1,10,17527.68853
2,5,2,10,17627.92816
2,5,3,10,17644.48456
2,5,4,10,17643.01964
2,5,5,10,17538.28877
3,5,4,5,17594.06585
3,5,5,5,17581.62731
3,5,1,6,17533.19057
3,5,2,6,17535.2684
3,5,3,6,17535.53918
3,5,4,6,17535.49003
3,5,5,6,17532.75163
3,5,1,7,17539.22923
3,5,2,7,17548.3618
3,5,3,7,17550.29481
3,5,4,7,17550.14075
3,5,5,7,17540.01299
3,5,1,8,17539.00941
3,5,2,8,17546.01642
3,5,3,8,17547.70375
3,5,4,8,17547.57726
3,5,5,8,17539.83163
3,5,1,9,17541.76997
3,5,2,9,17555.02514
3,5,3,9,17583.40282
3,5,4,9,17583.15387
3,5,5,9,17544.58807
3,5,1,10,17529.60219
3,5,2,10,17629.81724
3,5,3,10,17646.36202
3,5,4,10,17644.89658
3,5,5,10,17540.13864
4,5,5,5,17581.28337
4,5,1,6,17533.15743
4,5,2,6,17535.24715
4,5,3,6,17535.49003
4,5,4,6,17535.40554
4,5,5,6,17532.621
4,5,1,7,17539.08641
4,5,2,7,17548.21771
4,5,3,7,17550.13929
4,5,4,7,17549.967
4,5,5,7,17539.85605
4,5,1,8,17538.87345
4,5,2,8,17545.88152
4,5,3,8,17547.56346
4,5,4,8,17547.43614
4,5,5,8,17539.68413
4,5,1,9,17541.63234
4,5,2,9,17554.88592
4,5,3,9,17583.25282
4,5,4,9,17583.00379
4,5,5,9,17544.44346
4,5,1,10,17529.46314
4,5,2,10,17629.67682
4,5,3,10,17646.22109
4,5,4,10,17644.75563
4,5,5,10,17539.99579
5,5,1,6,17528.99877
5,5,2,6,17532.34015
5,5,3,6,17532.75163
5,5,4,6,17532.621
5,5,5,6,17526.42583
5,5,1,7,17529.60028
5,5,2,7,17537.8929
5,5,3,7,17539.77837
5,5,4,7,17539.62355
5,5,5,7,17528.97289
5,5,1,8,17529.69505
5,5,2,8,17536.7388
5,5,3,8,17538.41574
5,5,4,8,17538.28297
5,5,5,8,17529.85868
5,5,1,9,17532.42246
5,5,2,9,17545.63839
5,5,3,9,17573.37013
5,5,4,9,17573.11957
5,5,5,9,17534.86489
5,5,1,10,17520.2249
5,5,2,10,17620.39395
5,5,3,10,17636.9268
5,5,4,10,17635.46081
5,5,5,10,17530.53872
1,6,2,6,17576.45385
1,6,3,6,17580.6171
1,6,4,6,17580.45845
1,6,5,6,17566.99079
1,6,1,7,17525.70537
1,6,2,7,17531.18952
1,6,3,7,17533.09331
1,6,4,7,17533.06175
1,6,5,7,17529.12633
1,6,1,8,17527.73019
1,6,2,8,17536.38439
1,6,3,8,17538.25265
1,6,4,8,17538.12348
1,6,5,8,17530.03387
1,6,1,9,17530.93125
1,6,2,9,17544.80334
1,6,3,9,17572.58296
1,6,4,9,17572.33716
1,6,5,9,17534.56691
1,6,1,10,17519.05445
1,6,2,10,17619.60273
1,6,3,10,17636.18356
1,6,4,10,17634.72046
1,6,5,10,17530.05498
2,6,3,6,17593.77782
2,6,4,6,17593.7262
2,6,5,6,17579.59927
2,6,1,7,17531.43579
2,6,2,7,17533.74829
2,6,3,7,17535.18785
2,6,4,7,17535.16751
2,6,5,7,17532.49224
2,6,1,8,17537.5756
2,6,2,8,17545.11245
2,6,3,8,17547.63919
2,6,4,8,17547.50838
2,6,5,8,17538.59714
2,6,1,9,17539.84431
2,6,2,9,17552.96721
2,6,3,9,17581.38071
2,6,4,9,17581.13628
2,6,5,9,17542.81446
2,6,1,10,17527.69818
2,6,2,10,17627.91688
2,6,3,10,17644.49067
2,6,4,10,17643.02647
2,6,5,10,17538.32856
3,6,4,6,17594.06585
3,6,5,6,17581.62731
3,6,1,7,17533.34183
3,6,2,7,17535.19754
3,6,3,7,17535.46334
3,6,4,7,17535.41418
3,6,5,7,17532.90319
3,6,1,8,17539.57054
3,6,2,8,17547.76995
3,6,3,8,17549.5931
3,6,4,8,17549.45108
3,6,5,8,17540.49601
3,6,1,9,17541.81576
3,6,2,9,17554.9629
3,6,3,9,17583.30674
3,6,4,9,17583.05853
3,6,5,9,17544.61656
3,6,1,10,17529.63631
3,6,2,10,17629.82976
3,6,3,10,17646.36659
3,6,4,10,17644.90091
3,6,5,10,17540.16378
4,6,5,6,17581.28337
4,6,1,7,17533.30879
