defect1_1,defect1_2,defect2_1,defect2_2,total_voltage
3,6,4,10,37.11064809
3,6,5,10,94.77178569
4,6,5,6,54.25330329
4,6,1,7,53.16962062
4,6,2,7,42.14666124
4,6,3,7,37.98243515
4,6,4,7,36.73916668
4,6,5,7,51.72725919
4,6,1,8,58.42026588
4,6,2,8,42.64797803
4,6,3,8,37.3170104
4,6,4,8,36.76734147
4,6,5,8,55.67213126
4,6,1,9,69.39318104
4,6,2,9,43.44395899
4,6,3,9,37.07115154
4,6,4,9,36.95573161
4,6,5,9,66.32343899
4,6,1,10,96.57332148
4,6,2,10,44.41609456
4,6,3,10,36.94462573
4,6,4,10,37.00595373
4,6,5,10,95.37956632
5,6,1,7,63.44926761
5,6,2,7,52.90930737
5,6,3,7,48.4745313
5,6,4,7,48.9040821
5,6,5,7,51.43333384
5,6,1,8,68.61652737
5,6,2,8,53.38096481
5,6,3,8,47.83701484
5,6,4,8,48.20659261
5,6,5,8,57.50279087
5,6,1,9,79.39491257
5,6,2,9,54.21385391
5,6,3,9,47.65343027
5,6,4,9,47.95576386
5,6,5,9,69.24174523
5,6,1,10,106.1122234
5,6,2,10,55.17372175
5,6,3,10,47.54702012
5,6,4,10,47.95560243
5,6,5,10,99.4059183
1,7,2,7,78.29472248
1,7,3,7,53.00160007
1,7,4,7,53.20837562
1,7,5,7,65.58675849
1,7,1,8,60.84893513
1,7,2,8,68.20238854
1,7,3,8,52.9578187
1,7,4,8,53.23396561
1,7,5,8,70.67913594
1,7,1,9,73.25035023
1,7,2,9,62.6058236
1,7,3,9,52.89041646
1,7,4,9,53.31113392
1,7,5,9,81.60254793
1,7,1,10,102.7382181
1,7,2,10,59.86202669
1,7,3,10,52.83781061
1,7,4,10,53.41265242
1,7,5,10,110.5717995
2,7,3,7,42.21694515
2,7,4,7,42.11880443
2,7,5,7,55.08446995
2,7,1,8,74.85958942
2,7,2,8,42.7252763
2,7,3,8,42.14887727
2,7,4,8,42.23504781
2,7,5,8,60.29530266
2,7,1,9,81.03417066
2,7,2,9,44.01870123
2,7,3,9,42.06934669
2,7,4,9,42.36725439
2,7,5,9,71.45444758
2,7,1,10,106.4571279
2,7,2,10,45.58866607
2,7,3,10,42.01613244
2,7,4,10,42.50021785
2,7,5,10,100.9369551
3,7,4,7,44.76873857
3,7,5,7,54.65141962
3,7,1,8,58.14841883
3,7,2,8,42.59371851
3,7,3,8,36.23007209
3,7,4,8,38.02951095
3,7,5,8,56.36781101
3,7,1,9,68.97944755
3,7,2,9,43.27999946
3,7,3,9,36.20526318
3,7,4,9,37.40207953
3,7,5,9,66.13742444
3,7,1,10,96.08446512
3,7,2,10,44.08396989
3,7,3,10,36.22605933
3,7,4,10,37.18849263
3,7,5,10,94.81333587
4,7,5,7,56.65180569
4,7,1,8,58.4497248
4,7,2,8,42.65234161
4,7,3,8,37.94840248
4,7,4,8,36.805728
4,7,5,8,57.13964514
4,7,1,9,69.41528563
4,7,2,9,43.46990422
4,7,3,9,37.29399612
4,7,4,9,36.92622447
4,7,5,9,66.74372085
4,7,1,10,96.60376482
4,7,2,10,44.41409899
4,7,3,10,37.04422121
4,7,4,10,36.97255432
4,7,5,10,95.59489345
5,7,1,8,70.72150102
5,7,2,8,55.56985291
5,7,3,8,50.49225049
5,7,4,8,50.86201454
5,7,5,8,56.20127821
5,7,1,9,81.5072453
5,7,2,9,56.42419382
5,7,3,9,49.94202963
5,7,4,9,50.36189197
5,7,5,9,67.96829217
5,7,1,10,108.1926083
5,7,2,10,57.42058248
5,7,3,10,49.74549961
5,7,4,10,50.19194209
5,7,5,10,98.19212722
1,8,2,8,87.46589352
1,8,3,8,58.26391346
1,8,4,8,58.50384344
1,8,5,8,75.91389941
1,8,1,9,72.18872354
1,8,2,9,74.66285051
1,8,3,9,58.17983339
1,8,4,9,58.5815665
1,8,5,9,86.9514454
1,8,1,10,102.0465317
1,8,2,10,67.67484876
1,8,3,10,58.13257794
1,8,4,10,58.68911008
1,8,5,10,116.1947763
2,8,3,8,42.76549357
2,8,4,8,42.66499023
2,8,5,8,60.82296761
2,8,1,9,88.17669523
2,8,2,9,43.6040973
2,8,3,9,42.6791143
2,8,4,9,42.84209613
2,8,5,9,72.01861116
2,8,1,10,110.6930435
2,8,2,10,45.27213449
2,8,3,10,42.53162353
2,8,4,10,42.94029049
2,8,5,10,101.634211
3,8,4,8,45.57894754
3,8,5,8,59.97980588
3,8,1,9,69.04894188
3,8,2,9,43.43807038
3,8,3,9,36.22626601
3,8,4,9,37.9896474
3,8,5,9,67.21785833
3,8,1,10,96.09859987
3,8,2,10,44.17469847
3,8,3,10,36.28842656
3,8,4,10,37.34394268
3,8,5,10,94.91339628
4,8,5,8,62.28657047
4,8,1,9,69.465381
4,8,2,9,43.55035604
4,8,3,9,37.8675631
4,8,4,9,36.90544387
4,8,5,9,68.22658274
4,8,1,10,96.66286583
4,8,2,10,44.47128615
4,8,3,10,37.27045892
4,8,4,10,36.94421564
4,8,5,10,96.0309716
5,8,1,9,86.80354648
5,8,2,9,61.70610233
5,8,3,9,55.48150797
5,8,4,9,56.06286108
5,8,5,9,67.17303794
5,8,1,10,113.6548807
5,8,2,10,62.77063708
5,8,3,10,54.98963525
5,8,4,10,55.57387496
5,8,5,10,97.50394209
1,9,2,9,107.1131053
1,9,3,9,69.1885167
1,9,4,9,69.57516675
1,9,5,9,98.1242423
1,9,1,10,101.8371072
1,9,2,10,87.77739925
1,9,3,10,69.0510523
1,9,4,10,69.68179254
1,9,5,10,128.0438017
2,9,3,9,43.73503944
2,9,4,9,43.61845272
2,9,5,9,73.00964483
2,9,1,10,120.2097721
2,9,2,10,45.02446165
2,9,3,10,43.42044258
2,9,4,10,43.67615534
2,9,5,10,102.8452596
3,9,4,9,47.03664208
3,9,5,9,70.91050506
3,9,1,10,96.13124653
3,9,2,10,44.32644256
3,9,3,10,36.30831347
3,9,4,10,37.77189949
3,9,5,10,95.27904563
4,9,5,9,73.90442271
4,9,1,10,96.77049212
4,9,2,10,44.57322336
4,9,3,10,37.75581727
4,9,4,10,37.05839957
4,9,5,10,97.12200366
5,9,1,10,125.5389041
5,9,2,10,74.19860268
5,9,3,10,66.21752154
5,9,4,10,67.3291758
5,9,5,10,97.27574089
1,10,2,10,157.6633372
1,10,3,10,96.21286226
1,10,4,10,96.93170679
1,10,5,10,157.0344238
2,10,3,10,44.84377103
2,10,4,10,44.68374702
2,10,5,10,104.4085087
3,10,4,10,48.86839406
3,10,5,10,97.04026357
4,10,5,10,102.0118726
