defect1_1,defect1_2,defect2_1,defect2_2,total_voltage
2,1,3,10,143.847245
2,1,4,10,146.0207743
2,1,5,10,206.1325489
3,1,4,1,163.6444205
3,1,5,1,206.2250855
3,1,1,2,153.6131623
3,1,2,2,138.2944957
3,1,3,2,116.2086838
3,1,4,2,120.3530617
3,1,5,2,139.7393567
3,1,1,3,137.9269637
3,1,2,3,133.8576911
3,1,3,3,116.207169
3,1,4,3,118.7079343
3,1,5,3,125.5833897
3,1,1,4,133.5249227
3,1,2,4,131.6859904
3,1,3,4,116.207303
3,1,4,4,118.1332652
3,1,5,4,122.1913727
3,1,1,5,131.9394957
3,1,2,5,130.7346679
3,1,3,5,116.2077404
3,1,4,5,117.8707631
3,1,5,5,121.071681
3,1,1,6,131.8655519
3,1,2,6,130.6446428
3,1,3,6,116.2078083
3,1,4,6,117.7463923
3,1,5,6,120.970932
3,1,1,7,133.2895973
3,1,2,7,131.386415
3,1,3,7,116.2074875
3,1,4,7,117.7144869
3,1,5,7,121.8233307
3,1,1,8,137.4887052
3,1,2,8,133.2461578
3,1,3,8,116.2074279
3,1,4,8,117.7918849
3,1,5,8,124.7749156
3,1,1,9,152.6897668
3,1,2,9,137.0292297
3,1,3,9,116.2089762
3,1,4,9,118.0564748
3,1,5,9,137.7900714
3,1,1,10,195.0361388
3,1,2,10,143.8472477
3,1,3,10,116.210714
3,1,4,10,118.6026889
3,1,5,10,178.392102
4,1,5,1,211.443776
4,1,1,2,155.0384816
4,1,2,2,139.6771627
4,1,3,2,121.2019794
4,1,4,2,118.5870914
4,1,5,2,139.0756517
4,1,1,3,139.6925686
4,1,2,3,135.6646498
4,1,3,3,119.8227336
4,1,4,3,118.7401871
4,1,5,3,125.9064614
4,1,1,4,135.4465356
4,1,2,4,133.631154
4,1,3,4,119.3415305
4,1,4,4,118.8082127
4,1,5,4,123.0646348
4,1,1,5,133.9529394
4,1,2,5,132.7473107
4,1,3,5,119.096962
4,1,4,5,118.8788371
4,1,5,5,122.2251894
4,1,1,6,133.9386491
4,1,2,6,132.7022652
4,1,3,6,118.9485706
4,1,4,6,118.9517224
4,1,5,6,122.2833837
4,1,1,7,135.4118185
4,1,2,7,133.484866
4,1,3,7,118.846777
4,1,4,7,119.1071615
4,1,5,7,123.2563744
4,1,1,8,139.7442649
4,1,2,8,135.3713667
4,1,3,8,118.7226521
4,1,4,8,119.3229592
4,1,5,8,126.3183973
4,1,1,9,154.8887815
4,1,2,9,139.1730854
4,1,3,9,118.6150731
4,1,4,9,119.7077286
4,1,5,9,139.4320671
4,1,1,10,197.2845227
4,1,2,10,146.020774
4,1,3,10,118.6026899
4,1,4,10,120.4261369
4,1,5,10,180.16702
5,1,1,2,215.2430087
5,1,2,2,202.5971936
5,1,3,2,188.9678051
5,1,4,2,189.1413929
5,1,5,2,180.6623125
5,1,1,3,200.2271182
5,1,2,3,197.6584815
5,1,3,3,183.747819
5,1,4,3,183.3905181
5,1,5,3,180.3793629
5,1,1,4,195.916319
5,1,2,4,194.8108878
5,1,3,4,181.1141334
5,1,4,4,180.8981809
5,1,5,4,180.4752654
5,1,1,5,194.238053
5,1,2,5,193.31935
5,1,3,5,179.6238318
5,1,4,5,179.6040985
5,1,5,5,180.8424603
5,1,1,6,194.12728
5,1,2,6,193.0563931
5,1,3,6,178.8944283
5,1,4,6,179.12799
5,1,5,6,181.5625607
5,1,1,7,195.5349822
5,1,2,7,193.7031233
5,1,3,7,178.6122931
5,1,4,7,179.0696418
5,1,5,7,182.9335301
5,1,1,8,199.7090967
5,1,2,8,195.5292334
5,1,3,8,178.4980659
5,1,4,8,179.1738574
5,1,5,8,186.3134176
5,1,1,9,214.9286816
5,1,2,9,199.3119623
5,1,3,9,178.4355676
5,1,4,9,179.4949876
5,1,5,9,199.8273881
5,1,1,10,257.3087673
5,1,2,10,206.1325467
5,1,3,10,178.3921015
5,1,4,10,180.1670216
5,1,5,10,240.9400937
1,2,2,2,209.4104011
1,2,3,2,166.1748403
1,2,4,2,165.4713583
1,2,5,2,180.6707057
1,2,1,3,156.3669719
1,2,2,3,169.6007491
1,2,3,3,160.8401935
1,2,4,3,161.0773799
1,2,5,3,164.2328398
1,2,1,4,157.0751314
1,2,2,4,161.0053437
1,2,3,4,156.9053613
1,2,4,4,157.4357795
1,2,5,4,160.2948485
1,2,1,5,158.1572792
1,2,2,5,159.5969835
1,2,3,5,154.7560734
1,2,4,5,155.4378414
1,2,5,5,158.2603777
1,2,1,6,159.8217472
1,2,2,6,159.8225112
1,2,3,6,153.6136814
1,2,4,6,154.4150905
1,2,5,6,157.506431
1,2,1,7,162.5241819
1,2,2,7,160.8111382
1,2,3,7,153.0572494
1,2,4,7,154.0069506
1,2,5,7,158.0575309
1,2,1,8,167.8962279
1,2,2,8,162.8704184
1,2,3,8,152.8279572
1,2,4,8,154.0355134
1,2,5,8,160.8990498
1,2,1,9,184.3192117
1,2,2,9,167.0259478
1,2,3,9,152.7371935
1,2,4,9,154.2965296
1,2,5,9,173.9965194
1,2,1,10,228.4696574
1,2,2,10,174.8609629
1,2,3,10,152.6897688
1,2,4,10,154.8887818
1,2,5,10,214.9286814
2,2,3,2,178.3408074
2,2,4,2,176.6026818
2,2,5,2,173.7173776
2,2,1,3,155.5427881
2,2,2,3,138.0190458
2,2,3,3,147.5838357
2,2,4,3,148.4443098
2,2,5,3,150.5000134
2,2,1,4,146.5005209
2,2,2,4,138.9407484
2,2,3,4,142.3568848
2,2,4,4,143.1715759
2,2,5,4,144.8278254
2,2,1,5,144.334388
2,2,2,5,139.9746977
2,2,3,5,139.8033065
2,2,4,5,140.5967541
2,2,5,5,142.5549834
2,2,1,6,144.5882438
2,2,2,6,141.2287695
2,2,3,6,138.3289101
2,2,4,6,139.1497941
2,2,5,6,141.8263465
2,2,1,7,146.5038571
2,2,2,7,142.9979656
2,2,3,7,137.5520727
2,2,4,7,138.4707855
2,2,5,7,142.450945
2,2,1,8,151.2977876
2,2,2,8,145.7000547
2,2,3,8,137.2338364
2,2,4,8,138.3714686
2,2,5,8,145.3673148
2,2,1,9,167.0259495
2,2,2,9,150.3150087
2,2,3,9,137.1143669
2,2,4,9,138.5989673
2,2,5,9,158.3762189
2,2,1,10,210.4132349
2,2,2,10,158.4575275
2,2,3,10,137.0292295
2,2,4,10,139.1730848
2,2,5,10,199.3119635
3,2,4,2,191.9454558
3,2,5,2,175.7987816
3,2,1,3,139.0559613
3,2,2,3,136.2509853
3,2,3,3,116.2061901
3,2,4,3,120.5701163
3,2,5,3,128.5174767
3,2,1,4,133.903266
3,2,2,4,132.2910354
3,2,3,4,116.2057869
3,2,4,4,118.8265823
3,2,5,4,122.9196909
3,2,1,5,132.1440255
3,2,2,5,131.0182116
3,2,3,5,116.2059418
3,2,4,5,118.2214125
3,2,5,5,121.4596882
3,2,1,6,131.9993826
3,2,2,6,130.8187519
3,2,3,6,116.2059242
3,2,4,6,117.9554775
3,2,5,6,121.2077341
3,2,1,7,133.3789212
3,2,2,7,131.511258
3,2,3,7,116.2056213
3,2,4,7,117.8480863
3,2,5,7,121.9767542
3,2,1,8,137.5190888
3,2,2,8,133.3438896
3,2,3,8,116.2056246
3,2,4,8,117.8791688
3,2,5,8,124.8490558
3,2,1,9,152.7371918
3,2,2,9,137.1143661
3,2,3,9,116.2072341
3,2,4,9,118.1127251
3,2,5,9,137.8656567
3,2,1,10,195.063241
3,2,2,10,143.903788
3,2,3,10,116.2089772
3,2,4,10,118.6150721
3,2,5,10,178.4355677
4,2,5,2,178.9815063
4,2,1,3,140.3517887
4,2,2,3,138.1020561
4,2,3,3,121.234477
4,2,4,3,117.9388471
4,2,5,3,128.5353538
4,2,1,4,135.2380125
4,2,2,4,133.9004756
4,2,3,4,119.548819
4,2,4,4,118.0496695
4,2,5,4,122.8953407
4,2,1,5,133.4964923
4,2,2,5,132.5185618
4,2,3,5,118.9401988
4,2,4,5,118.1354238
4,2,5,5,121.7827575
4,2,1,6,133.3851563
4,2,2,6,132.2636628
4,2,3,6,118.6262108
4,2,4,6,118.2515778
4,2,5,6,121.7383122
4,2,1,7,134.8199778
4,2,2,7,132.9423587
4,2,3,7,118.4343962
4,2,4,7,118.3942356
4,2,5,7,122.6560012
4,2,1,8,139.0968271
4,2,2,8,134.8011882
4,2,3,8,118.2562026
4,2,4,8,118.6132347
4,2,5,8,125.6907976
4,2,1,9,154.2965281
4,2,2,9,138.5989681
4,2,3,9,118.112725
4,2,4,9,118.9721116
4,2,5,9,138.7742574
4,2,1,10,196.6928242
4,2,2,10,145.4300441
4,2,3,10,118.056475
4,2,4,10,119.7077286
4,2,5,10,179.4949878
5,2,1,3,161.3294771
5,2,2,3,160.184477
5,2,3,3,151.7481122
5,2,4,3,151.5531052
5,2,5,3,138.7767921
5,2,1,4,156.0724666
5,2,2,4,155.2007452
5,2,3,4,144.8580908
5,2,4,4,144.5170654
5,2,5,4,138.9975459
5,2,1,5,153.7404543
5,2,2,5,153.0358931
5,2,3,5,141.3272992
5,2,4,5,141.1349604
5,2,5,5,139.4393923
5,2,1,6,153.3262696
5,2,2,6,152.1499592
5,2,3,6,139.2250985
5,2,4,6,139.1927022
5,2,5,6,140.210335
5,2,1,7,154.6187533
5,2,2,7,152.7573795
5,2,3,7,138.2723962
5,2,4,7,138.5110873
5,2,5,7,141.6196989
5,2,1,8,158.7684298
5,2,2,8,154.6048764
5,2,3,8,137.9829549
5,2,4,8,138.5128979
5,2,5,8,145.0396034
5,2,1,9,173.9965213
5,2,2,9,158.3762198
5,2,3,9,137.8656566
5,2,4,9,138.7742565
5,2,5,9,158.6119561
5,2,1,10,216.4142458
5,2,2,10,165.2393062
5,2,3,10,137.7900708
5,2,4,10,139.4320629
5,2,5,10,199.8273887
1,3,2,3,199.5059018
1,3,3,3,167.2857407
1,3,4,3,166.1824599
1,3,5,3,159.7509201
1,3,1,4,140.2045711
1,3,2,4,154.1973001
1,3,3,4,149.2166161
1,3,4,4,149.4986557
1,3,5,4,148.1393211
1,3,1,5,141.4685404
1,3,2,5,146.5492168
1,3,3,5,142.4114191
1,3,4,5,143.0298986
1,3,5,5,144.9334481
1,3,1,6,143.2430349
1,3,2,6,144.9864664
1,3,3,6,139.4470879
1,3,4,6,140.2128118
1,3,5,6,143.3705771
1,3,1,7,146.0043437
1,3,2,7,145.6192463
1,3,3,7,138.1441443
1,3,4,7,139.0316278
1,3,5,7,143.3393756
1,3,1,8,151.4549004
1,3,2,8,147.3843467
1,3,3,8,137.6685656
1,3,4,8,138.7692341
1,3,5,8,145.8468808
1,3,1,9,167.8962295
1,3,2,9,151.2977848
1,3,3,9,137.5190894
1,3,4,9,139.0968276
1,3,5,9,158.7684327
1,3,1,10,212.1934982
1,3,2,10,159.0145451
1,3,3,10,137.4887068
1,3,4,10,139.7442668
1,3,5,10,199.7091
2,3,3,3,198.2277484
2,3,4,3,196.5449002
2,3,5,3,169.9269363
2,3,1,4,150.2606686
2,3,2,4,134.128454
2,3,3,4,147.2243244
2,3,4,4,148.4770933
2,3,5,4,146.4843332
2,3,1,5,143.2084025
2,3,2,5,135.2202542
2,3,3,5,139.5339871
2,3,4,5,140.5707477
2,3,5,5,140.9725904
2,3,1,6,141.74122
2,3,2,6,136.5741465
2,3,3,6,136.0338333
2,3,4,6,136.9896555
2,3,5,6,138.9539336
2,3,1,7,142.9747698
2,3,2,7,138.3763721
2,3,3,7,134.2445663
2,3,4,7,135.1976872
2,3,5,7,138.9209916
2,3,1,8,147.3843483
2,3,2,8,141.0655058
2,3,3,8,133.543936
2,3,4,8,134.6349476
2,3,5,8,141.5918538
2,3,1,9,162.8704208
2,3,2,9,145.7000543
2,3,3,9,133.343891
2,3,4,9,134.8011885
2,3,5,9,154.6048761
2,3,1,10,206.0840235
2,3,2,10,153.8816785
2,3,3,10,133.2461588
2,3,4,10,135.371369
2,3,5,10,195.5292318
3,3,4,3,209.5228206
3,3,5,3,175.6256399
3,3,1,4,137.9405904
3,3,2,4,139.5762045
3,3,3,4,116.2053866
3,3,4,4,120.7052584
3,3,5,4,129.0863978
3,3,1,5,133.3316963
3,3,2,5,133.1205764
3,3,3,5,116.2049812
3,3,4,5,118.9499753
3,3,5,5,123.2777979
3,3,1,6,132.490643
3,3,2,6,131.6105096
3,3,3,6,116.2045802
3,3,4,6,118.3448578
3,3,5,6,121.8521319
3,3,1,7,133.6329721
3,3,2,7,131.878731
3,3,3,7,116.2040604
3,3,4,7,118.1100394
3,3,5,7,122.2879271
3,3,1,8,137.6685673
3,3,2,8,133.5439371
3,3,3,8,116.2039757
3,3,4,8,118.0730524
3,3,5,8,125.014603
3,3,1,9,152.8279564
3,3,2,9,137.2338381
3,3,3,9,116.2056269
3,3,4,9,118.2562014
3,3,5,9,137.9829553
3,3,1,10,195.1058429
3,3,2,10,143.970389
3,3,3,10,116.2074268
3,3,4,10,118.7226519
3,3,5,10,178.4980658
4,3,5,3,177.9958682
4,3,1,4,139.2619321
4,3,2,4,141.5782182
4,3,3,4,121.0643048
4,3,4,4,117.6352223
4,3,5,4,129.7630063
4,3,1,5,134.5170463
4,3,2,5,134.6926714
4,3,3,5,119.3157693
4,3,4,5,117.7825093
4,3,5,5,123.3673915
4,3,1,6,133.5699654
4,3,2,6,132.9019605
4,3,3,6,118.668293
4,3,4,6,117.8847646
4,3,5,6,121.9405452
4,3,1,7,134.693623
4,3,2,7,133.016577
4,3,3,7,118.3307472
4,3,4,7,118.019808
4,3,5,7,122.5396636
4,3,1,8,138.7692334
4,3,2,8,134.6349453
4,3,3,8,118.0730545
4,3,4,8,118.2243253
4,3,5,8,125.545646
4,3,1,9,154.0355152
4,3,2,9,138.3714683
4,3,3,9,117.8791684
4,3,4,9,118.6132353
4,3,5,9,138.5128976
4,3,1,10,196.418748
4,3,2,10,145.183715
4,3,3,10,117.7918825
4,3,4,10,119.3229604
4,3,5,10,179.1738593
5,3,1,4,146.0514455
5,3,2,4,148.4087311
5,3,3,4,139.3642941
5,3,4,4,138.9269868
5,3,5,4,125.3163212
5,3,1,5,142.7515404
5,3,2,5,141.6988232
5,3,3,5,131.3752014
5,3,4,5,131.1883363
5,3,5,5,125.7902688
5,3,1,6,140.7512292
5,3,2,6,139.7379506
5,3,3,6,127.6402106
5,3,4,6,127.5457221
5,3,5,6,126.5968354
5,3,1,7,141.9086975
5,3,2,7,139.8399317
5,3,3,7,125.6353708
5,3,4,7,125.7056227
5,3,5,7,128.0432852
5,3,1,8,145.8468805
5,3,2,8,141.5918532
5,3,3,8,125.014603
5,3,4,8,125.5456473
5,3,5,8,131.4888178
5,3,1,9,160.8990474
5,3,2,9,145.3673124
5,3,3,9,124.8490555
5,3,4,9,125.690798
5,3,5,9,145.0396029
5,3,1,10,203.2725747
5,3,2,10,152.1772425
5,3,3,10,124.7749166
5,3,4,10,126.318398
5,3,5,10,186.3134192
1,4,2,4,198.5484113
1,4,3,4,171.4994882
1,4,4,4,170.1461474
1,4,5,4,157.7409404
1,4,1,5,135.8210569
1,4,2,5,149.7916813
1,4,3,5,145.7569351
1,4,4,5,146.235678
1,4,5,5,144.2956824
1,4,1,6,137.7020534
1,4,2,6,143.0321559
1,4,3,6,137.66491
1,4,4,6,138.4816653
1,4,5,6,140.904203
1,4,1,7,140.5186369
1,4,2,7,141.7371255
1,4,3,7,134.6428097
1,4,4,7,135.5556356
1,4,5,7,139.5554046
1,4,1,8,146.0043453
1,4,2,8,142.9747712
1,4,3,8,133.6329712
1,4,4,8,134.6936204
1,4,5,8,141.9086952
1,4,1,9,162.5241853
1,4,2,9,146.5038591
1,4,3,9,133.3789182
1,4,4,9,134.8199756
1,4,5,9,154.6187536
1,4,1,10,206.9545139
1,4,2,10,154.1756261
1,4,3,10,133.2895985
1,4,4,10,135.4118186
1,4,5,10,195.5349831
2,4,3,4,204.5217069
2,4,4,4,202.727495
2,4,5,4,171.9875572
2,4,1,5,148.0973892
2,4,2,5,132.3527761
2,4,3,5,146.1985196
2,4,4,5,147.6742854
2,4,5,5,145.4327855
2,4,1,6,142.2451293
2,4,2,6,133.7476327
2,4,3,6,137.2860179
2,4,4,6,138.5351164
2,4,5,6,139.3667514
2,4,1,7,141.7371276
2,4,2,7,135.6194394
2,4,3,7,133.4094042
2,4,4,7,134.5468659
2,4,5,7,137.8579126
2,4,1,8,145.6192467
2,4,2,8,138.3763706
2,4,3,8,131.878731
2,4,4,8,133.0165773
2,4,5,8,139.8399316
2,4,1,9,160.8111379
2,4,2,9,142.9979642
2,4,3,9,131.5112585
2,4,4,9,132.942359
2,4,5,9,152.7573808
2,4,1,10,203.7471422
2,4,2,10,151.2235966
2,4,3,10,131.3864136
2,4,4,10,133.4848681
2,4,5,10,193.7031242
3,4,4,4,215.2089166
3,4,5,4,179.4269073
3,4,1,5,140.1641717
3,4,2,5,142.6660868
3,4,3,5,116.2060224
3,4,4,5,120.764794
3,4,5,5,130.7697324
3,4,1,6,134.8620561
3,4,2,6,135.1618856
3,4,3,6,116.2052594
3,4,4,6,119.0562488
3,4,5,6,125.0459236
3,4,1,7,134.6428108
3,4,2,7,133.4094042
3,4,3,7,116.2044006
3,4,4,7,118.499196
3,4,5,7,123.6871125
3,4,1,8,138.1441472
3,4,2,8,134.2445675
3,4,3,8,116.2040579
3,4,4,8,118.3307457
3,4,5,8,125.6353726
3,4,1,9,153.0572486
3,4,2,9,137.5520731
3,4,3,9,116.2056194
3,4,4,9,118.4343955
3,4,5,9,138.2723948
3,4,1,10,195.1870402
3,4,2,10,144.0779364
3,4,3,10,116.2074858
3,4,4,10,118.8467773
3,4,5,10,178.6122933
4,4,5,4,181.4145365
4,4,1,5,141.2216525
4,4,2,5,144.5049395
4,4,3,5,120.9304507
4,4,4,5,117.4844429
4,4,5,5,130.9680025
4,4,1,6,135.8898477
4,4,2,6,136.6031075
4,4,3,6,119.1635317
4,4,4,6,117.6715965
4,4,5,6,125.1538145
4,4,1,7,135.555636
4,4,2,7,134.5468665
4,4,3,7,118.4991964
4,4,4,7,117.8115368
4,4,5,7,123.6560069
4,4,1,8,139.031628
4,4,2,8,135.1976882
4,4,3,8,118.1100374
4,4,4,8,118.0198088
4,4,5,8,125.705623
4,4,1,9,154.0069514
4,4,2,9,138.470783
4,4,3,9,117.848087
4,4,4,9,118.3942367
4,4,5,9,138.5110871
4,4,1,10,196.3568489
4,4,2,10,145.1300094
4,4,3,10,117.7144882
4,4,4,10,119.1071629
4,4,5,10,179.0696425
5,4,1,5,143.4420952
5,4,2,5,146.4023447
5,4,3,5,135.7889875
5,4,4,5,135.36199
5,4,5,5,122.3016945
5,4,1,6,140.3136591
5,4,2,6,139.3431269
5,4,3,6,127.3845907
5,4,4,6,127.3687778
5,4,5,6,123.1166418
5,4,1,7,139.5554031
5,4,2,7,137.8579139
5,4,3,7,123.6871116
5,4,4,7,123.6560063
5,4,5,7,124.5640727
5,4,1,8,143.3393747
5,4,2,8,138.9209905
5,4,3,8,122.2879255
5,4,4,8,122.5396628
5,4,5,8,128.0432855
5,4,1,9,158.0575303
5,4,2,9,142.4509436
5,4,3,9,121.976755
5,4,4,9,122.6559993
5,4,5,9,141.6196978
5,4,1,10,200.3140718
5,4,2,10,149.1933714
5,4,3,10,121.8233283
5,4,4,10,123.2563745
5,4,5,10,182.933532
1,5,2,5,198.2793084
1,5,3,5,173.3301167
1,5,4,5,171.8626263
1,5,5,5,159.0765995
1,5,1,6,134.7657225
1,5,2,6,148.0834859
1,5,3,6,142.9601874
1,5,4,6,143.6989202
1,5,5,6,143.7838747
1,5,1,7,137.7020524
1,5,2,7,142.2451273
1,5,3,7,134.8620572
1,5,4,7,135.8898492
1,5,5,7,140.3136577
1,5,1,8,143.2430367
1,5,2,8,141.7412206
1,5,3,8,132.4906414
1,5,4,8,133.5699684
1,5,5,8,140.7512282
1,5,1,9,159.8217483
1,5,2,9,144.5882429
1,5,3,9,131.9993815
1,5,4,9,133.3851569
1,5,5,9,153.3262715
1,5,1,10,204.3798155
1,5,2,10,152.0839642
1,5,3,10,131.8655518
1,5,4,10,133.9386493
1,5,5,10,194.1272797
2,5,3,5,206.5071656
2,5,4,5,204.6574739
2,5,5,5,173.0320391
2,5,1,6,148.083485
2,5,2,6,131.8343474
2,5,3,6,144.7433059
2,5,4,6,146.3956771
2,5,5,6,145.6281489
2,5,1,7,143.0321574
2,5,2,7,133.7476329
2,5,3,7,135.1618853
2,5,4,7,136.6031057
2,5,5,7,139.3431251
2,5,1,8,144.9864643
2,5,2,8,136.5741452
2,5,3,8,131.61051
2,5,4,8,132.9019614
2,5,5,8,139.7379506
2,5,1,9,159.822512
2,5,2,9,141.2287688
2,5,3,9,130.8187501
2,5,4,9,132.2636632
2,5,5,9,152.1499589
2,5,1,10,202.4727242
2,5,2,10,149.5073158
2,5,3,10,130.6446393
2,5,4,10,132.7022637
2,5,5,10,193.056397
3,5,4,5,217.1064045
3,5,5,5,181.2186809
3,5,1,6,142.9601837
3,5,2,6,144.7433062
3,5,3,6,116.2063884
3,5,4,6,120.8347342
3,5,5,6,133.1472072
3,5,1,7,137.6649111
3,5,2,7,137.2860186
3,5,3,7,116.2052616
3,5,4,7,119.1635305
3,5,5,7,127.3845903
3,5,1,8,139.4470886
3,5,2,8,136.0338354
3,5,3,8,116.2045792
3,5,4,8,118.6682934
3,5,5,8,127.6402097
3,5,1,9,153.6136829
3,5,2,9,138.3289107
3,5,3,9,116.2059234
3,5,4,9,118.6262101
3,5,5,9,139.2250972
3,5,1,10,195.3418676
3,5,2,10,144.2885106
3,5,3,10,116.2078079
3,5,4,10,118.9485704
3,5,5,10,178.8944302
4,5,5,5,183.0378984
4,5,1,6,143.6989206
4,5,2,6,146.3956754
4,5,3,6,120.834735
4,5,4,6,117.444899
4,5,5,6,132.9534001
4,5,1,7,138.4816661
4,5,2,7,138.5351164
4,5,3,7,119.0562483
4,5,4,7,117.6715964
4,5,5,7,127.3687784
4,5,1,8,140.2128129
4,5,2,8,136.9896559
4,5,3,8,118.3448596
4,5,4,8,117.8847651
4,5,5,8,127.5457213
4,5,1,9,154.4150897
4,5,2,9,139.14979
4,5,3,9,117.9554771
4,5,4,9,118.2515773
4,5,5,9,139.1927015
4,5,1,10,196.4628311
4,5,2,10,145.2237623
4,5,3,10,117.7463934
4,5,4,10,118.9517229
4,5,5,10,179.12799
5,5,1,6,143.7838724
5,5,2,6,145.6281468
5,5,3,6,133.147207
5,5,4,6,132.9534007
5,5,5,6,121.6574623
5,5,1,7,140.9042048
5,5,2,7,139.3667512
5,5,3,7,125.0459244
5,5,4,7,125.1538156
5,5,5,7,123.1166415
5,5,1,8,143.370578
5,5,2,8,138.9539347
5,5,3,8,121.8521314
5,5,4,8,121.9405462
5,5,5,8,126.5968363
5,5,1,9,157.5064315
5,5,2,9,141.8263468
5,5,3,9,121.2077328
5,5,4,9,121.7383126
5,5,5,9,140.210334
5,5,1,10,199.4448509
5,5,2,10,148.3551886
5,5,3,10,120.970932
5,5,4,10,122.283382
5,5,5,10,181.5625621
1,6,2,6,198.2793068
1,6,3,6,173.3301124
1,6,4,6,171.8626245
1,6,5,6,159.0765975
1,6,1,7,135.8210572
1,6,2,7,148.0973887
1,6,3,7,140.1641724
1,6,4,7,141.2216506
1,6,5,7,143.4420953
1,6,1,8,141.4685393
1,6,2,8,143.2084038
1,6,3,8,133.3316978
1,6,4,8,134.5170494
1,6,5,8,142.7515418
1,6,1,9,158.157277
1,6,2,9,144.3343856
1,6,3,9,132.1440231
1,6,4,9,133.4964927
1,6,5,9,153.7404539
1,6,1,10,202.8771336
1,6,2,10,151.3911893
1,6,3,10,131.9394941
1,6,4,10,133.9529387
1,6,5,10,194.2380553
2,6,3,6,206.5071634
2,6,4,6,204.6574739
2,6,5,6,173.0320412
2,6,1,7,149.7916792
2,6,2,7,132.352775
2,6,3,7,142.6660883
2,6,4,7,144.5049364
2,6,5,7,146.4023426
2,6,1,8,146.5492158
2,6,2,8,135.2202529
2,6,3,8,133.1205741
2,6,4,8,134.6926723
2,6,5,8,141.6988251
2,6,1,9,159.5969839
2,6,2,9,139.9746978
2,6,3,9,131.0182125
2,6,4,9,132.5185605
2,6,5,9,153.035893
2,6,1,10,201.8768531
2,6,2,10,148.3064946
2,6,3,10,130.7346677
2,6,4,10,132.7473105
2,6,5,10,193.3193491
3,6,4,6,217.1064052
3,6,5,6,181.2186812
3,6,1,7,145.756935
3,6,2,7,146.1985167
3,6,3,7,116.2060241
3,6,4,7,120.9304506
3,6,5,7,135.7889867
3,6,1,8,142.4114186
3,6,2,8,139.5339881
3,6,3,8,116.2049813
3,6,4,8,119.3157704
3,6,5,8,131.3751994
3,6,1,9,154.7560719
3,6,2,9,139.8033064
3,6,3,9,116.2059408
3,6,4,9,118.9402013
3,6,5,9,141.3272972
3,6,1,10,195.6085122
3,6,2,10,144.6519833
3,6,3,10,116.2077414
3,6,4,10,119.096961
3,6,5,10,179.6238306
4,6,5,6,183.0379021
4,6,1,7,146.2356755
4,6,2,7,147.6742845
4,6,3,7,120.7647949
4,6,4,7,117.4844442
4,6,5,7,135.3619915
4,6,1,8,143.0298974
4,6,2,8,140.5707484
