defect1_1,defect1_2,defect2_1,defect2_2,total_voltage
3,1,3,3,9350.105332
3,1,4,3,9349.413076
3,1,5,3,9339.832016
3,1,1,4,9333.611328
3,1,2,4,9330.850867
3,1,3,4,9338.832422
3,1,4,4,9338.230278
3,1,5,4,9337.334508
3,1,1,5,9333.120252
3,1,2,5,9330.474227
3,1,3,5,9338.449812
3,1,4,5,9337.849279
3,1,5,5,9336.738062
3,1,1,6,9333.115848
3,1,2,6,9330.454731
3,1,3,6,9338.442397
3,1,4,6,9337.842404
3,1,5,6,9336.740795
3,1,1,7,9333.498198
3,1,2,7,9330.283296
3,1,3,7,9338.249914
3,1,4,7,9337.655298
3,1,5,7,9337.189739
3,1,1,8,9334.999103
3,1,2,8,9288.761404
3,1,3,8,9297.674064
3,1,4,8,9297.036588
3,1,5,8,9339.646817
3,1,1,9,9336.65344
3,1,2,9,9337.755557
3,1,3,9,9363.064101
3,1,4,9,9361.887149
3,1,5,9,9348.815961
3,1,1,10,9249.099114
3,1,2,10,9223.466547
3,1,3,10,9243.883202
3,1,4,10,9242.132542
3,1,5,10,9220.665366
4,1,5,1,9386.423494
4,1,1,2,9303.811855
4,1,2,2,9280.011567
4,1,3,2,9283.597079
4,1,4,2,9283.208403
4,1,5,2,9305.618692
4,1,1,3,9332.964529
4,1,2,3,9337.59711
4,1,3,3,9348.314134
4,1,4,3,9347.609103
4,1,5,3,9338.198112
4,1,1,4,9331.984413
4,1,2,4,9329.170402
4,1,3,4,9337.138036
4,1,4,4,9336.534277
4,1,5,4,9335.684724
4,1,1,5,9331.490462
4,1,2,5,9328.789682
4,1,3,5,9336.759936
4,1,4,5,9336.159112
4,1,5,5,9335.093925
4,1,1,6,9331.481791
4,1,2,6,9328.767564
4,1,3,6,9336.753111
4,1,4,6,9336.153012
4,1,5,6,9335.09968
4,1,1,7,9331.861936
4,1,2,7,9328.595273
4,1,3,7,9336.561051
4,1,4,7,9335.966393
4,1,5,7,9335.550142
4,1,1,8,9333.361842
4,1,2,8,9287.011017
4,1,3,8,9295.923288
4,1,4,8,9295.285793
4,1,5,8,9338.007906
4,1,1,9,9335.015739
4,1,2,9,9336.005018
4,1,3,9,9361.313408
4,1,4,9,9360.136448
4,1,5,9,9347.177338
4,1,1,10,9247.501689
4,1,2,10,9221.715924
4,1,3,10,9242.132542
4,1,4,10,9240.381879
4,1,5,10,9219.026864
5,1,1,2,9211.825331
5,1,2,2,9189.223502
5,1,3,2,9193.98592
5,1,4,2,9193.579735
5,1,5,2,9209.249809
5,1,1,3,9217.882918
5,1,2,3,9213.363185
5,1,3,3,9222.312209
5,1,4,3,9221.710178
5,1,5,3,9316.074018
5,1,1,4,9218.086041
5,1,2,4,9253.063442
5,1,3,4,9260.500686
5,1,4,4,9259.909842
5,1,5,4,9219.16105
5,1,1,5,9217.599387
5,1,2,5,9252.733436
5,1,3,5,9260.146578
5,1,4,5,9259.562742
5,1,5,5,9219.75851
5,1,1,6,9217.454509
5,1,2,6,9252.584482
5,1,3,6,9260.051009
5,1,4,6,9259.473348
5,1,5,6,9220.246177
5,1,1,7,9217.737408
5,1,2,7,9252.355535
5,1,3,7,9259.843269
5,1,4,7,9259.274009
5,1,5,7,9220.938366
5,1,1,8,9219.175589
5,1,2,8,9253.962869
5,1,3,8,9261.876719
5,1,4,8,9261.306251
5,1,5,8,9223.520485
5,1,1,9,9220.791909
5,1,2,9,9302.399377
5,1,3,9,9326.479871
5,1,4,9,9325.370767
5,1,5,9,9232.75401
5,1,1,10,9135.410445
5,1,2,10,9201.767673
5,1,3,10,9220.665366
5,1,4,10,9219.026864
5,1,5,10,9104.639069
1,2,2,2,9463.433777
1,2,3,2,9484.723938
1,2,4,2,9483.346095
1,2,5,2,9384.915642
1,2,1,3,9321.839327
1,2,2,3,9306.148265
1,2,3,3,9311.15235
1,2,4,3,9310.919448
1,2,5,3,9330.051071
1,2,1,4,9414.364376
1,2,2,4,9335.088307
1,2,3,4,9342.86718
1,2,4,4,9342.228381
1,2,5,4,9337.042096
1,2,1,5,9330.838549
1,2,2,5,9368.656512
1,2,3,5,9376.565983
1,2,4,5,9376.006929
1,2,5,5,9337.508655
1,2,1,6,9331.977022
1,2,2,6,9368.39209
1,2,3,6,9376.17609
1,2,4,6,9375.616827
1,2,5,6,9337.260202
1,2,1,7,9332.897763
1,2,2,7,9368.219504
1,2,3,7,9375.891267
1,2,4,7,9375.332637
1,2,5,7,9337.520369
1,2,1,8,9334.668496
1,2,2,8,9369.876578
1,2,3,8,9377.89068
1,2,4,8,9377.325964
1,2,5,8,9339.866623
1,2,1,9,9336.460344
1,2,2,9,9418.349472
1,2,3,9,9442.476503
1,2,4,9,9441.370133
1,2,5,9,9348.97572
1,2,1,10,9246.150506
1,2,2,10,9317.742824
1,2,3,10,9336.65344
1,2,4,10,9335.015739
1,2,5,10,9220.791909
2,2,3,2,9601.969246
2,2,4,2,9600.335939
2,2,5,2,9476.366822
2,2,1,3,9388.419356
2,2,2,3,9368.928379
2,2,3,3,9373.948558
2,2,4,3,9373.748027
2,2,5,3,9392.554673
2,2,1,4,9416.057233
2,2,2,4,9424.9911
2,2,3,4,9434.721882
2,2,4,4,9434.002454
2,2,5,4,9420.051079
2,2,1,5,9414.786483
2,2,2,5,9417.852086
2,2,3,5,9426.348503
2,2,4,5,9425.761165
2,2,5,5,9418.955437
2,2,1,6,9414.706473
2,2,2,6,9417.709737
2,2,3,6,9425.845409
2,2,4,6,9425.251924
2,2,5,6,9418.633694
2,2,1,7,9415.144612
2,2,2,7,9417.615563
2,2,3,7,9425.637318
2,2,4,7,9425.045252
2,2,5,7,9418.993831
2,2,1,8,9416.679231
2,2,2,8,9382.614379
2,2,3,8,9391.551464
2,2,4,8,9390.915174
2,2,5,8,9421.409853
2,2,1,9,9418.349472
2,2,2,9,9431.620013
2,2,3,9,9456.937888
2,2,4,9,9455.761406
2,2,5,9,9430.559408
2,2,1,10,9325.885004
2,2,2,10,9317.336479
2,2,3,10,9337.755557
2,2,4,10,9336.005018
2,2,5,10,9302.399377
3,2,4,2,9644.480341
3,2,5,2,9507.616135
3,2,1,3,9409.596192
3,2,2,3,9390.305552
3,2,3,3,9393.723312
3,2,4,3,9393.507778
3,2,5,3,9412.399433
3,2,1,4,9439.82609
3,2,2,4,9451.282255
3,2,3,4,9461.813917
3,2,4,4,9461.125307
3,2,5,4,9445.013773
3,2,1,5,9439.185997
3,2,2,5,9442.960581
3,2,3,5,9450.9135
3,2,4,5,9450.309978
3,2,5,5,9442.89103
3,2,1,6,9438.985739
3,2,2,6,9442.488174
3,2,3,6,9450.444793
3,2,4,6,9449.844454
3,2,5,6,9442.576092
3,2,1,7,9439.339383
3,2,2,7,9442.315728
3,2,3,7,9450.272085
3,2,4,7,9449.677113
3,2,5,7,9443.005425
3,2,1,8,9440.828371
3,2,2,8,9407.9455
3,2,3,8,9416.853961
3,2,4,8,9416.216282
3,2,5,8,9445.462061
3,2,1,9,9442.476503
3,2,2,9,9456.937888
3,2,3,9,9482.244914
3,2,4,9,9481.067869
3,2,5,9,9454.631011
3,2,1,10,9349.527525
3,2,2,10,9342.647755
3,2,3,10,9363.064101
3,2,4,10,9361.313408
3,2,5,10,9326.479871
4,2,5,2,9506.445771
4,2,1,3,9408.8396
4,2,2,3,9389.544853
4,2,3,3,9392.938988
4,2,4,3,9392.643433
4,2,5,3,9411.504691
4,2,1,4,9438.677811
4,2,2,4,9450.018965
4,2,3,4,9460.580824
4,2,4,4,9459.874921
4,2,5,4,9443.899771
4,2,1,5,9438.09028
4,2,2,5,9441.833535
4,2,3,5,9449.770372
4,2,4,5,9449.164663
4,2,5,5,9441.763523
4,2,1,6,9437.888121
4,2,2,6,9441.354877
4,2,3,6,9449.304718
4,2,4,6,9448.703981
4,2,5,6,9441.457609
4,2,1,7,9438.237052
4,2,2,7,9441.178836
4,2,3,7,9449.132311
4,2,4,7,9448.537188
4,2,5,7,9441.892041
4,2,1,8,9439.723327
4,2,2,8,9406.769637
4,2,3,8,9415.676708
4,2,4,8,9415.038956
4,2,5,8,9444.35125
4,2,1,9,9441.370133
4,2,2,9,9455.761406
4,2,3,9,9481.067869
4,2,4,9,9479.890792
4,2,5,9,9453.521377
4,2,1,10,9348.445845
4,2,2,10,9341.470948
4,2,3,10,9361.887149
4,2,4,10,9360.136448
4,2,5,10,9325.370767
5,2,1,3,9337.487856
5,2,2,3,9317.598107
5,2,3,3,9321.264881
5,2,4,3,9320.921632
5,2,5,3,9335.464049
5,2,1,4,9345.373224
5,2,2,4,9347.876085
5,2,3,4,9356.772119
5,2,4,4,9356.158603
5,2,5,4,9405.003459
5,2,1,5,9345.966037
5,2,2,5,9381.284133
5,2,3,5,9388.715674
5,2,4,5,9388.121982
5,2,5,5,9347.121327
5,2,1,6,9345.757625
5,2,2,6,9380.843453
5,2,3,6,9388.25403
5,2,4,6,9387.670955
5,2,5,6,9348.011921
5,2,1,7,9345.977304
5,2,2,7,9380.552743
5,2,3,7,9388.004586
5,2,4,7,9387.432613
5,2,5,7,9348.899181
5,2,1,8,9347.378673
5,2,2,8,9382.135089
5,2,3,8,9390.029871
5,2,4,8,9389.458132
5,2,5,8,9351.573247
5,2,1,9,9348.97572
5,2,2,9,9430.559408
5,2,3,9,9454.631011
5,2,4,9,9453.521377
5,2,5,9,9360.848816
5,2,1,10,9258.156688
5,2,2,10,9329.920774
5,2,3,10,9348.815961
5,2,4,10,9347.177338
5,2,5,10,9232.75401
1,3,2,3,9410.159383
1,3,3,3,9421.137721
1,3,4,3,9420.429674
1,3,5,3,9331.957952
1,3,1,4,9320.037268
1,3,2,4,9340.489463
1,3,3,4,9345.660967
1,3,4,4,9345.453681
1,3,5,4,9327.930652
1,3,1,5,9412.938417
1,3,2,5,9368.256803
1,3,3,5,9375.589027
1,3,4,5,9374.978606
1,3,5,5,9335.302968
1,3,1,6,9329.292356
1,3,2,6,9366.94267
1,3,3,6,9374.853046
1,3,4,6,9374.295382
1,3,5,6,9335.924827
1,3,1,7,9330.758858
1,3,2,7,9366.550562
1,3,3,7,9374.308933
1,3,4,7,9373.754804
1,3,5,7,9336.055593
1,3,1,8,9332.765962
1,3,2,8,9368.197584
1,3,3,8,9376.259538
1,3,4,8,9375.697507
1,3,5,8,9338.313865
1,3,1,9,9334.668496
1,3,2,9,9416.679231
1,3,3,9,9440.828371
1,3,4,9,9439.723327
1,3,5,9,9347.378673
1,3,1,10,9244.45116
1,3,2,10,9316.082404
1,3,3,10,9334.999103
1,3,4,10,9333.361842
1,3,5,10,9219.175589
2,3,3,3,9476.042894
2,3,4,3,9475.415121
2,3,5,3,9418.535555
2,3,1,4,9340.06147
2,3,2,4,9319.613369
2,3,3,4,9324.44045
2,3,4,4,9324.234819
2,3,5,4,9343.447908
2,3,1,5,9367.598847
2,3,2,5,9376.18706
2,3,3,5,9385.871019
2,3,4,5,9385.15026
2,3,5,5,9371.440633
2,3,1,6,9366.440647
2,3,2,6,9368.993732
2,3,3,6,9377.478453
2,3,4,6,9376.892155
2,3,5,6,9370.576434
2,3,1,7,9366.66614
2,3,2,7,9368.724261
2,3,3,7,9376.833594
2,3,4,7,9376.245539
2,3,5,7,9370.653345
2,3,1,8,9368.197584
2,3,2,8,9333.586637
2,3,3,8,9342.559984
2,3,4,8,9341.925363
2,3,5,8,9373.010422
2,3,1,9,9369.876578
2,3,2,9,9382.614379
2,3,3,9,9407.9455
2,3,4,9,9406.769637
2,3,5,9,9382.135089
2,3,1,10,9277.884864
2,3,2,10,9268.338868
2,3,3,10,9288.761404
2,3,4,10,9287.011017
2,3,5,10,9253.962869
3,3,4,3,9484.730796
3,3,5,3,9428.769683
3,3,1,4,9345.738399
3,3,2,4,9324.832644
3,3,3,4,9327.69854
3,3,4,4,9327.448305
3,3,5,4,9346.610975
3,3,1,5,9375.30999
3,3,2,5,9386.227959
3,3,3,5,9396.642378
3,3,4,5,9395.949923
3,3,5,5,9380.186138
3,3,1,6,9374.719723
3,3,2,6,9377.851488
3,3,3,6,9385.764702
3,3,4,6,9385.161474
3,3,5,6,9378.351757
3,3,1,7,9374.816213
3,3,2,7,9377.241602
3,3,3,7,9385.160735
3,3,4,7,9384.565538
3,3,5,7,9378.438548
3,3,1,8,9376.259538
3,3,2,8,9342.559984
3,3,3,8,9351.454676
3,3,4,8,9350.816622
3,3,5,8,9380.865084
3,3,1,9,9377.89068
3,3,2,9,9391.551464
3,3,3,9,9416.853961
3,3,4,9,9415.676708
3,3,5,9,9390.029871
3,3,1,10,9285.51936
3,3,2,10,9277.258716
3,3,3,10,9297.674064
3,3,4,10,9295.923288
3,3,5,10,9261.876719
4,3,5,3,9427.923984
4,3,1,4,9345.532407
4,3,2,4,9324.619418
4,3,3,4,9327.441186
4,3,4,4,9327.129613
4,3,5,4,9346.237683
4,3,1,5,9374.702195
4,3,2,5,9385.506805
4,3,3,5,9395.949994
4,3,4,5,9395.23899
4,3,5,5,9379.607832
4,3,1,6,9374.163937
4,3,2,6,9377.265396
4,3,3,6,9385.161885
4,3,4,6,9384.556303
4,3,5,6,9377.761866
4,3,1,7,9374.258802
4,3,2,7,9376.648824
4,3,3,7,9384.560872
4,3,4,7,9383.965259
4,3,5,7,9377.85847
4,3,1,8,9375.697507
4,3,2,8,9341.925363
4,3,3,8,9350.816622
4,3,4,8,9350.178388
4,3,5,8,9380.290571
4,3,1,9,9377.325964
4,3,2,9,9390.915174
4,3,3,9,9416.216282
4,3,4,9,9415.038956
4,3,5,9,9389.458132
4,3,1,10,9284.977545
4,3,2,10,9276.62161
4,3,3,10,9297.036588
4,3,4,10,9295.285793
4,3,5,10,9261.306251
5,3,1,4,9328.783562
5,3,2,4,9344.601521
5,3,3,4,9347.436345
5,3,4,4,9347.0602
5,3,5,4,9325.225958
5,3,1,5,9336.254818
5,3,2,5,9373.037548
5,3,3,5,9381.432244
5,3,4,5,9380.847964
5,3,5,5,9396.068943
5,3,1,6,9336.908111
5,3,2,6,9372.066515
5,3,3,6,9379.471042
5,3,4,6,9378.877468
5,3,5,6,9338.049126
5,3,1,7,9336.998777
5,3,2,7,9371.487838
5,3,3,7,9378.873714
5,3,4,7,9378.296082
5,3,5,7,9339.33576
5,3,1,8,9338.313865
5,3,2,8,9373.010422
5,3,3,8,9380.865084
5,3,4,8,9380.290571
5,3,5,8,9342.20611
5,3,1,9,9339.866623
5,3,2,9,9421.409853
5,3,3,9,9445.462061
5,3,4,9,9444.35125
5,3,5,9,9351.573247
5,3,1,10,9249.183376
5,3,2,10,9320.757389
5,3,3,10,9339.646817
5,3,4,10,9338.007905
5,3,5,10,9223.520485
1,4,2,4,9406.870158
1,4,3,4,9417.8006
1,4,4,4,9417.112524
1,4,5,4,9328.258158
1,4,1,5,9318.527176
1,4,2,5,9339.058144
1,4,3,5,9344.295272
1,4,4,5,9344.086612
1,4,5,5,9326.291169
1,4,1,6,9412.093936
1,4,2,6,9366.698679
1,4,3,6,9374.028667
1,4,4,6,9373.419024
1,4,5,6,9333.880916
1,4,1,7,9328.208316
1,4,2,7,9365.23986
1,4,3,7,9373.124487
1,4,4,7,9372.57191
1,4,5,7,9334.8759
1,4,1,8,9330.758858
1,4,2,8,9366.66614
1,4,3,8,9374.816213
1,4,4,8,9374.258802
1,4,5,8,9336.998777
1,4,1,9,9332.897763
1,4,2,9,9415.144612
1,4,3,9,9439.339383
1,4,4,9,9438.237052
1,4,5,9,9345.977304
1,4,1,10,9243.024585
1,4,2,10,9314.56771
1,4,3,10,9333.498198
1,4,4,10,9331.861936
1,4,5,10,9217.737408
2,4,3,4,9471.966008
2,4,4,4,9471.314549
2,4,5,4,9414.544536
2,4,1,5,9338.367807
2,4,2,5,9317.829903
2,4,3,5,9322.734058
2,4,4,5,9322.525926
2,4,5,5,9341.575245
2,4,1,6,9366.093957
2,4,2,6,9374.332241
2,4,3,6,9384.005878
2,4,4,6,9383.285528
2,4,5,6,9369.882716
2,4,1,7,9365.23986
2,4,2,7,9367.003592
2,4,3,7,9375.456963
2,4,4,7,9374.875836
2,4,5,7,9369.417727
2,4,1,8,9366.550562
2,4,2,8,9368.724261
2,4,3,8,9377.241602
2,4,4,8,9376.648824
2,4,5,8,9371.487838
2,4,1,9,9368.219504
2,4,2,9,9417.615563
2,4,3,9,9442.315728
2,4,4,9,9441.178836
2,4,5,9,9380.552743
2,4,1,10,9276.384324
2,4,2,10,9310.686566
2,4,3,10,9330.283296
2,4,4,10,9328.595273
2,4,5,10,9252.355535
3,4,4,4,9480.682307
3,4,5,4,9424.073491
3,4,1,5,9343.61903
3,4,2,5,9322.713054
3,4,3,5,9325.521554
3,4,4,5,9325.274602
3,4,5,5,9344.326886
3,4,1,6,9373.399744
3,4,2,6,9383.975641
3,4,3,6,9394.362989
3,4,4,6,9393.670898
3,4,5,6,9378.232201
3,4,1,7,9373.124487
3,4,2,7,9375.456963
3,4,3,7,9383.334198
3,4,4,7,9382.736151
3,4,5,7,9376.795352
3,4,1,8,9374.308933
3,4,2,8,9376.833594
3,4,3,8,9385.160735
3,4,4,8,9384.560872
3,4,5,8,9378.873714
3,4,1,9,9375.891267
3,4,2,9,9425.637318
3,4,3,9,9450.272085
3,4,4,9,9449.132311
3,4,5,9,9388.004586
3,4,1,10,9283.659064
3,4,2,10,9318.66963
3,4,3,10,9338.249914
3,4,4,10,9336.561051
3,4,5,10,9259.843269
4,4,5,4,9423.181577
4,4,1,5,9343.416132
4,4,2,5,9322.508717
4,4,3,5,9325.278833
4,4,4,5,9324.951575
4,4,5,5,9343.952248
4,4,1,6,9372.794948
4,4,2,6,9383.260048
4,4,3,6,9393.675819
4,4,4,6,9392.964499
4,4,5,6,9377.655002
4,4,1,7,9372.57191
4,4,2,7,9374.875836
4,4,3,7,9382.736151
4,4,4,7,9382.135706
4,4,5,7,9376.207448
4,4,1,8,9373.754804
4,4,2,8,9376.245539
4,4,3,8,9384.565538
4,4,4,8,9383.965259
4,4,5,8,9378.296082
4,4,1,9,9375.332637
4,4,2,9,9425.045252
4,4,3,9,9449.677113
4,4,4,9,9448.537188
4,4,5,9,9387.432613
4,4,1,10,9283.120633
4,4,2,10,9318.075823
4,4,3,10,9337.655298
4,4,4,10,9335.966393
4,4,5,10,9259.274009
5,4,1,5,9326.320268
5,4,2,5,9342.265992
5,4,3,5,9345.045414
5,4,4,5,9344.662835
5,4,5,5,9322.627032
5,4,1,6,9333.92486
5,4,2,6,9370.534284
5,4,3,6,9378.906281
5,4,4,6,9378.322639
5,4,5,6,9394.094122
5,4,1,7,9334.8759
5,4,2,7,9369.417727
5,4,3,7,9376.795352
5,4,4,7,9376.207448
5,4,5,7,9336.066587
5,4,1,8,9336.055593
5,4,2,8,9370.653345
5,4,3,8,9378.438548
5,4,4,8,9377.85847
5,4,5,8,9339.33576
5,4,1,9,9337.520369
5,4,2,9,9418.993831
5,4,3,9,9443.005425
5,4,4,9,9441.892041
5,4,5,9,9348.899181
5,4,1,10,9246.994661
5,4,2,10,9318.31379
5,4,3,10,9337.189739
5,4,4,10,9335.550142
5,4,5,10,9220.938366
1,5,2,5,9363.455265
1,5,3,5,9375.458876
1,5,4,5,9374.767851
1,5,5,5,9327.276878
1,5,1,6,9318.243818
1,5,2,6,9338.620179
1,5,3,6,9343.876864
1,5,4,6,9343.668652
1,5,5,6,9325.937055
1,5,1,7,9412.093936
1,5,2,7,9366.093957
1,5,3,7,9373.399744
1,5,4,7,9372.794948
1,5,5,7,9333.92486
1,5,1,8,9329.292356
1,5,2,8,9366.440647
1,5,3,8,9374.719723
1,5,4,8,9374.163937
1,5,5,8,9336.908111
1,5,1,9,9331.977022
1,5,2,9,9414.706473
1,5,3,9,9438.985739
1,5,4,9,9437.888121
1,5,5,9,9345.757625
1,5,1,10,9242.439345
1,5,2,10,9314.154926
1,5,3,10,9333.115848
1,5,4,10,9331.481791
1,5,5,10,9217.454509
2,5,3,5,9472.492671
2,5,4,5,9471.819682
2,5,5,5,9414.219572
2,5,1,6,9338.620179
2,5,2,6,9317.964406
2,5,3,6,9322.895321
2,5,4,6,9322.687485
2,5,5,6,9341.787546
2,5,1,7,9366.698679
2,5,2,7,9374.332241
2,5,3,7,9383.975641
2,5,4,7,9383.260048
2,5,5,7,9370.534284
2,5,1,8,9366.94267
2,5,2,8,9368.993732
2,5,3,8,9377.851488
2,5,4,8,9377.265396
2,5,5,8,9372.066515
2,5,1,9,9368.39209
2,5,2,9,9417.709737
2,5,3,9,9442.488174
2,5,4,9,9441.354877
2,5,5,9,9380.843453
2,5,1,10,9276.535727
2,5,2,10,9310.837732
2,5,3,10,9330.454731
2,5,4,10,9328.767564
2,5,5,10,9252.584482
3,5,4,5,9481.521087
3,5,5,5,9423.738728
3,5,1,6,9343.876864
3,5,2,6,9322.895321
3,5,3,6,9325.689051
3,5,4,6,9325.444781
3,5,5,6,9344.559644
3,5,1,7,9374.028667
3,5,2,7,9384.005878
3,5,3,7,9394.362989
3,5,4,7,9393.675819
3,5,5,7,9378.906281
3,5,1,8,9374.853046
3,5,2,8,9377.478453
3,5,3,8,9385.764702
3,5,4,8,9385.161885
3,5,5,8,9379.471042
3,5,1,9,9376.17609
3,5,2,9,9425.845409
3,5,3,9,9450.444793
3,5,4,9,9449.304718
3,5,5,9,9388.25403
3,5,1,10,9283.872122
3,5,2,10,9318.870254
3,5,3,10,9338.442397
3,5,4,10,9336.753111
3,5,5,10,9260.051009
4,5,5,5,9422.826766
4,5,1,6,9343.668652
4,5,2,6,9322.687485
4,5,3,6,9325.444781
4,5,4,6,9325.113518
4,5,5,6,9344.177966
4,5,1,7,9373.419024
4,5,2,7,9383.285528
4,5,3,7,9393.670898
4,5,4,7,9392.964499
4,5,5,7,9378.322639
4,5,1,8,9374.295382
4,5,2,8,9376.892155
4,5,3,8,9385.161474
4,5,4,8,9384.556303
4,5,5,8,9378.877468
4,5,1,9,9375.616827
4,5,2,9,9425.251924
4,5,3,9,9449.844454
4,5,4,9,9448.703981
4,5,5,9,9387.670955
4,5,1,10,9283.33113
4,5,2,10,9318.272304
4,5,3,10,9337.842404
4,5,4,10,9336.153012
4,5,5,10,9259.473348
5,5,1,6,9325.937055
5,5,2,6,9341.787546
5,5,3,6,9344.559644
5,5,4,6,9344.177966
5,5,5,6,9322.265171
5,5,1,7,9333.880916
5,5,2,7,9369.882716
5,5,3,7,9378.232201
5,5,4,7,9377.655002
5,5,5,7,9394.094122
5,5,1,8,9335.924827
5,5,2,8,9370.576434
5,5,3,8,9378.351757
5,5,4,8,9377.761866
5,5,5,8,9338.049126
5,5,1,9,9337.260202
5,5,2,9,9418.633694
5,5,3,9,9442.576092
5,5,4,9,9441.457609
5,5,5,9,9348.011921
5,5,1,10,9246.685294
5,5,2,10,9317.894483
5,5,3,10,9336.740795
5,5,4,10,9335.09968
5,5,5,10,9220.246177
1,6,2,6,9363.455265
1,6,3,6,9375.458875
1,6,4,6,9374.767851
1,6,5,6,9327.276878
1,6,1,7,9318.527176
1,6,2,7,9338.367807
1,6,3,7,9343.61903
1,6,4,7,9343.416132
1,6,5,7,9326.320268
1,6,1,8,9412.938416
1,6,2,8,9367.598847
1,6,3,8,9375.30999
1,6,4,8,9374.702195
1,6,5,8,9336.254818
1,6,1,9,9330.838549
1,6,2,9,9414.786484
1,6,3,9,9439.185997
1,6,4,9,9438.09028
1,6,5,9,9345.966037
1,6,1,10,9241.956853
1,6,2,10,9314.09861
1,6,3,10,9333.120252
1,6,4,10,9331.490462
1,6,5,10,9217.599387
2,6,3,6,9472.492671
2,6,4,6,9471.819682
2,6,5,6,9414.219572
2,6,1,7,9339.058144
2,6,2,7,9317.829903
2,6,3,7,9322.713054
2,6,4,7,9322.508717
2,6,5,7,9342.265992
2,6,1,8,9368.256803
2,6,2,8,9376.18706
2,6,3,8,9386.227959
2,6,4,8,9385.506805
2,6,5,8,9373.037548
2,6,1,9,9368.656512
2,6,2,9,9417.852086
2,6,3,9,9442.960581
2,6,4,9,9441.833535
2,6,5,9,9381.284133
2,6,1,10,9276.571956
2,6,2,10,9310.798073
2,6,3,10,9330.474227
2,6,4,10,9328.789682
2,6,5,10,9252.733436
3,6,4,6,9481.521087
3,6,5,6,9423.738728
3,6,1,7,9344.295272
3,6,2,7,9322.734058
3,6,3,7,9325.521554
3,6,4,7,9325.278833
3,6,5,7,9345.045414
3,6,1,8,9375.589027
3,6,2,8,9385.871019
3,6,3,8,9396.642378
3,6,4,8,9395.949994
3,6,5,8,9381.432244
3,6,1,9,9376.565983
3,6,2,9,9426.348503
3,6,3,9,9450.9135
3,6,4,9,9449.770372
3,6,5,9,9388.715674
3,6,1,10,9283.972788
3,6,2,10,9318.903704
3,6,3,10,9338.449812
3,6,4,10,9336.759936
3,6,5,10,9260.146578
4,6,5,6,9422.826766
