defect1_1,defect1_2,defect2_1,defect2_2,total_power
4,5,1,6,13541.0264846335
4,5,2,6,17523.988643839
4,5,3,6,15605.8133895038
4,5,4,6,15463.8251770964
4,5,5,6,12442.7890377932
4,5,1,7,12790.6241220205
4,5,2,7,16906.3902894034
4,5,3,7,15529.2607698159
4,5,4,7,15486.8598945646
4,5,5,7,11841.3945814396
4,5,1,8,12110.9522719804
4,5,2,8,16773.3208653185
4,5,3,8,15493.8065570202
4,5,4,8,15499.5120283239
4,5,5,8,11127.3745020204
4,5,1,9,12006.8454745562
4,5,2,9,16909.4470645039
4,5,3,9,15472.8979853568
4,5,4,9,15522.203709039
4,5,5,9,10870.1564180359
4,5,1,10,12684.7118225926
4,5,2,10,17241.6720588479
4,5,3,10,15465.0106284904
4,5,4,10,15561.8400848711
4,5,5,10,11365.4953899371
5,5,1,6,9669.50754146802
5,5,2,6,13602.5216044614
5,5,3,6,12562.0469079629
5,5,4,6,12442.7890404363
5,5,5,6,11409.4664764334
5,5,1,7,9104.33863070971
5,5,2,7,13100.7937423592
5,5,3,7,12082.7475987911
5,5,4,7,12039.721297557
5,5,5,7,10889.854245811
5,5,1,8,8488.95902168804
5,5,2,8,13053.7868925855
5,5,3,8,11900.5315084645
5,5,4,8,11882.7778130527
5,5,5,8,10126.5077873318
5,5,1,9,8360.9228847945
5,5,2,9,13244.0544430488
5,5,3,9,11865.3166359575
5,5,4,9,11893.270161129
5,5,5,9,9793.8460649494
5,5,1,10,9012.9272801526
5,5,2,10,13610.6972852726
5,5,3,10,11853.0306710462
5,5,4,10,11943.6907834852
5,5,5,10,10129.1256537086
1,6,2,6,15218.9459987054
1,6,3,6,15900.4114182888
1,6,4,6,15803.5279942922
1,6,5,6,10898.4163466574
1,6,1,7,12140.357447315
1,6,2,7,12284.6148183589
1,6,3,7,13248.7249153929
1,6,4,7,13342.5332381066
1,6,5,7,9303.82598305315
1,6,1,8,11523.8574328752
1,6,2,8,12513.098434977
1,6,3,8,12713.4498913185
1,6,4,8,12812.8464181453
1,6,5,8,8435.00252071491
1,6,1,9,11412.6682608242
1,6,2,9,13003.4683941396
1,6,3,9,12626.24588433
1,6,4,9,12732.2569132879
1,6,5,9,8047.93631306355
1,6,1,10,12022.1544882553
1,6,2,10,13713.3085164183
1,6,3,10,12613.9715261412
1,6,4,10,12755.8115826626
1,6,5,10,8529.4043517986
2,6,3,6,22275.8957940754
2,6,4,6,22162.669569123
2,6,5,6,15801.4092819002
2,6,1,7,11995.2147135633
2,6,2,7,16425.0839931808
2,6,3,7,17216.8097015219
2,6,4,7,17377.060788166
2,6,5,7,13328.2285783138
2,6,1,8,11453.0115662731
2,6,2,8,16615.0318782019
2,6,3,8,16477.282674227
2,6,4,8,16612.1641076005
2,6,5,8,12134.1742986661
2,6,1,9,11612.315145346
2,6,2,9,16936.4767820869
2,6,3,9,16321.1615297029
2,6,4,9,16444.0844071286
2,6,5,9,11796.179821991
2,6,1,10,12516.3655390033
2,6,2,10,17431.9568091799
2,6,3,10,16303.017794915
2,6,4,10,16450.5839082564
2,6,5,10,12285.7121179699
3,6,4,6,22678.21803586
3,6,5,6,16136.4094492241
3,6,1,7,13360.2510415609
3,6,2,7,17487.0860051356
3,6,3,7,15394.2152115044
3,6,4,7,15613.5168347251
3,6,5,7,12413.4082963272
3,6,1,8,12279.9527873871
3,6,2,8,16959.5393643124
3,6,3,8,15394.0746877992
3,6,4,8,15549.753480903
3,6,5,8,11379.0457831188
3,6,1,9,12033.0209553623
3,6,2,9,16952.4693724797
3,6,3,9,15394.2979531602
3,6,4,9,15543.0988005374
3,6,5,9,11019.695223497
3,6,1,10,12627.4792661338
3,6,2,10,17196.5383906189
3,6,3,10,15394.4999940925
3,6,4,10,15559.3841761892
3,6,5,10,11417.4898768226
4,6,5,6,16070.5347622134
4,6,1,7,13407.8641352006
4,6,2,7,17618.8259386576
4,6,3,7,15600.7215803733
4,6,4,7,15466.6162172558
4,6,5,7,12266.6765457531
4,6,1,8,12333.357491853
4,6,2,8,17051.6379420491
4,6,3,8,15519.4367583949
4,6,4,8,15493.8025546657
4,6,5,8,11295.8748312679
4,6,1,9,12085.7956581471
4,6,2,9,17021.36452986
4,6,3,9,15482.198675279
4,6,4,9,15514.0896872288
4,6,5,9,10960.8021183451
4,6,1,10,12709.9866538684
4,6,2,10,17260.8946401044
4,6,3,10,15468.1432423867
4,6,4,10,15560.5428801362
4,6,5,10,11379.5161120525
5,6,1,7,9373.1515149384
5,6,2,7,13578.8508642363
5,6,3,7,12400.0098763305
5,6,4,7,12320.0806222724
5,6,5,7,11238.5063888223
5,6,1,8,8606.40197321206
5,6,2,8,13210.7174012284
5,6,3,8,11977.210741718
5,6,4,8,11943.1169352397
5,6,5,8,10471.3715329246
5,6,1,9,8410.98352882267
5,6,2,9,13298.9868689627
5,6,3,9,11874.7093595936
5,6,4,9,11883.0286901899
5,6,5,9,10142.4633357074
5,6,1,10,9002.89548631176
5,6,2,10,13618.6219839513
5,6,3,10,11854.6543225312
5,6,4,10,11936.473808122
5,6,5,10,10477.7259801997
1,7,2,7,14740.0429089243
1,7,3,7,15416.7385397386
1,7,4,7,15330.1053827893
1,7,5,7,10114.4505553642
1,7,1,8,11729.4070701213
1,7,2,8,12109.7495794358
1,7,3,8,12732.944656136
1,7,4,8,12849.3917696783
1,7,5,8,8344.08008746569
1,7,1,9,11624.96537625
1,7,2,9,12522.3057333066
1,7,3,9,12422.2754798
1,7,4,9,12532.511910289
1,7,5,9,7877.42348744276
1,7,1,10,12242.304829781
1,7,2,10,13358.011394678
1,7,3,10,12397.7709506809
1,7,4,10,12536.7661495155
1,7,5,10,8291.46534360728
2,7,3,7,22115.6586701259
2,7,4,7,22009.2809762593
2,7,5,7,15372.9842800449
2,7,1,8,11393.1099380896
2,7,2,8,16548.6591898945
2,7,3,8,16966.1579708874
2,7,4,8,17142.640903229
2,7,5,8,12656.4068791393
2,7,1,9,11286.5323131208
2,7,2,9,16870.00448148
2,7,3,9,16405.4174169901
2,7,4,9,16544.2671692054
2,7,5,9,11953.5661803497
2,7,1,10,12272.6905791441
2,7,2,10,17377.4079507673
2,7,3,10,16364.8907673771
2,7,4,10,16512.9869355687
2,7,5,10,12385.5638777483
3,7,4,7,22490.6063271091
3,7,5,7,15629.9876260612
3,7,1,8,12815.7274690985
3,7,2,8,17552.6689295778
3,7,3,8,15394.2024143229
3,7,4,8,15625.2391686407
3,7,5,8,11853.6618152699
3,7,1,9,12196.9827957835
3,7,2,9,17144.9801469245
3,7,3,9,15394.3070921177
3,7,4,9,15569.3207159927
3,7,5,9,11208.9711134743
3,7,1,10,12655.5955555672
3,7,2,10,17233.3628813633
3,7,3,10,15394.4752741422
3,7,4,10,15569.3395684406
3,7,5,10,11500.9699798648
4,7,5,7,15564.473859394
4,7,1,8,12848.7419145299
4,7,2,8,17669.9299971848
4,7,3,8,15596.725207036
4,7,4,8,15478.5411721436
4,7,5,8,11694.1601130889
4,7,1,9,12241.8317565264
4,7,2,9,17221.497581211
4,7,3,9,15507.3854732632
4,7,4,9,15508.9285477035
4,7,5,9,11104.7115826727
4,7,1,10,12732.00338312
4,7,2,10,17297.0195792535
4,7,3,10,15476.6894703364
4,7,4,10,15557.4325204044
4,7,5,10,11430.2580309202
5,7,1,8,8513.27641556722
5,7,2,8,13307.8772964974
5,7,3,8,11976.49944632
5,7,4,8,11942.2620192314
5,7,5,8,10723.2298428535
5,7,1,9,8219.51052014128
5,7,2,9,13138.5101462813
5,7,3,9,11635.1750020101
5,7,4,9,11606.0670801703
5,7,5,9,10393.7295946603
5,7,1,10,8713.65385958952
5,7,2,10,13365.5767065109
5,7,3,10,11600.2427399099
5,7,4,10,11660.9124870586
5,7,5,10,10729.7020244321
1,8,2,8,13593.6352969637
1,8,3,8,14251.7878166232
1,8,4,8,14187.6550613671
1,8,5,8,8611.80214669666
1,8,1,9,11795.4776108882
1,8,2,9,11671.614651651
1,8,3,9,12002.5141270299
1,8,4,9,12117.5496742374
1,8,5,9,7432.43240618214
1,8,1,10,12426.148243858
1,8,2,10,12531.7175957499
1,8,3,10,11920.4216943425
1,8,4,10,12053.5009257358
1,8,5,10,7725.30556113097
2,8,3,8,21600.7260242803
2,8,4,8,21509.6660338247
2,8,5,8,14358.7311712952
2,8,1,9,11152.0653952458
2,8,2,9,16815.4795710417
2,8,3,9,16684.7001863162
2,8,4,9,16854.5226150869
2,8,5,9,12321.5933481884
2,8,1,10,11920.7057898873
2,8,2,10,17336.6912846316
2,8,3,10,16509.6444058672
2,8,4,10,16656.4411928143
2,8,5,10,12580.1887270524
3,8,4,8,21942.8425849268
3,8,5,8,14439.1619353401
3,8,1,9,12498.0897886268
3,8,2,9,17542.5003853203
3,8,3,9,15394.4406215608
3,8,4,9,15642.152632268
3,8,5,9,11580.6066812686
3,8,1,10,12689.5875580558
3,8,2,10,17282.2990668374
3,8,3,10,15394.53357869
3,8,4,10,15589.0080129031
3,8,5,10,11638.5257653208
4,8,5,8,14372.1876490355
4,8,1,9,12527.6832091192
4,8,2,9,17634.2022847976
4,8,3,9,15582.5257340925
4,8,4,9,15498.903862417
4,8,5,9,11422.3430433911
4,8,1,10,12755.872654506
4,8,2,10,17348.7602471731
4,8,3,10,15499.9260890614
4,8,4,10,15553.7496368771
4,8,5,10,11520.7647972026
5,8,1,9,7666.91101437203
5,8,2,9,12758.7685782469
5,8,3,9,11187.7894491847
5,8,4,9,11117.8778546936
5,8,5,9,10587.5660302041
5,8,1,10,8026.44126500375
5,8,2,10,12790.8971834275
5,8,3,10,11040.2760481485
5,8,4,10,11043.1200090608
5,8,5,10,10922.6215645213
1,9,2,9,12230.5254536049
1,9,3,9,12895.1873062461
1,9,4,9,12866.182933974
1,9,5,9,7590.70927609657
1,9,1,10,12612.5111943302
1,9,2,10,11009.6063917473
1,9,3,10,11920.4445069062
1,9,4,10,12035.8992939602
1,9,5,10,7407.60412314025
2,9,3,9,19951.6742010635
2,9,4,9,19869.1705519476
2,9,5,9,13336.7591118319
2,9,1,10,11658.3143311605
2,9,2,10,17298.7626790211
2,9,3,10,16802.0627532353
2,9,4,10,16934.7987852603
2,9,5,10,12912.2969784324
3,9,4,9,20309.8310561074
3,9,5,9,13072.1722792583
3,9,1,10,12705.5747273627
3,9,2,10,17333.0628702465
3,9,3,10,15394.8323658431
3,9,4,10,15645.4631978631
3,9,5,10,11893.9321782029
4,9,5,9,12997.7243457297
4,9,1,10,12771.9012052579
4,9,2,10,17394.2864522824
4,9,3,10,15573.097131039
4,9,4,10,15537.4868759685
4,9,5,10,11733.8166302895
5,9,1,10,7541.37534823616
5,9,2,10,12615.9452290783
5,9,3,10,10885.9117728349
5,9,4,10,10723.8474586872
5,9,5,10,11083.753114656
1,10,2,10,11750.7342110573
1,10,3,10,12697.6073572646
1,10,4,10,12762.4136645826
1,10,5,10,7925.78997928666
2,10,3,10,17361.5853393929
2,10,4,10,17378.0958457454
2,10,5,10,13222.0014946584
3,10,4,10,17522.3364278852
3,10,5,10,12717.1948094451
4,10,5,10,12620.0527433251
