defect1_1,defect1_2,defect2_1,defect2_2,total_power
4,2,5,2,18.15035062
4,2,1,3,14.18971359
4,2,2,3,15.86899676
4,2,3,3,15.4576131
4,2,4,3,15.42102043
4,2,5,3,14.21475908
4,2,1,4,12.93752367
4,2,2,4,15.91977321
4,2,3,4,15.45510997
4,2,4,4,15.4510374
4,2,5,4,12.80645028
4,2,1,5,12.46766483
4,2,2,5,15.94463802
4,2,3,5,15.45800859
4,2,4,5,15.46735557
4,2,5,5,12.27423764
4,2,1,6,12.46409973
4,2,2,6,15.94271835
4,2,3,6,15.45561006
4,2,4,6,15.47225939
4,2,5,6,12.25487661
4,2,1,7,12.92530152
4,2,2,7,15.91291332
4,2,3,7,15.44610732
4,2,4,7,15.46671688
4,2,5,7,12.73229302
4,2,1,8,14.16285947
4,2,2,8,15.85109498
4,2,3,8,15.42890873
4,2,4,8,15.45081377
4,2,5,8,14.02429039
4,2,1,9,17.48225299
4,2,2,9,15.74715204
4,2,3,9,15.40466188
4,2,4,9,15.42474348
4,2,5,9,17.42539525
4,2,1,10,30.39970821
4,2,2,10,15.57855084
4,2,3,10,15.37940085
4,2,4,10,15.39187275
4,2,5,10,30.42169288
5,2,1,3,10.11952342
5,2,2,3,18.2196124
5,2,3,3,17.49736482
5,2,4,3,17.78329425
5,2,5,3,15.9111296
5,2,1,4,9.217962738
5,2,2,4,18.26810268
5,2,3,4,17.4869545
5,2,4,4,17.65249803
5,2,5,4,16.37385993
5,2,1,5,8.863159053
5,2,2,5,18.26959194
5,2,3,5,17.47962213
5,2,4,5,17.57450225
5,2,5,5,16.80822947
5,2,1,6,8.825968373
5,2,2,6,18.23433636
5,2,3,6,17.47134154
5,2,4,6,17.52043309
5,2,5,6,17.35255295
5,2,1,7,9.098000095
5,2,2,7,18.16560921
5,2,3,7,17.46116238
5,2,4,7,17.47877068
5,2,5,7,18.15708578
5,2,1,8,9.907315416
5,2,2,8,18.06121698
5,2,3,8,17.44895793
5,2,4,8,17.44534728
5,2,5,8,19.59057672
5,2,1,9,12.2326858
5,2,2,9,17.91081806
5,2,3,9,17.43547813
5,2,4,9,17.42539647
5,2,5,9,22.94696753
5,2,1,10,22.0249372
5,2,2,10,17.68700467
5,2,3,10,17.42378137
5,2,4,10,17.41749983
5,2,5,10,35.72851854
1,3,2,3,20.5769967
1,3,3,3,14.2012372
1,3,4,3,14.25134203
1,3,5,3,7.651799108
1,3,1,4,13.42732107
1,3,2,4,17.33996165
1,3,3,4,14.19082185
1,3,4,4,14.25055434
1,3,5,4,6.741283551
1,3,1,5,13.98407586
1,3,2,5,16.0299168
1,3,3,5,14.18175749
1,3,4,5,14.24392758
1,3,5,5,6.391231696
1,3,1,6,14.59859767
1,3,2,6,15.32429206
1,3,3,6,14.17110262
1,3,4,6,14.23260604
1,3,5,6,6.371974463
1,3,1,7,15.42159101
1,3,2,7,14.88247657
1,3,3,7,14.15757813
1,3,4,7,14.21570859
1,3,5,7,6.676514145
1,3,1,8,16.79208847
1,3,2,8,14.58380866
1,3,3,8,14.14082778
1,3,4,8,14.1926068
1,3,5,8,7.529590961
1,3,1,9,19.9403351
1,3,2,9,14.38511404
1,3,3,9,14.12150728
1,3,4,9,14.1628602
1,3,5,9,9.907315305
1,3,1,10,32.18647222
1,3,2,10,14.25465
1,3,3,10,14.10347974
1,3,4,10,14.12690744
1,3,5,10,19.73576431
2,3,3,3,15.97196384
2,3,4,3,15.97692754
2,3,5,3,14.78709186
2,3,1,4,15.38094832
2,3,2,4,15.91075803
2,3,3,4,15.90546019
2,3,4,4,15.93570379
2,3,5,4,13.45367818
2,3,1,5,13.67573938
2,3,2,5,16.00101277
2,3,3,5,15.89236185
2,3,4,5,15.92889866
2,3,5,5,12.94223693
2,3,1,6,13.16693651
2,3,2,6,16.05626475
2,3,3,6,15.88269145
2,3,4,6,15.92169899
2,3,5,6,12.92476592
2,3,1,7,13.40689973
2,3,2,7,16.07996389
2,3,3,7,15.8685782
2,3,4,7,15.9074355
2,3,5,7,13.39523071
2,3,1,8,14.5838088
2,3,2,8,16.07159012
2,3,3,8,15.84788004
2,3,4,8,15.88405234
2,3,5,8,14.667822
2,3,1,9,17.95173825
2,3,2,9,16.02435574
2,3,3,9,15.82090997
2,3,4,9,15.85109406
2,3,5,9,18.06121587
2,3,1,10,30.96435342
2,3,2,10,15.92045201
2,3,3,10,15.79382423
2,3,4,10,15.81169047
2,3,5,10,31.1508825
3,3,4,3,16.02918416
3,3,5,3,14.26100275
3,3,1,4,12.92939412
3,3,2,4,15.94504455
3,3,3,4,15.40986874
3,3,4,4,15.52436334
3,3,5,4,12.88175597
3,3,1,5,12.45212126
3,3,2,5,15.95360577
3,3,3,5,15.42967738
3,3,4,5,15.50582321
3,3,5,5,12.38249635
3,3,1,6,12.44545744
3,3,2,6,15.94538536
3,3,3,6,15.43598747
3,3,4,6,15.49730743
3,3,5,6,12.37101595
3,3,1,7,12.90491975
3,3,2,7,15.91212033
3,3,3,7,15.43160133
3,3,4,7,15.48342177
3,3,5,7,12.83895468
3,3,1,8,14.14082691
3,3,2,8,15.84787991
3,3,3,8,15.41755951
3,3,4,8,15.46094139
3,3,5,8,14.09690223
3,3,1,9,17.45742505
3,3,2,9,15.74198173
3,3,3,9,15.39523247
3,3,4,9,15.42890931
3,3,5,9,17.44895817
3,3,1,10,30.36645714
3,3,2,10,15.57171965
3,3,3,10,15.37099434
3,3,4,10,15.39001917
3,3,5,10,30.4010381
4,3,5,3,14.64019002
4,3,1,4,12.98126551
4,3,2,4,15.97107236
4,3,3,4,15.51604071
4,3,4,4,15.45476914
4,3,5,4,12.91698899
4,3,1,5,12.50280079
4,3,2,5,15.98392488
4,3,3,5,15.49733069
4,3,4,5,15.48033511
4,3,5,5,12.33891296
4,3,1,6,12.49558275
4,3,2,6,15.97837852
4,3,3,6,15.49020291
4,3,4,6,15.49052679
4,3,5,6,12.29960053
4,3,1,7,12.95529314
4,3,2,7,15.94698223
4,3,3,7,15.47904064
4,3,4,7,15.48841526
4,3,5,7,12.76746357
4,3,1,8,14.19260677
4,3,2,8,15.8840529
4,3,3,8,15.46094141
4,3,4,8,15.47496026
4,3,5,8,14.04752147
4,3,1,9,17.51319666
4,3,2,9,15.77903608
4,3,3,9,15.43594635
4,3,4,9,15.45081327
4,3,5,9,17.44534764
4,3,1,10,30.43563696
4,3,2,10,15.60927566
4,3,3,10,15.40988194
4,3,4,10,15.41967246
4,3,5,10,30.45333393
5,3,1,4,6.782666217
5,3,2,4,14.83195307
5,3,3,4,14.15987281
5,3,4,4,14.28713919
5,3,5,4,13.18194291
5,3,1,5,6.44982693
5,3,2,5,14.83781666
5,3,3,5,14.13667284
5,3,4,5,14.1913668
5,3,5,5,13.62898537
5,3,1,6,6.427870632
5,3,2,6,14.81289507
5,3,3,6,14.122744
5,3,4,6,14.12941769
5,3,5,6,14.16548651
5,3,1,7,6.712547993
5,3,2,7,14.75755214
5,3,3,7,14.11021183
5,3,4,7,14.08397771
5,3,5,7,14.94896021
5,3,1,8,7.529590469
5,3,2,8,14.66782197
5,3,3,8,14.09690225
5,3,4,8,14.04752053
5,3,5,8,16.33752096
5,3,1,9,9.856379556
5,3,2,9,14.53203103
5,3,3,9,14.08258678
5,3,4,9,14.02428992
5,3,5,9,19.59057751
5,3,1,10,19.63014272
5,3,2,10,14.32144725
5,3,3,10,14.06987432
5,3,4,10,14.0279808
5,3,5,10,32.05350446
1,4,2,4,17.93593317
1,4,3,4,12.98223337
1,4,4,4,13.03196515
1,4,5,4,5.901924226
1,4,1,5,12.51992553
1,4,2,5,15.52031222
1,4,3,5,12.95625495
1,4,4,5,13.01420562
1,4,5,5,5.560175669
1,4,1,6,13.19288674
1,4,2,6,14.43427708
1,4,3,6,12.93914142
1,4,4,6,12.99760524
1,4,5,6,5.545276662
1,4,1,7,14.0446988
1,4,2,7,13.81168028
1,4,3,7,12.92293343
1,4,4,7,12.97889462
1,4,5,7,5.85447886
1,4,1,8,15.42159092
1,4,2,8,13.40689911
1,4,3,8,12.90491989
1,4,4,8,12.9552928
1,4,5,8,6.712548149
1,4,1,9,18.53428619
1,4,2,9,13.13598126
1,4,3,9,12.88470273
1,4,4,9,12.92530204
1,4,5,9,9.097999734
1,4,1,10,30.60434739
1,4,2,10,12.98210822
1,4,3,10,12.8657138
1,4,4,10,12.88884771
1,4,5,10,18.94940504
2,4,3,4,16.0755985
2,4,4,4,16.08063545
2,4,5,4,13.55446914
2,4,1,5,14.7579578
2,4,2,5,15.95545749
2,4,3,5,15.97997234
2,4,4,5,16.01067619
2,4,5,5,13.03149244
2,4,1,6,13.77668962
2,4,2,6,16.03189245
2,4,3,6,15.95461534
2,4,4,6,15.99024243
2,4,5,6,13.00883032
2,4,1,7,13.81167992
2,4,2,7,16.0730639
2,4,3,7,15.93530584
2,4,4,7,15.97204275
2,4,5,7,13.47965568
2,4,1,8,14.88247585
2,4,2,8,16.07996315
2,4,3,8,15.91212073
2,4,4,8,15.94698201
2,4,5,8,14.75755137
2,4,1,9,18.20257736
2,4,2,9,16.04780911
2,4,3,9,15.8834794
2,4,4,9,15.91291306
2,4,5,9,18.16560839
2,4,1,10,31.22194997
2,4,2,10,15.96098049
2,4,3,10,15.85507927
2,4,4,10,15.87260763
2,4,5,10,31.30463723
3,4,4,4,16.13768512
3,4,5,4,13.04373226
3,4,1,5,12.48224147
3,4,2,5,15.9976961
3,4,3,5,15.4272778
3,4,4,5,15.55558191
3,4,5,5,12.42553216
3,4,1,6,12.46692868
3,4,2,6,15.9736933
3,4,3,6,15.44267514
3,4,4,6,15.52241938
3,4,5,6,12.39502009
3,4,1,7,12.92293357
3,4,2,7,15.93530523
3,4,3,7,15.44297461
3,4,4,7,15.50325887
3,4,5,7,12.85562932
3,4,1,8,14.15757846
3,4,2,8,15.86857933
3,4,3,8,15.43160082
3,4,4,8,15.47904019
3,4,5,8,14.11021146
3,4,1,9,17.47435042
3,4,2,9,15.76086248
3,4,3,9,15.41068202
3,4,4,9,15.44610812
3,4,5,9,17.46116226
3,4,1,10,30.38573759
3,4,2,10,15.58888767
3,4,3,10,15.38689869
3,4,4,10,15.40643188
3,4,5,10,30.41453888
4,4,5,4,13.33769056
4,4,1,5,12.53695174
4,4,2,5,16.02650538
4,4,3,5,15.55151921
4,4,4,5,15.47439464
4,4,5,5,12.43248008
4,4,1,6,12.5220209
4,4,2,6,16.00736573
4,4,3,6,15.51965263
4,4,4,6,15.49477638
4,4,5,6,12.35854408
4,4,1,7,12.97889385
4,4,2,7,15.97204159
4,4,3,7,15.50325894
4,4,4,7,15.49829521
4,4,5,7,12.81098709
4,4,1,8,14.21570843
4,4,2,8,15.9074347
4,4,3,8,15.48342167
4,4,4,8,15.48841564
4,4,5,8,14.08397739
4,4,1,9,17.53788792
4,4,2,9,15.80114233
4,4,3,9,15.45743313
4,4,4,9,15.4667176
4,4,5,9,17.47877061
4,4,1,10,30.4670424
4,4,2,10,15.62999463
4,4,3,10,15.43036247
4,4,4,10,15.43739739
4,4,5,10,30.49106382
5,4,1,5,5.579432671
5,4,2,5,13.55580641
5,4,3,5,12.90741898
5,4,4,5,12.95401748
5,4,5,5,12.22972625
5,4,1,6,5.56373968
5,4,2,6,13.53110137
5,4,3,6,12.87516127
5,4,4,6,12.86853191
5,4,5,6,12.78720578
5,4,1,7,5.854478969
5,4,2,7,13.47965659
5,4,3,7,12.85562889
5,4,4,7,12.81098741
5,4,5,7,13.57306732
5,4,1,8,6.676513766
5,4,2,8,13.39523077
5,4,3,8,12.83895388
5,4,4,8,12.7674635
5,4,5,8,14.94896114
5,4,1,9,9.007731995
5,4,2,9,13.26459458
5,4,3,9,12.82266745
5,4,4,9,12.73229283
5,4,5,9,18.15708608
5,4,1,10,18.79071509
5,4,2,10,13.05747132
5,4,3,10,12.80847846
5,4,4,10,12.73242116
5,4,5,10,30.45096388
1,5,2,5,16.94432595
1,5,3,5,12.52820843
1,5,4,5,12.57781189
1,5,5,5,5.261510761
1,5,1,6,12.28438508
1,5,2,6,14.80025121
1,5,3,6,12.49088406
1,5,4,6,12.5474117
1,5,5,6,5.250690004
1,5,1,7,13.19288662
1,5,2,7,13.77669046
1,5,3,7,12.46692854
1,5,4,7,12.5220212
1,5,5,7,5.563739541
1,5,1,8,14.59859733
1,5,2,8,13.16693608
1,5,3,8,12.4454573
1,5,4,8,12.49558298
1,5,5,8,6.427870652
1,5,1,9,17.71127599
1,5,2,9,12.76209915
1,5,3,9,12.42336627
1,5,4,9,12.46409959
1,5,5,9,8.825968776
1,5,1,10,29.68041258
1,5,2,10,12.52102342
1,5,3,10,12.40307988
1,5,4,10,12.42639905
1,5,5,10,18.72108278
2,5,3,5,16.12443379
2,5,4,5,16.12952174
2,5,5,5,13.09407307
2,5,1,6,14.80025128
2,5,2,6,15.96968749
2,5,3,6,16.00925905
2,5,4,6,16.0395191
2,5,5,6,13.06280639
2,5,1,7,14.43427633
2,5,2,7,16.03189174
2,5,3,7,15.97369392
2,5,4,7,16.00736503
2,5,5,7,13.53110164
2,5,1,8,15.32429204
2,5,2,8,16.05626483
2,5,3,8,15.94538395
2,5,4,8,15.97837899
2,5,5,8,14.81289421
2,5,1,9,18.56398483
2,5,2,9,16.03982898
2,5,3,9,15.91435287
2,5,4,9,15.94271836
2,5,5,9,18.23433778
2,5,1,10,31.56870653
2,5,2,10,15.96985407
2,5,3,10,15.88436801
2,5,4,10,15.90141334
2,5,5,10,31.42098224
3,5,4,5,16.18858125
3,5,5,5,12.59074556
3,5,1,6,12.49088315
3,5,2,6,16.00925861
3,5,3,6,15.43296487
3,5,4,6,15.5645377
3,5,5,6,12.4338981
3,5,1,7,12.93914164
3,5,2,7,15.95461495
3,5,3,7,15.44267604
3,5,4,7,15.51965247
3,5,5,7,12.87516083
3,5,1,8,14.17110303
3,5,2,8,15.88269133
3,5,3,8,15.43598733
3,5,4,8,15.49020351
3,5,5,8,14.12274447
3,5,1,9,17.48779672
3,5,2,9,15.77234457
3,5,3,9,15.41753098
3,5,4,9,15.45560991
3,5,5,9,17.47134152
3,5,1,10,30.40255503
3,5,2,10,15.59827137
3,5,3,10,15.39468936
3,5,4,10,15.41494289
3,5,5,10,30.42621862
4,5,5,5,12.85275606
4,5,1,6,12.54741197
4,5,2,6,16.03951937
4,5,3,6,15.56453763
4,5,4,6,15.48076951
4,5,5,6,12.44425553
4,5,1,7,12.99760485
4,5,2,7,15.99024228
4,5,3,7,15.52241911
4,5,4,7,15.49477614
4,5,5,7,12.86853118
4,5,1,8,14.23260612
4,5,2,8,15.9216998
4,5,3,8,15.49730751
4,5,4,8,15.49052615
4,5,5,8,14.12941791
4,5,1,9,17.55609202
4,5,2,9,15.81360279
4,5,3,9,15.46949791
4,5,4,9,15.47225969
4,5,5,9,17.52043308
4,5,1,10,30.49273175
4,5,2,10,15.64085907
4,5,3,10,15.44111136
4,5,4,10,15.4451319
4,5,5,10,30.53617438
5,5,1,6,5.250690048
5,5,2,6,13.0628067
5,5,3,6,12.4338978
5,5,4,6,12.44425499
5,5,5,6,11.98011721
5,5,1,7,5.54527666
5,5,2,7,13.00883037
5,5,3,7,12.39502011
5,5,4,7,12.35854391
5,5,5,7,12.78720582
5,5,1,8,6.371974103
5,5,2,8,12.92476614
5,5,3,8,12.37101554
5,5,4,8,12.29960095
5,5,5,8,14.16548777
5,5,1,9,8.71069663
5,5,2,9,12.79474054
5,5,3,9,12.35115762
5,5,4,9,12.25487612
5,5,5,9,17.35255302
5,5,1,10,18.52098396
5,5,2,10,12.58612283
5,5,3,10,12.33487238
5,5,4,10,12.23472104
5,5,5,10,29.53232122
1,6,2,6,16.9443248
1,6,3,6,12.52820903
1,6,4,6,12.57781133
1,6,5,6,5.261510921
1,6,1,7,12.5199257
1,6,2,7,14.75795805
1,6,3,7,12.48224052
1,6,4,7,12.53695061
1,6,5,7,5.579432601
1,6,1,8,13.98407607
1,6,2,8,13.67573844
1,6,3,8,12.45212074
1,6,4,8,12.50280134
1,6,5,8,6.449826706
1,6,1,9,17.11959232
1,6,2,9,13.01742345
1,6,3,9,12.42607414
1,6,4,9,12.46766558
1,6,5,9,8.863159001
1,6,1,10,29.01967238
1,6,2,10,12.59699145
1,6,3,10,12.40370918
1,6,4,10,12.42763873
1,6,5,10,18.82081691
2,6,3,6,16.12443286
2,6,4,6,16.12952136
2,6,5,6,13.09407231
2,6,1,7,15.52031191
2,6,2,7,15.95545718
2,6,3,7,15.99769657
2,6,4,7,16.02650699
2,6,5,7,13.55580717
2,6,1,8,16.02991714
2,6,2,8,16.00101302
2,6,3,8,15.95360553
2,6,4,8,15.98392579
2,6,5,8,14.83781649
2,6,1,9,19.10853264
2,6,2,9,16.00262096
2,6,3,9,15.91777856
2,6,4,9,15.94463773
2,6,5,9,18.26959234
2,6,1,10,32.06362968
2,6,2,10,15.9503317
2,6,3,10,15.88561541
2,6,4,10,15.90197621
2,6,5,10,31.49884775
3,6,4,6,16.18858167
3,6,5,6,12.59074617
3,6,1,7,12.95625544
3,6,2,7,15.97997201
3,6,3,7,15.42727805
3,6,4,7,15.55151853
3,6,5,7,12.90742008
3,6,1,8,14.18175899
3,6,2,8,15.89236253
3,6,3,8,15.42967737
3,6,4,8,15.49733152
3,6,5,8,14.13667386
3,6,1,9,17.49711691
3,6,2,9,15.77694099
3,6,3,9,15.41548436
3,6,4,9,15.4580088
3,6,5,9,17.4796222
3,6,1,10,30.41522894
3,6,2,10,15.6000574
3,6,3,10,15.39442305
3,6,4,10,15.41576805
3,6,5,10,30.43503536
4,6,5,6,12.85275614
4,6,1,7,13.01420567
