defect1_1,defect1_2,defect2_1,defect2_2,total_voltage
2,1,4,9,0.173299361
2,1,5,9,28.64589
2,1,1,10,48.38588205
2,1,2,10,0.185350109
2,1,3,10,0.171193796
2,1,4,10,0.172902698
2,1,5,10,46.68511727
3,1,4,1,0.187229456
3,1,5,1,46.65865103
3,1,1,2,28.62321769
3,1,2,2,0.174748276
3,1,3,2,0.154235766
3,1,4,2,0.159896233
3,1,5,2,28.62369954
3,1,1,3,22.08419381
3,1,2,3,0.175469007
3,1,3,3,0.15449099
3,1,4,3,0.158757776
3,1,5,3,22.08419339
3,1,1,4,19.16695055
3,1,2,4,0.175822429
3,1,3,4,0.154664155
3,1,4,4,0.158344245
3,1,5,4,19.16649863
3,1,1,5,17.98044691
3,1,2,5,0.175905314
3,1,3,5,0.154749929
3,1,4,5,0.158060153
3,1,5,5,17.97967125
3,1,1,6,17.98042067
3,1,2,6,0.175748913
3,1,3,6,0.154752698
3,1,4,6,0.157780545
3,1,5,6,17.97949053
3,1,1,7,19.16687361
3,1,2,7,0.175344109
3,1,3,7,0.154674446
3,1,4,7,0.15745985
3,1,5,7,19.16598857
3,1,1,8,22.08407347
3,1,2,8,0.174633074
3,1,3,8,0.154514838
3,1,4,8,0.157071681
3,1,5,8,22.08346987
3,1,1,9,28.62305699
3,1,2,9,0.173449007
3,1,3,9,0.154282769
3,1,4,9,0.156598376
3,1,5,9,28.62298717
3,1,1,10,46.65739298
3,1,2,10,0.171193757
3,1,3,10,0.154039341
3,1,4,10,0.156030309
3,1,5,10,46.65797435
4,1,5,1,50.06680379
4,1,1,2,28.6260619
4,1,2,2,0.175136504
4,1,3,2,0.158648318
4,1,4,2,0.156356435
4,1,5,2,30.08450482
4,1,1,3,22.08664898
4,1,2,3,0.17615151
4,1,3,3,0.15760069
4,1,4,3,0.15684651
4,1,5,3,22.97937901
4,1,1,4,19.16923932
4,1,2,4,0.176711221
4,1,3,4,0.15731077
4,1,4,4,0.157218558
4,1,5,4,19.80360535
4,1,1,5,17.98266488
4,1,2,5,0.176960847
4,1,3,5,0.157156938
4,1,4,5,0.157480747
4,1,5,5,18.47072476
4,1,1,6,17.98262249
4,1,2,6,0.176950093
4,1,3,6,0.157011939
4,1,4,6,0.157644341
4,1,5,6,18.37697472
4,1,1,7,19.16910043
4,1,2,7,0.176678761
4,1,3,7,0.156832831
4,1,4,7,0.157714356
4,1,5,7,19.49810543
4,1,1,8,22.08637332
4,1,2,8,0.176094352
4,1,3,8,0.156600175
4,1,4,8,0.15768974
4,1,5,8,22.36636046
4,1,1,9,28.62551985
4,1,2,9,0.175033956
4,1,3,9,0.156313898
4,1,4,9,0.157569491
4,1,5,9,28.86477292
4,1,1,10,46.66032089
4,1,2,10,0.17290266
4,1,3,10,0.156030307
4,1,4,10,0.157358517
4,1,5,10,46.85262357
5,1,1,2,77.58127922
5,1,2,2,46.70047111
5,1,3,2,46.65865307
5,1,4,2,48.25599264
5,1,5,2,48.71946279
5,1,1,3,70.26769085
5,1,2,3,46.70078901
5,1,3,3,46.65870866
5,1,4,3,47.66675392
5,1,5,3,49.24113693
5,1,1,4,66.95082092
5,1,2,4,46.69989521
5,1,3,4,46.65869949
5,1,4,4,47.37470456
5,1,5,4,50.04067796
5,1,1,5,65.52429997
5,1,2,5,46.69841933
5,1,3,5,46.65863647
5,1,4,5,47.2002406
5,1,5,5,51.15824729
5,1,1,6,65.36909335
5,1,2,6,46.69658681
5,1,3,6,46.6585334
5,1,4,6,47.08421109
5,1,5,6,52.73703781
5,1,1,7,66.45422815
5,1,2,7,46.69447671
5,1,3,7,46.65840153
5,1,4,7,47.00144171
5,1,5,7,55.08853732
5,1,1,8,69.31313396
5,1,2,8,46.69206929
5,1,3,8,46.6582514
5,1,4,8,46.93940676
5,1,5,8,58.92792812
5,1,1,9,75.84441613
5,1,2,9,46.689193
5,1,3,9,46.65809953
5,1,4,9,46.89118059
5,1,5,9,66.27643333
5,1,1,10,93.97424702
5,1,2,10,46.68511772
5,1,3,10,46.65797468
5,1,4,10,46.85262355
5,1,5,10,85.30069895
1,2,2,2,55.47513811
1,2,3,2,28.62387374
1,2,4,2,28.62686498
1,2,5,2,58.47025496
1,2,1,3,30.02817245
1,2,2,3,42.97158604
1,2,3,3,28.62391393
1,2,4,3,28.6270067
1,2,5,3,51.5130662
1,2,1,4,30.88441626
1,2,2,4,38.05917948
1,2,3,4,28.62390458
1,2,4,4,28.62699548
1,2,5,4,48.38322368
1,2,1,5,32.03173844
1,2,2,5,35.4345796
1,2,3,5,28.62384701
1,2,4,5,28.62690163
1,2,5,5,47.07330323
1,2,1,6,33.63166835
1,2,2,6,33.80138235
1,2,3,6,28.62374474
1,2,4,6,28.62674326
1,2,5,6,46.9993447
1,2,1,7,35.999668
1,2,2,7,32.68707438
1,2,3,7,28.62360253
1,2,4,7,28.62652776
1,2,5,7,48.14644794
1,2,1,8,39.85352527
1,2,2,8,31.87835788
1,2,3,8,28.62342681
1,2,4,8,28.62625715
1,2,5,8,51.05751516
1,2,1,9,47.21816014
1,2,2,9,31.26462337
1,2,3,9,28.62323143
1,2,4,9,28.6259311
1,2,5,9,57.64037743
1,2,1,10,66.27842158
1,2,2,10,30.78220926
1,2,3,10,28.6230567
1,2,4,10,28.62551834
1,2,5,10,75.84441698
2,2,3,2,0.176516189
2,2,4,2,0.176215256
2,2,5,2,28.65396355
2,2,1,3,35.40068286
2,2,2,3,0.17629542
2,2,3,3,0.175421104
2,2,4,3,0.176119692
2,2,5,3,22.11032152
2,2,1,4,27.67739562
2,2,2,4,0.178903401
2,2,3,4,0.175062199
2,2,4,4,0.176187347
2,2,5,4,19.19086434
2,2,1,5,24.11839838
2,2,2,5,0.181046107
2,2,3,5,0.174840706
2,2,4,5,0.176209341
2,2,5,5,18.00327038
2,2,1,6,22.72432634
2,2,2,6,0.182824073
2,2,3,6,0.174628865
2,2,4,6,0.176149678
2,2,5,6,18.00287522
2,2,1,7,22.99413584
2,2,2,7,0.184287904
2,2,3,7,0.17438481
2,2,4,7,0.176002808
2,2,5,7,19.18958554
2,2,1,8,25.25230379
2,2,2,8,0.185429066
2,2,3,8,0.174093255
2,2,4,8,0.175766027
2,2,5,8,22.10778758
2,2,1,9,31.26462309
2,2,2,9,0.186135085
2,2,3,9,0.173760623
2,2,4,9,0.175441427
2,2,5,9,28.64903392
2,2,1,10,48.73427211
2,2,2,10,0.185882069
2,2,3,10,0.173449088
2,2,4,10,0.175034011
2,2,5,10,46.68919239
3,2,4,2,0.191203537
3,2,5,2,28.6257036
3,2,1,3,22.08458931
3,2,2,3,0.176389191
3,2,3,3,0.154608054
3,2,4,3,0.161925114
3,2,5,3,22.08491793
3,2,1,4,19.1672439
3,2,2,4,0.176492748
3,2,3,4,0.154841527
3,2,4,4,0.15981876
3,2,5,4,19.16701286
3,2,1,5,17.98069356
3,2,2,5,0.17645084
3,2,3,5,0.15495987
3,2,4,5,0.15898925
3,2,5,5,17.98007016
3,2,1,6,17.98064051
3,2,2,6,0.17621342
3,2,3,6,0.154980521
3,2,4,6,0.158447781
3,2,5,6,17.97980406
3,2,1,7,19.16707475
3,2,2,7,0.175747565
3,2,3,7,0.154911691
3,2,4,7,0.157973484
3,2,5,7,19.16623391
3,2,1,8,22.08426067
3,2,2,8,0.174986948
3,2,3,8,0.154756664
3,2,4,8,0.157483701
3,2,5,8,22.0836593
3,2,1,9,28.62323188
3,2,2,9,0.173760571
3,2,3,9,0.154526268
3,2,4,9,0.156937451
3,2,5,9,28.62313637
3,2,1,10,46.65755094
3,2,2,10,0.171468533
3,2,3,10,0.15428277
3,2,4,10,0.156313886
3,2,5,10,46.65809932
4,2,5,2,30.79973287
4,2,1,3,22.08722438
4,2,2,3,0.176773484
4,2,3,3,0.161139868
4,2,4,3,0.156824722
4,2,5,3,23.33056571
4,2,1,4,19.16970957
4,2,2,4,0.177221389
4,2,3,4,0.1591061
4,2,4,4,0.157274159
4,2,5,4,20.01736071
4,2,1,5,17.98308927
4,2,2,5,0.177431075
4,2,3,5,0.158389439
4,2,4,5,0.157582828
4,2,5,5,18.61679151
4,2,1,6,17.98302436
4,2,2,6,0.177398875
4,2,3,6,0.157973684
4,2,4,6,0.157777011
4,2,5,6,18.48402885
4,2,1,7,19.16949355
4,2,2,7,0.177111678
4,2,3,7,0.157635671
4,2,4,7,0.15786936
4,2,5,7,19.58015939
4,2,1,8,22.08676707
4,2,2,8,0.176513711
4,2,3,8,0.157298196
4,2,4,8,0.157863302
4,2,5,8,22.43115817
4,2,1,9,28.62593016
4,2,2,9,0.175441256
4,2,3,9,0.156937431
4,2,4,9,0.157760719
4,2,5,9,28.91648229
4,2,1,10,46.66080376
4,2,2,10,0.173299243
4,2,3,10,0.156598371
4,2,4,10,0.157569489
4,2,5,10,46.89118068
5,2,1,3,51.51457549
5,2,2,3,28.65475226
5,2,3,3,28.6242357
5,2,4,3,29.97557469
5,2,5,3,30.02447954
5,2,1,4,48.38545939
5,2,2,4,28.65469883
5,2,3,4,28.62394495
5,2,4,4,29.57373821
5,2,5,4,30.87909103
5,2,1,5,47.07578287
5,2,2,5,28.65421349
5,2,3,5,28.623773
5,2,4,5,29.33537062
5,2,5,5,32.02506233
5,2,1,6,47.00166084
5,2,2,6,28.65341809
5,2,3,6,28.62362308
5,2,4,6,29.17755095
5,2,5,6,33.62401629
5,2,1,7,48.14826706
5,2,2,7,28.65234193
5,2,3,7,28.62347016
5,2,4,7,29.06532535
5,2,5,7,35.99161882
5,2,1,8,51.05854732
5,2,2,8,28.65094212
5,2,3,8,28.62330576
5,2,4,8,28.98143018
5,2,5,8,39.84600095
5,2,1,9,57.64037817
5,2,2,9,28.64903407
5,2,3,9,28.62313531
5,2,4,9,28.91648233
5,2,5,9,47.21256677
5,2,1,10,75.84348576
5,2,2,10,28.64589012
5,2,3,10,28.62298697
5,2,4,10,28.86477232
5,2,5,10,66.27643365
1,3,2,3,43.32012643
1,3,3,3,22.08530903
1,3,4,3,22.08789558
1,3,5,3,44.69798642
1,3,1,4,23.48297323
1,3,2,4,34.98919275
1,3,3,4,22.08506227
1,3,4,4,22.08776811
1,3,5,4,41.64224383
1,3,1,5,24.64603728
1,3,2,5,31.00848483
1,3,3,5,22.08492831
1,3,4,5,22.08764603
1,3,5,5,40.37904025
1,3,1,6,26.25154516
1,3,2,6,28.67581534
1,3,3,6,22.08479756
1,3,4,6,22.08749937
1,3,5,6,40.33835998
1,3,1,7,28.62421695
1,3,2,7,27.14318096
1,3,3,7,22.08464475
1,3,4,7,22.08730995
1,3,5,7,41.51201447
1,3,1,8,32.48271185
1,3,2,8,26.0592582
1,3,3,8,22.08446431
1,3,4,8,22.08706946
1,3,5,8,44.4474591
1,3,1,9,39.85352626
1,3,2,9,25.25230317
1,3,3,9,22.08426105
1,3,4,9,22.08676731
1,3,5,9,51.05854717
1,3,1,10,58.93112737
1,3,2,10,24.62769946
1,3,3,10,22.08407368
1,3,4,10,22.08637319
1,3,5,10,69.31313379
2,3,3,3,0.178365177
2,3,4,3,0.178032198
2,3,5,3,22.11192948
2,3,1,4,31.48510094
2,3,2,4,0.177077139
2,3,3,4,0.17695348
2,3,4,4,0.177497733
2,3,5,4,19.19232653
2,3,1,5,26.37956703
2,3,2,5,0.179508627
2,3,3,5,0.176433961
2,3,4,5,0.17738624
2,3,5,5,18.00467385
2,3,1,6,24.23215016
2,3,2,6,0.181520637
2,3,3,6,0.176074772
2,3,4,6,0.177281465
2,3,5,6,18.0042872
2,3,1,7,24.07349047
2,3,2,7,0.183185873
2,3,3,7,0.175736192
2,3,4,7,0.177110245
2,3,5,7,19.19105627
2,3,1,8,26.05925828
2,3,2,8,0.18452019
2,3,3,8,0.175374643
2,3,4,8,0.176854619
2,3,5,8,22.10938988
2,3,1,9,31.87835734
2,3,2,9,0.185428819
2,3,3,9,0.174987064
2,3,4,9,0.176513635
2,3,5,9,28.6509421
2,3,1,10,49.17211114
2,3,2,10,0.185414169
2,3,3,10,0.174633157
2,3,4,10,0.176094273
2,3,5,10,46.69206893
3,3,4,3,0.19331334
3,3,5,3,22.0879952
3,3,1,4,19.1676543
3,3,2,4,0.177421874
3,3,3,4,0.154902564
3,3,4,4,0.163269378
3,3,5,4,19.1678932
3,3,1,5,17.98098977
3,3,2,5,0.177113594
3,3,3,5,0.155101611
3,3,4,5,0.160495478
3,3,5,5,17.9806256
3,3,1,6,17.98088589
3,3,2,6,0.176748479
3,3,3,6,0.155165038
3,3,4,6,0.159349093
3,3,5,6,17.98020092
3,3,1,7,19.16729396
3,3,2,7,0.176199574
3,3,3,7,0.155120937
3,3,4,7,0.158595724
3,3,5,7,19.16652695
3,3,1,8,22.08446322
3,3,2,8,0.175374531
3,3,3,8,0.154980022
3,3,4,8,0.15794755
3,3,5,8,22.08387864
3,3,1,9,28.62342597
3,3,2,9,0.17409337
3,3,3,9,0.154756668
3,3,4,9,0.157298237
3,3,5,9,28.62330558
3,3,1,10,46.65774591
3,3,2,10,0.171752027
3,3,3,10,0.154514841
3,3,4,10,0.156600186
3,3,5,10,46.65825124
4,3,5,3,23.78739505
4,3,1,4,19.17015909
4,3,2,4,0.177800522
4,3,3,4,0.162794101
4,3,4,4,0.157147096
4,3,5,4,20.28943742
4,3,1,5,17.9834392
4,3,2,5,0.177862622
4,3,3,5,0.160097606
4,3,4,5,0.157551407
4,3,5,5,18.80164884
4,3,1,6,17.98333588
4,3,2,6,0.177781669
4,3,3,6,0.159066444
4,3,4,6,0.157800004
4,3,5,6,18.61923081
4,3,1,7,19.16979222
4,3,2,7,0.177470366
4,3,3,7,0.158445074
4,3,4,7,0.157927466
4,3,5,7,19.6838754
4,3,1,8,22.0870687
4,3,2,8,0.17685476
4,3,3,8,0.157947526
4,3,4,8,0.157946332
4,3,5,8,22.51292788
4,3,1,9,28.62625755
4,3,2,9,0.175766122
4,3,3,9,0.157483688
4,3,4,9,0.15786329
4,3,5,9,28.98143029
4,3,1,10,46.66122203
4,3,2,10,0.17360815
4,3,3,10,0.157071678
4,3,4,10,0.15768974
4,3,5,10,46.93940694
5,3,1,4,41.6430709
5,3,2,4,22.11201172
5,3,3,4,22.08527236
5,3,4,4,23.2647915
5,3,5,4,23.47768425
5,3,1,5,40.38021134
5,3,2,5,22.11175581
5,3,3,5,22.08468914
5,3,4,5,22.96070988
5,3,5,5,24.63852397
5,3,1,6,40.33947884
5,3,2,6,22.1112458
5,3,3,6,22.08436108
5,3,4,6,22.76050187
5,3,5,6,26.24243974
5,3,1,7,41.51273608
5,3,2,7,22.11047735
5,3,3,7,22.08410801
5,3,4,7,22.61867904
5,3,5,7,28.61428873
5,3,1,8,44.44745777
5,3,2,8,22.10939013
5,3,3,8,22.08387896
5,3,4,8,22.51292801
5,3,5,8,32.47311279
5,3,1,9,51.05751494
5,3,2,9,22.10778734
5,3,3,9,22.08365965
5,3,4,9,22.43115816
5,3,5,9,39.84600117
5,3,1,10,69.31097411
5,3,2,10,22.10493066
5,3,3,10,22.08346972
5,3,4,10,22.36636087
5,3,5,10,58.92792841
1,4,2,4,37.79784769
1,4,3,4,19.1683635
1,4,4,4,19.17075979
1,4,5,4,38.62748621
1,4,1,5,20.76915103
1,4,2,5,31.24159177
1,4,3,5,19.16791805
1,4,4,5,19.17045167
1,4,5,5,37.39017224
1,4,1,6,22.38665017
1,4,2,6,27.73967517
1,4,3,6,19.1676911
1,4,4,6,19.17023977
1,4,5,6,37.36892992
1,4,1,7,24.76253471
1,4,2,7,25.56047394
1,4,3,7,19.16749661
1,4,4,7,19.17003433
1,4,5,7,38.55952191
1,4,1,8,28.62421719
1,4,2,8,24.07349122
1,4,3,8,19.16729394
1,4,4,8,19.16979222
1,4,5,8,41.51273653
1,4,1,9,35.99966773
1,4,2,9,22.99413476
1,4,3,9,19.16707509
1,4,4,9,19.16949375
1,4,5,9,48.14826624
1,4,1,10,55.09212806
1,4,2,10,22.17484017
1,4,3,10,19.16687368
1,4,4,10,19.16910012
1,4,5,10,66.45422812
2,4,3,4,0.179439223
2,4,4,4,0.179089028
2,4,5,4,19.19334691
2,4,1,5,29.79098211
2,4,2,5,0.177468866
2,4,3,5,0.177768984
2,4,4,5,0.178229682
2,4,5,5,18.00559081
2,4,1,6,26.38532435
2,4,2,6,0.179763728
2,4,3,6,0.177121473
2,4,4,6,0.177969869
2,4,5,6,18.00518478
2,4,1,7,25.56047385
2,4,2,7,0.181656107
2,4,3,7,0.176647348
2,4,4,7,0.177749922
2,4,5,7,19.19200869
2,4,1,8,27.14318106
2,4,2,8,0.183186056
2,4,3,8,0.176199599
2,4,4,8,0.17747029
2,4,5,8,22.11047677
2,4,1,9,32.68707417
2,4,2,9,0.18428782
2,4,3,9,0.17574762
2,4,4,9,0.1771117
2,4,5,9,28.65234186
2,4,1,10,49.74055815
2,4,2,10,0.184493408
2,4,3,10,0.175344067
2,4,4,10,0.176678742
2,4,5,10,46.69447787
3,4,4,4,0.194496192
3,4,5,4,19.17160324
3,4,1,5,17.98135456
3,4,2,5,0.177967889
3,4,3,5,0.155077506
3,4,4,5,0.163995583
3,4,5,5,17.98154057
3,4,1,6,17.98113684
3,4,2,6,0.177326338
3,4,3,6,0.155232142
3,4,4,6,0.160768028
3,4,5,6,17.98072355
3,4,1,7,19.16749697
3,4,2,7,0.176647299
3,4,3,7,0.155235064
3,4,4,7,0.159379427
3,4,5,7,19.16686633
3,4,1,8,22.08464461
3,4,2,8,0.175736021
3,4,3,8,0.155120936
3,4,4,8,0.158445041
3,4,5,8,22.08410776
3,4,1,9,28.62360267
3,4,2,9,0.174384837
3,4,3,9,0.154911698
3,4,4,9,0.157635674
3,4,5,9,28.62347027
3,4,1,10,46.65794462
3,4,2,10,0.171980451
3,4,3,10,0.154674438
3,4,4,10,0.156832825
3,4,5,10,46.65840151
4,4,5,4,20.65472879
4,4,1,5,17.9838051
4,4,2,5,0.178355149
4,4,3,5,0.163769731
4,4,4,5,0.157332415
4,4,5,5,19.04310127
4,4,1,6,17.98360756
4,4,2,6,0.178111485
4,4,3,6,0.160639426
4,4,4,6,0.157686506
4,4,5,6,18.79491708
4,4,1,7,19.17003353
4,4,2,7,0.177749951
4,4,3,7,0.15937942
4,4,4,7,0.157871977
4,4,5,7,19.81815593
4,4,1,8,22.08730987
4,4,2,8,0.177110092
4,4,3,8,0.158595709
4,4,4,8,0.157927477
4,4,5,8,22.61867904
4,4,1,9,28.62652737
4,4,2,9,0.176002733
4,4,3,9,0.157973491
4,4,4,9,0.15786937
4,4,5,9,29.06532586
4,4,1,10,46.66160665
4,4,2,10,0.173825366
4,4,3,10,0.157459851
4,4,4,10,0.157714354
4,4,5,10,47.00144099
5,4,1,5,37.3905558
5,4,2,5,19.19309071
5,4,3,5,19.16807637
5,4,4,5,20.25530953
5,4,5,5,20.76297233
5,4,1,6,37.36929955
5,4,2,6,19.19265696
5,4,3,6,19.16731218
5,4,4,6,19.99889204
5,4,5,6,22.37813123
5,4,1,7,38.5595224
5,4,2,7,19.19200907
5,4,3,7,19.16686636
5,4,4,7,19.81815639
5,4,5,7,24.75266161
5,4,1,8,41.51201306
5,4,2,8,19.19105619
5,4,3,8,19.16652678
5,4,4,8,19.68387514
5,4,5,8,28.61428833
5,4,1,9,48.14644821
5,4,2,9,19.18958533
5,4,3,9,19.16623383
5,4,4,9,19.58015939
5,4,5,9,35.99161813
5,4,1,10,66.45101126
5,4,2,10,19.18683634
5,4,3,10,19.16598881
5,4,4,10,19.49810516
5,4,5,10,55.08853615
1,5,2,5,35.53396126
1,5,3,5,17.98201695
1,5,4,5,17.98433308
1,5,5,5,36.17136146
1,5,1,6,19.99936108
1,5,2,6,29.71196744
1,5,3,6,17.98143905
1,5,4,6,17.98389774
1,5,5,6,36.16459686
1,5,1,7,22.38664983
1,5,2,7,26.38532484
1,5,3,7,17.98113684
1,5,4,7,17.98360733
1,5,5,7,37.36929903
1,5,1,8,26.25154509
1,5,2,8,24.23214981
1,5,3,8,17.98088609
1,5,4,8,17.98333629
1,5,5,8,40.33947897
1,5,1,9,33.63166752
1,5,2,9,22.72432662
1,5,3,9,17.98063983
1,5,4,9,17.98302494
1,5,5,9,47.00166206
1,5,1,10,52.74050325
1,5,2,10,21.60927604
1,5,3,10,17.98042038
1,5,4,10,17.98262166
1,5,5,10,65.36909401
2,5,3,5,0.179936649
2,5,4,5,0.179579319
2,5,5,5,18.0063112
2,5,1,6,29.71196834
2,5,2,6,0.177590075
2,5,3,6,0.178083254
2,5,4,6,0.178496269
2,5,5,6,18.00581796
2,5,1,7,27.73967417
2,5,2,7,0.179763618
2,5,3,7,0.177326437
2,5,4,7,0.178111508
2,5,5,7,19.19265752
2,5,1,8,28.67581452
2,5,2,8,0.181520681
2,5,3,8,0.176748424
2,5,4,8,0.17778172
2,5,5,8,22.11124605
2,5,1,9,33.80138271
2,5,2,9,0.182824055
2,5,3,9,0.176213381
2,5,4,9,0.177398911
2,5,5,9,28.6534189
2,5,1,10,50.50848562
2,5,2,10,0.183246856
2,5,3,10,0.175748943
2,5,4,10,0.176950315
2,5,5,10,46.6965878
3,5,4,5,0.19503495
3,5,5,5,17.98551798
3,5,1,6,17.98143805
3,5,2,6,0.178083293
3,5,3,6,0.155134736
3,5,4,6,0.164158145
3,5,5,6,17.9815976
3,5,1,7,19.16769129
3,5,2,7,0.177121521
3,5,3,7,0.15523214
3,5,4,7,0.160639452
3,5,5,7,19.16731193
3,5,1,8,22.08479739
3,5,2,8,0.176074768
3,5,3,8,0.155165039
3,5,4,8,0.159066438
3,5,5,8,22.08436064
3,5,1,9,28.62374394
3,5,2,9,0.174628796
3,5,3,9,0.15498052
3,5,4,9,0.157973668
3,5,5,9,28.62362274
3,5,1,10,46.65811497
3,5,2,10,0.172143239
3,5,3,10,0.154752705
3,5,4,10,0.15701193
3,5,5,10,46.65853516
4,5,5,5,19.37988502
4,5,1,6,17.98389772
4,5,2,6,0.178496328
4,5,3,6,0.16415817
4,5,4,6,0.157392429
4,5,5,6,19.03253979
4,5,1,7,19.17023965
4,5,2,7,0.177969964
4,5,3,7,0.160768037
4,5,4,7,0.157686503
4,5,5,7,19.99889192
4,5,1,8,22.08749909
4,5,2,8,0.177281554
4,5,3,8,0.159349084
4,5,4,8,0.157800003
4,5,5,8,22.76050166
4,5,1,9,28.62674291
4,5,2,9,0.176149747
4,5,3,9,0.158447787
4,5,4,9,0.157777016
4,5,5,9,29.1775507
4,5,1,10,46.66194862
4,5,2,10,0.173950637
4,5,3,10,0.157780561
4,5,4,10,0.157644337
4,5,5,10,47.08421069
5,5,1,6,36.16459716
5,5,2,6,18.00581787
5,5,3,6,17.98159697
5,5,4,6,19.03253968
5,5,5,6,19.99290423
5,5,1,7,37.36892999
5,5,2,7,18.00518478
5,5,3,7,17.98072361
5,5,4,7,18.79491675
5,5,5,7,22.378131
5,5,1,8,40.33835887
5,5,2,8,18.00428718
5,5,3,8,17.98020073
5,5,4,8,18.61923051
5,5,5,8,26.24243989
5,5,1,9,46.99934364
5,5,2,9,18.00287519
5,5,3,9,17.97980429
5,5,4,9,18.48402894
5,5,5,9,33.62401649
5,5,1,10,65.36505137
5,5,2,10,18.0001526
5,5,3,10,17.97949064
5,5,4,10,18.37697453
5,5,5,10,52.73703755
1,6,2,6,35.53396086
1,6,3,6,17.98201704
1,6,4,6,17.9843329
1,6,5,6,36.17136184
1,6,1,7,20.76915127
1,6,2,7,29.79098123
1,6,3,7,17.98135445
1,6,4,7,17.98380471
1,6,5,7,37.39055552
1,6,1,8,24.64603722
1,6,2,8,26.37956875
1,6,3,8,17.98098992
1,6,4,8,17.98343926
1,6,5,8,40.38021084
1,6,1,9,32.03173871
1,6,2,9,24.11839801
1,6,3,9,17.98069371
1,6,4,9,17.98308922
1,6,5,9,47.07578262
1,6,1,10,51.16130143
1,6,2,10,22.5086403
1,6,3,10,17.9804472
1,6,4,10,17.98266513
1,6,5,10,65.52429916
2,6,3,6,0.179936529
2,6,4,6,0.179579343
2,6,5,6,18.00631071
2,6,1,7,31.24159098
2,6,2,7,0.177468915
2,6,3,7,0.177967877
2,6,4,7,0.178355229
2,6,5,7,19.19309093
2,6,1,8,31.00848507
2,6,2,8,0.17950861
2,6,3,8,0.177113712
2,6,4,8,0.1778626
2,6,5,8,22.11175561
2,6,1,9,35.4345807
2,6,2,9,0.181046207
2,6,3,9,0.176450862
2,6,4,9,0.177431081
2,6,5,9,28.65421378
2,6,1,10,51.6033383
2,6,2,10,0.181696766
2,6,3,10,0.17590543
2,6,4,10,0.176960918
2,6,5,10,46.69842029
3,6,4,6,0.195035114
3,6,5,6,17.9855184
3,6,1,7,19.16791808
3,6,2,7,0.177768908
3,6,3,7,0.155077499
3,6,4,7,0.163769759
3,6,5,7,19.16807662
3,6,1,8,22.08492772
3,6,2,8,0.176433938
3,6,3,8,0.155101612
3,6,4,8,0.160097598
3,6,5,8,22.08468919
3,6,1,9,28.62384745
3,6,2,9,0.174840856
3,6,3,9,0.154959877
3,6,4,9,0.158389468
3,6,5,9,28.62377309
3,6,1,10,46.65824439
3,6,2,10,0.172244268
3,6,3,10,0.154749925
3,6,4,10,0.157156958
3,6,5,10,46.65863622
4,6,5,6,19.37988515
4,6,1,7,19.17045148
