defect1_1,defect1_2,defect2_1,defect2_2,total_power
5,1,2,10,59264.0684196902
5,1,3,10,58919.0970863388
5,1,4,10,58963.3692192666
5,1,5,10,49575.497918538
1,2,2,2,178688.886546494
1,2,3,2,181455.035866789
1,2,4,2,180916.687667415
1,2,5,2,155222.016013621
1,2,1,3,110961.79695274
1,2,2,3,111127.617956246
1,2,3,3,111902.52836491
1,2,4,3,111752.913118758
1,2,5,3,105049.604083849
1,2,1,4,120735.054451419
1,2,2,4,118344.115187163
1,2,3,4,115835.687237338
1,2,4,4,115571.291539267
1,2,5,4,107137.018769838
1,2,1,5,122979.377919429
1,2,2,5,120524.828420681
1,2,3,5,118430.879920365
1,2,4,5,118156.99732296
1,2,5,5,108500.086980205
1,2,1,6,121993.18432542
1,2,2,6,122045.796037635
1,2,3,6,121059.012145187
1,2,4,6,120750.050870285
1,2,5,6,109852.179909271
1,2,1,7,118845.760968122
1,2,2,7,122828.636958889
1,2,3,7,122988.703408085
1,2,4,7,122585.286360634
1,2,5,7,109470.697036211
1,2,1,8,113386.719440761
1,2,2,8,122095.159608757
1,2,3,8,123247.247568472
1,2,4,8,122780.86451443
1,2,5,8,106561.657030438
1,2,1,9,101610.408427414
1,2,2,9,116257.08694418
1,2,3,9,117202.625710836
1,2,4,9,116823.293440813
1,2,5,9,96112.2183147898
1,2,1,10,76415.7725556399
1,2,2,10,84884.768832779
1,2,3,10,83055.6770716273
1,2,4,10,83022.2928522126
1,2,5,10,70513.7178915915
2,2,3,2,207544.17826973
2,2,4,2,206967.340688255
2,2,5,2,180691.425074594
2,2,1,3,122462.963938225
2,2,2,3,130571.032407029
2,2,3,3,128411.906190734
2,2,4,3,128189.398858733
2,2,5,3,122046.454116323
2,2,1,4,131004.236586209
2,2,2,4,142809.821897705
2,2,3,4,138633.355275303
2,2,4,4,138267.901720051
2,2,5,4,128598.400579422
2,2,1,5,132837.98868391
2,2,2,5,145263.458806973
2,2,3,5,141656.592657056
2,2,4,5,141328.97299829
2,2,5,5,130641.292816046
2,2,1,6,133020.689060758
2,2,2,6,145205.435938704
2,2,3,6,143404.360129776
2,2,4,6,143090.787308797
2,2,5,6,131726.899130726
2,2,1,7,131196.585701604
2,2,2,7,144324.289469413
2,2,3,7,144320.913522804
2,2,4,7,143941.099891345
2,2,5,7,130830.802810056
2,2,1,8,126895.752087598
2,2,2,8,142408.926868736
2,2,3,8,143735.912364186
2,2,4,8,143304.651357812
2,2,5,8,127248.872997342
2,2,1,9,116257.086804557
2,2,2,9,135688.313684782
2,2,3,9,137062.722340698
2,2,4,9,136718.403684193
2,2,5,9,116378.843309304
2,2,1,10,92273.7358511279
2,2,2,10,103877.739287276
2,2,3,10,102506.564419194
2,2,4,10,102499.485242995
2,2,5,10,90340.157872147
3,2,4,2,213298.506804629
3,2,5,2,186526.678900953
3,2,1,3,124139.370440402
3,2,2,3,130053.547083641
3,2,3,3,133435.608457994
3,2,4,3,133137.318184201
3,2,5,3,126590.497653574
3,2,1,4,129911.130756245
3,2,2,4,140281.78614623
3,2,3,4,145007.295592848
3,2,4,4,144569.218528895
3,2,5,4,133994.776753662
3,2,1,5,131815.915319147
3,2,2,5,142878.827739281
3,2,3,5,147644.476111772
3,2,4,5,147300.977674725
3,2,5,5,136181.07503736
3,2,1,6,132426.615732017
3,2,2,6,143916.011593204
3,2,3,6,148243.841944673
3,2,4,6,147987.744531065
3,2,5,6,136675.827289437
3,2,1,7,131135.617387247
3,2,2,7,144116.585011778
3,2,3,7,148203.85747394
3,2,4,7,147914.606635738
3,2,5,7,135212.589156981
3,2,1,8,127357.171762614
3,2,2,8,143091.084046205
3,2,3,8,146986.912157958
3,2,4,8,146627.600824516
3,2,5,8,131087.127871535
3,2,1,9,117202.62525717
3,2,2,9,137062.723192782
3,2,3,9,139935.16720997
3,2,4,9,139635.925018729
3,2,5,9,119839.833809348
3,2,1,10,93702.4560509813
3,2,2,10,105719.714503337
3,2,3,10,105169.221210106
3,2,4,10,105187.675785286
3,2,5,10,93451.9284458632
4,2,5,2,186269.206208595
4,2,1,3,123695.682107099
4,2,2,3,129568.444399216
4,2,3,3,132875.81209701
4,2,4,3,133144.928942324
4,2,5,3,126438.846412487
4,2,1,4,129350.152561454
4,2,2,4,139641.350968739
4,2,3,4,144295.616987789
4,2,4,4,144710.242840492
4,2,5,4,133999.257517031
4,2,1,5,131267.043741934
4,2,2,5,142291.630790848
4,2,3,5,147043.410676308
4,2,4,5,147342.654450304
4,2,5,5,136161.880869603
4,2,1,6,131932.586089402
4,2,2,6,143427.421782612
4,2,3,6,147813.767019133
4,2,4,6,147864.984132467
4,2,5,6,136583.644191575
4,2,1,7,130687.511030409
4,2,2,7,143698.282945565
4,2,3,7,147876.674366249
4,2,4,7,147677.278575322
4,2,5,7,135064.306779953
4,2,1,8,126947.01002146
4,2,2,8,142719.048171654
4,2,3,8,146686.984513045
4,2,4,8,146344.973054103
4,2,5,8,130893.988814518
4,2,1,9,116823.293738324
4,2,2,9,136718.403928567
4,2,3,9,139635.926124399
4,2,4,9,139340.276968632
4,2,5,9,119611.059745723
4,2,1,10,93350.0826149271
4,2,2,10,105391.95473624
4,2,3,10,104867.250447947
4,2,4,10,104886.967873301
4,2,5,10,93194.6753253347
5,2,1,3,104472.598982131
5,2,2,3,110733.002270525
5,2,3,3,113279.177111663
5,2,4,3,113371.274037917
5,2,5,3,113674.326018006
5,2,1,4,106863.80951098
5,2,2,4,115957.673466815
5,2,3,4,119494.377826179
5,2,4,4,119763.211948187
5,2,5,4,123533.055872936
5,2,1,5,108158.254201858
5,2,2,5,118202.485634146
5,2,3,5,122358.699257262
5,2,4,5,122582.82333547
5,2,5,5,125922.748324402
5,2,1,6,109328.608002854
5,2,2,6,120394.570793682
5,2,3,6,124724.319587367
5,2,4,6,124797.071154117
5,2,5,6,125191.63337915
5,2,1,7,108732.092931037
5,2,2,7,121818.45843169
5,2,3,7,126292.516567424
5,2,4,7,126176.931531393
5,2,5,7,122315.820049801
5,2,1,8,105800.757289465
5,2,2,8,121697.136920292
5,2,3,8,126193.057748512
5,2,4,8,125938.301041422
5,2,5,8,116921.766772957
5,2,1,9,96112.2189075918
5,2,2,9,116378.844763943
5,2,3,9,119839.833885015
5,2,4,9,119611.059628548
5,2,5,9,104509.301254875
5,2,1,10,73180.5828409449
5,2,2,10,85533.9768199092
5,2,3,10,85424.583006109
5,2,4,10,85487.1010530561
5,2,5,10,76997.8224930592
1,3,2,3,189840.519082821
1,3,3,3,189915.962643987
1,3,4,3,189311.491720464
1,3,5,3,167494.391181948
1,3,1,4,121419.160389205
1,3,2,4,120531.426617844
1,3,3,4,120676.385853955
1,3,4,4,120525.070872886
1,3,5,4,114617.01579402
1,3,1,5,130728.314786683
1,3,2,5,128522.307273788
1,3,3,5,126198.056351579
1,3,4,5,125904.12549709
1,3,5,5,116482.037995976
1,3,1,6,132191.76533722
1,3,2,6,130924.257943379
1,3,3,6,129390.626163632
1,3,4,6,129022.134283678
1,3,5,6,117306.952621885
1,3,1,7,130007.483298395
1,3,2,7,132563.179881719
1,3,3,7,132086.191531177
1,3,4,7,131633.017393239
1,3,5,7,117665.766474966
1,3,1,8,125027.114550789
1,3,2,8,132472.806826354
1,3,3,8,132966.497234542
1,3,4,8,132459.754829409
1,3,5,8,115543.987651403
1,3,1,9,113386.720146787
1,3,2,9,126895.751466634
1,3,3,9,127357.171240627
1,3,4,9,126947.011177813
1,3,5,9,105800.757474826
1,3,1,10,88147.3044315192
1,3,2,10,95678.7700671135
1,3,3,10,93482.4946216489
1,3,4,10,93428.8557372184
1,3,5,10,80505.7834869032
2,3,3,3,213173.110989541
2,3,4,3,212490.965491357
2,3,5,3,188983.102255768
2,3,1,4,128533.966336096
2,3,2,4,136666.448478778
2,3,3,4,134412.159931515
2,3,4,4,134185.469490286
2,3,5,4,127775.020172874
2,3,1,5,136249.75064112
2,3,2,5,148815.595012884
2,3,3,5,145020.796836501
2,3,4,5,144632.429642324
2,3,5,5,133816.022725752
2,3,1,6,137201.859042927
2,3,2,6,151157.222714215
2,3,3,6,148245.732200797
2,3,4,6,147831.006252542
2,3,5,6,135140.197010107
2,3,1,7,136135.506684731
2,3,2,7,150906.850657974
2,3,3,7,149857.770325008
2,3,4,7,149406.521534469
2,3,5,7,135046.938843439
2,3,1,8,132472.807090188
2,3,2,8,149172.721146837
2,3,3,8,149605.16005916
2,3,4,8,149127.11836141
2,3,5,8,132142.804379612
2,3,1,9,122095.159142506
2,3,2,9,142408.926991335
2,3,3,9,143091.08409489
2,3,4,9,142719.04654547
2,3,5,9,121697.136338412
2,3,1,10,98348.5652117886
2,3,2,10,110425.147846093
2,3,3,10,108610.929053868
2,3,4,10,108588.867546096
2,3,5,10,96001.3620793211
3,3,4,3,220781.125621543
3,3,5,3,196187.344117096
3,3,1,4,130477.941630195
3,3,2,4,136739.537041888
3,3,3,4,140502.842103725
3,3,4,4,140203.019098725
3,3,5,4,133226.79167695
3,3,1,5,135638.925432907
3,3,2,5,146921.31759124
3,3,3,5,152183.899071098
3,3,4,5,151726.599152758
3,3,5,5,139993.841889558
3,3,1,6,136745.532033641
3,3,2,6,149417.477067199
3,3,3,6,154924.222251503
3,3,4,6,154498.281671131
3,3,5,6,141396.397232892
3,3,1,7,136157.733668104
3,3,2,7,150303.269630329
3,3,3,7,155352.574059647
3,3,4,7,154961.685470926
3,3,5,7,140668.086613698
3,3,1,8,132966.495789589
3,3,2,8,149605.161637382
3,3,3,8,154132.35796164
3,3,4,8,153746.23188224
3,3,5,8,137086.631783823
3,3,1,9,123247.249498205
3,3,2,9,143735.911741469
3,3,3,9,146986.913434314
3,3,4,9,146686.98511574
3,3,5,9,126193.058252911
3,3,1,10,100102.73910376
3,3,2,10,112480.827834087
3,3,3,10,112144.577821056
3,3,4,10,112165.414368299
3,3,5,10,100045.335119709
4,3,5,3,196122.762284886
4,3,1,4,129968.6442631
4,3,2,4,136175.915325906
4,3,3,4,139868.164686386
4,3,4,4,140157.65067121
4,3,5,4,133049.414037032
4,3,1,5,135015.126327817
4,3,2,5,146215.108265666
4,3,3,5,151409.596631735
4,3,4,5,151809.867739904
4,3,5,5,139953.333413737
4,3,1,6,136135.503125359
4,3,2,6,148768.635099589
4,3,3,6,154264.853326632
4,3,4,6,154479.882808084
4,3,5,6,141325.094703483
4,3,1,7,135603.722444186
4,3,2,7,149754.350753693
4,3,3,7,154849.6971589
4,3,4,7,154778.499407642
4,3,5,7,140519.339699405
4,3,1,8,132459.754091063
4,3,2,8,149127.118736373
4,3,3,8,153746.230217239
4,3,4,8,153449.037027491
4,3,5,8,136879.255230361
4,3,1,9,122780.863981951
4,3,2,9,143304.651012368
4,3,3,9,146627.599931376
4,3,4,9,146344.971188162
4,3,5,9,125938.3012457
4,3,1,10,99672.9825981013
4,3,2,10,112078.869005229
4,3,3,10,111785.681192794
4,3,4,10,111810.270702219
4,3,5,10,99751.1173540346
5,3,1,4,115039.99250085
5,3,2,4,120768.382935099
5,3,3,4,123661.49360204
5,3,4,4,123786.048826368
5,3,5,4,125123.340608676
5,3,1,5,116981.617319652
5,3,2,5,126833.211121223
5,3,3,5,130970.788506577
5,3,4,5,131233.903954105
5,3,5,5,134503.256114497
5,3,1,6,117593.143366146
5,3,2,6,129275.787136843
5,3,3,6,134279.477681876
5,3,4,6,134432.934586131
5,3,5,6,136135.594791874
5,3,1,7,117713.229361487
5,3,2,7,131602.467237399
5,3,3,7,136623.501595109
5,3,4,7,136568.551302135
5,3,5,7,134173.912081966
5,3,1,8,115543.9876623
5,3,2,8,132142.806966247
5,3,3,8,137086.631227223
5,3,4,8,136879.254164426
5,3,5,8,129171.695554474
5,3,1,9,106561.657749586
5,3,2,9,127248.874196492
5,3,3,9,131087.126918393
5,3,4,9,130893.990013187
5,3,5,9,116921.766114308
5,3,1,10,83993.8592811858
5,3,2,10,96676.9610617726
5,3,3,10,96852.2806185677
5,3,4,10,96938.217796298
5,3,5,10,89416.868752462
1,4,2,4,193067.883636371
1,4,3,4,192143.01308266
1,4,4,4,191664.345345329
1,4,5,4,172634.069623762
1,4,1,5,125283.767095925
1,4,2,5,124813.479971632
1,4,3,5,125121.73125069
1,4,4,5,124944.712996898
1,4,5,5,118086.723591301
1,4,1,6,133835.453006262
1,4,2,6,133050.855501863
1,4,3,6,131340.745189199
1,4,4,6,130957.843790738
1,4,5,6,119541.272409412
1,4,1,7,134118.255100311
1,4,2,7,135435.957732279
1,4,3,7,134557.104091402
1,4,4,7,134047.55307045
1,4,5,7,119336.527227339
1,4,1,8,130007.48411414
1,4,2,8,136135.505642966
1,4,3,8,136157.733691605
1,4,4,8,135603.721835247
1,4,5,8,117713.229196571
1,4,1,9,118845.759874512
1,4,2,9,131196.586197274
1,4,3,9,131135.617777655
1,4,4,9,130687.512194016
1,4,5,9,108732.09362908
1,4,1,10,93752.6053069114
1,4,2,10,100238.485448664
1,4,3,10,97632.6074807343
1,4,4,10,97553.7438573691
1,4,5,10,84158.3594798768
2,4,3,4,213780.324424269
2,4,4,4,213177.259054861
2,4,5,4,191599.383321369
2,4,1,5,128818.271395184
2,4,2,5,137826.449031931
2,4,3,5,136009.343447868
2,4,4,5,135760.800027002
2,4,5,5,128197.413975477
2,4,1,6,135675.00712126
2,4,2,6,149861.825114941
2,4,3,6,146792.935837193
2,4,4,6,146319.833091442
2,4,5,6,133519.443172726
2,4,1,7,135435.957941566
2,4,2,7,152025.624465075
2,4,3,7,149870.11207142
2,4,4,7,149316.74527486
2,4,5,7,133662.402315037
2,4,1,8,132563.180103019
2,4,2,8,150906.850115243
2,4,3,8,150303.271846244
2,4,4,8,149754.352567047
2,4,5,8,131602.46634361
2,4,1,9,122828.637021553
2,4,2,9,144324.290042979
2,4,3,9,144116.584361916
2,4,4,9,143698.281753109
2,4,5,9,121818.459564086
2,4,1,10,99435.9608309043
2,4,2,10,112297.530094081
2,4,3,10,109797.276391015
2,4,4,10,109748.982009297
2,4,5,10,96578.2704891799
3,4,4,4,221876.457592715
3,4,5,4,198701.482222035
3,4,1,5,130282.84421605
3,4,2,5,137460.583968305
3,4,3,5,141765.618623541
3,4,4,5,141445.557614815
3,4,5,5,133270.84561021
3,4,1,6,134620.973706416
3,4,2,6,147522.463490564
3,4,3,6,153542.311030735
3,4,4,6,153000.934778536
3,4,5,6,139261.609460461
3,4,1,7,134557.104181675
3,4,2,7,149870.114224293
3,4,3,7,156033.912998575
3,4,4,7,155545.645361127
3,4,5,7,139455.660126894
3,4,1,8,132086.191823254
3,4,2,8,149857.771768627
3,4,3,8,155352.574420004
3,4,4,8,154849.698943953
3,4,5,8,136623.500740842
3,4,1,9,122988.705252777
3,4,2,9,144320.912482478
3,4,3,9,148203.856082646
3,4,4,9,147876.673118805
3,4,5,9,126292.517874477
3,4,1,10,100382.360802174
3,4,2,10,113252.855072972
3,4,3,10,113285.654280525
3,4,4,10,113304.632744657
3,4,5,10,100547.423379041
4,4,5,4,198745.977380974
4,4,1,5,129876.499531037
4,4,2,5,136992.216343766
4,4,3,5,141225.510342998
4,4,4,5,141498.84868362
4,4,5,5,133191.178812709
4,4,1,6,134097.785161302
4,4,2,6,146913.297877198
4,4,3,6,152864.948430322
4,4,4,6,153181.983022035
4,4,5,6,139317.146028107
4,4,1,7,134047.552062892
4,4,2,7,149316.746738279
4,4,3,7,155545.644681023
4,4,4,7,155624.483453846
4,4,5,7,139478.918201763
4,4,1,8,131633.017528442
4,4,2,8,149406.522269183
4,4,3,8,154961.686759482
4,4,4,8,154778.499480147
4,4,5,8,136568.550641847
4,4,1,9,122585.28668363
4,4,2,9,143941.099779764
4,4,3,9,147914.606193068
4,4,4,9,147677.280077478
4,4,5,9,126176.931367541
4,4,1,10,100026.823845393
4,4,2,10,112922.466976629
4,4,3,10,113022.216561776
4,4,4,10,113060.413241205
4,4,5,10,100379.559807205
5,4,1,5,118471.010332911
5,4,2,5,124918.703592587
5,4,3,5,128389.65658016
5,4,4,5,128511.405830221
5,4,5,5,129238.195867115
5,4,1,6,119783.639122104
5,4,2,6,131235.065420592
5,4,3,6,136193.77038387
5,4,4,6,136380.670730363
5,4,5,6,137865.695301319
5,4,1,7,119336.52970329
5,4,2,7,133662.405175349
5,4,3,7,139455.66164805
5,4,4,7,139478.918909409
5,4,5,7,138275.083850556
5,4,1,8,117665.768064155
5,4,2,8,135046.937317779
5,4,3,8,140668.08594605
5,4,4,8,140519.339347968
5,4,5,8,134173.912573675
5,4,1,9,109470.696052643
5,4,2,9,130830.803787911
5,4,3,9,135212.588283439
5,4,4,9,135064.305844842
5,4,5,9,122315.819702866
5,4,1,10,87699.2096267625
5,4,2,10,100742.627523009
5,4,3,10,101259.225437011
5,4,4,10,101375.298346296
5,4,5,10,94954.3610894551
1,5,2,5,193917.487431995
1,5,3,5,192640.500300484
1,5,4,5,192277.328189089
1,5,5,5,174553.728937936
1,5,1,6,126453.304582635
1,5,2,6,127401.22229205
1,5,3,6,128253.160030609
1,5,4,6,127988.669083453
1,5,5,6,119284.652945217
1,5,1,7,133835.454239805
1,5,2,7,135675.007564105
1,5,3,7,134620.974141689
1,5,4,7,134097.784102204
1,5,5,7,119783.638201637
1,5,1,8,132191.76591073
1,5,2,8,137201.85803252
1,5,3,8,136745.53431399
1,5,4,8,136135.502047458
1,5,5,8,117593.145117964
1,5,1,9,121993.182867725
1,5,2,9,133020.689646305
1,5,3,9,132426.616072615
1,5,4,9,131932.586773293
1,5,5,9,109328.606952989
1,5,1,10,97224.088774261
1,5,2,10,102470.489218061
1,5,3,10,99424.1707635355
1,5,4,10,99314.0960648954
1,5,5,10,85388.0496915216
2,5,3,5,213774.527478721
2,5,4,5,213269.93628784
2,5,5,5,192571.752609338
2,5,1,6,127401.222197996
2,5,2,6,137972.301852686
2,5,3,6,136889.658064196
2,5,4,6,136557.349247099
2,5,5,6,127154.028144819
2,5,1,7,133050.85595856
2,5,2,7,149861.825199327
2,5,3,7,147522.463724822
2,5,4,7,146913.298858032
2,5,5,7,131235.06481528
2,5,1,8,130924.256893668
2,5,2,8,151157.221214011
2,5,3,8,149417.478350478
2,5,4,8,148768.632633079
2,5,5,8,129275.786732798
2,5,1,9,122045.796130549
2,5,2,9,145205.437749658
2,5,3,9,143916.01112407
2,5,4,9,143427.422813887
2,5,5,9,120394.571145907
2,5,1,10,99421.6828502751
2,5,2,10,113333.266043664
2,5,3,10,109932.390291608
2,5,4,10,109840.845587745
2,5,5,10,95928.517198178
3,5,4,5,221961.070835941
3,5,5,5,199266.791025787
3,5,1,6,128253.16055955
3,5,2,6,136889.658951905
3,5,3,6,141942.034466954
3,5,4,6,141537.480423815
3,5,5,6,131445.446846061
3,5,1,7,131340.743753676
3,5,2,7,146792.935959819
3,5,3,7,153542.310210929
3,5,4,7,152864.949020403
3,5,5,7,136193.772330081
3,5,1,8,129390.626020008
3,5,2,8,148245.732784986
3,5,3,8,154924.221305511
3,5,4,8,154264.852944673
3,5,5,8,134279.477312247
3,5,1,9,121059.013614837
3,5,2,9,143404.36016022
3,5,3,9,148243.842024673
3,5,4,9,147813.766732333
3,5,5,9,124724.320002694
3,5,1,10,99249.1211837305
3,5,2,10,112724.920231161
3,5,3,10,113354.336352231
3,5,4,10,113341.374466905
3,5,5,10,99638.0990121438
4,5,5,5,199411.187217114
4,5,1,6,127988.668877287
4,5,2,6,136557.349089889
4,5,3,6,141537.480255633
4,5,4,6,141727.020763431
4,5,5,6,131494.68188955
4,5,1,7,130957.844303321
4,5,2,7,146319.833696683
4,5,3,7,153000.934974159
4,5,4,7,153181.982587687
4,5,5,7,136380.672158001
4,5,1,8,129022.133907847
4,5,2,8,147831.00593518
4,5,3,8,154498.283254898
4,5,4,8,154479.883382276
4,5,5,8,134432.934263474
4,5,1,9,120750.050532559
4,5,2,9,143090.787709847
4,5,3,9,147987.743841575
4,5,4,9,147864.984408203
4,5,5,9,124797.071329727
4,5,1,10,99000.060801844
4,5,2,10,112487.834389266
4,5,3,10,113194.091131704
4,5,4,10,113280.530416978
4,5,5,10,99643.258754345
5,5,1,6,119284.653439688
5,5,2,6,127154.028372367
5,5,3,6,131445.447505497
5,5,4,6,131494.681688813
5,5,5,6,130452.728343158
5,5,1,7,119541.273453206
5,5,2,7,133519.443802991
5,5,3,7,139261.608425001
5,5,4,7,139317.145061281
5,5,5,7,137865.693217272
5,5,1,8,117306.952414735
5,5,2,8,135140.194705704
5,5,3,8,141396.395188232
5,5,4,8,141325.096025771
5,5,5,8,136135.59395322
5,5,1,9,109852.17995295
5,5,2,9,131726.899418665
5,5,3,9,136675.827466257
