defect1_1,defect1_2,defect2_1,defect2_2,total_power
4,1,3,3,440269.726070995
4,1,4,3,440217.7957108
4,1,5,3,420503.155799335
4,1,1,4,419933.586431775
4,1,2,4,432967.805854487
4,1,3,4,436681.599105057
4,1,4,4,436488.506875856
4,1,5,4,422093.213821226
4,1,1,5,420628.807255575
4,1,2,5,432623.405311806
4,1,3,5,435912.042248615
4,1,4,5,435713.695742117
4,1,5,5,422013.351057219
4,1,1,6,420708.459840981
4,1,2,6,432604.326867283
4,1,3,6,435855.425040569
4,1,4,6,435656.109601518
4,1,5,6,421972.936858616
4,1,1,7,420417.129079194
4,1,2,7,432796.078891993
4,1,3,7,436206.546774751
4,1,4,7,436008.711570061
4,1,5,7,422030.631515001
4,1,1,8,419529.432210385
4,1,2,8,433806.404203786
4,1,3,8,438056.92953885
4,1,4,8,438304.291837493
4,1,5,8,421972.400682659
4,1,1,9,417433.175902806
4,1,2,9,440455.796701315
4,1,3,9,448346.567771247
4,1,4,9,452000.687499403
4,1,5,9,422225.486346668
4,1,1,10,372362.754253408
4,1,2,10,401327.619372035
4,1,3,10,407976.44066287
4,1,4,10,407491.500842125
4,1,5,10,375543.499824985
5,1,1,2,376674.141022694
5,1,2,2,389823.578959818
5,1,3,2,395183.653606225
5,1,4,2,395287.386938133
5,1,5,2,393244.961326248
5,1,1,3,383089.045790749
5,1,2,3,397908.524806005
5,1,3,3,403431.341278318
5,1,4,3,403402.191897309
5,1,5,3,400055.04315334
5,1,1,4,387447.570443739
5,1,2,4,400626.537093603
5,1,3,4,404692.994637858
5,1,4,4,404545.466758235
5,1,5,4,392984.104427483
5,1,1,5,389003.049442644
5,1,2,5,401192.223139737
5,1,3,5,404622.782170366
5,1,4,5,404434.88409087
5,1,5,5,391139.434818862
5,1,1,6,389357.771136743
5,1,2,6,401312.060359374
5,1,3,6,404597.426821527
5,1,4,6,404400.26217106
5,1,5,6,390776.191173773
5,1,1,7,389133.990263169
5,1,2,7,401524.388251277
5,1,3,7,404941.350044159
5,1,4,7,404743.897748699
5,1,5,7,390770.750052087
5,1,1,8,388149.602705021
5,1,2,8,402589.14930286
5,1,3,8,406889.103534571
5,1,4,8,407087.802917631
5,1,5,8,390646.660100249
5,1,1,9,385819.804426777
5,1,2,9,408828.77298931
5,1,3,9,416719.084250498
5,1,4,9,420486.316959427
5,1,5,9,390573.169237804
5,1,1,10,341959.5583698
5,1,2,10,369374.107058816
5,1,3,10,376028.456332034
5,1,4,10,375543.499826332
5,1,5,10,345061.85375185
1,2,2,2,433081.163879992
1,2,3,2,441656.770275682
1,2,4,2,437873.708422443
1,2,5,2,419891.031959875
1,2,1,3,435842.336092115
1,2,2,3,434455.17606826
1,2,3,3,433408.077413532
1,2,4,3,433091.73357992
1,2,5,3,421231.945477904
1,2,1,4,442617.137726205
1,2,2,4,443111.533965568
1,2,3,4,443204.449504266
1,2,4,4,442872.140207409
1,2,5,4,426857.749198266
1,2,1,5,434751.358446317
1,2,2,5,444024.387914857
1,2,3,5,446197.209489567
1,2,4,5,445945.989750988
1,2,5,5,431025.880386472
1,2,1,6,432482.890376055
1,2,2,6,443855.068770511
1,2,3,6,446841.284306952
1,2,4,6,446627.804021952
1,2,5,6,432570.641374764
1,2,1,7,431686.739959474
1,2,2,7,443965.377760923
1,2,3,7,447318.530975996
1,2,4,7,447117.431797844
1,2,5,7,433050.930099892
1,2,1,8,430576.738778743
1,2,2,8,445005.392990063
1,2,3,8,449293.056137696
1,2,4,8,449491.445226189
1,2,5,8,433037.412240903
1,2,1,9,427518.999000903
1,2,2,9,451212.287624536
1,2,3,9,459101.831727468
1,2,4,9,462205.675351652
1,2,5,9,432307.547146574
1,2,1,10,382634.84019832
1,2,2,10,411396.28950436
1,2,3,10,417918.10056238
1,2,4,10,417433.175902814
1,2,5,10,385819.804426986
2,2,3,2,459938.155329165
2,2,4,2,456248.511968086
2,2,5,2,435869.924256567
2,2,1,3,448784.895624793
2,2,2,3,462928.051865664
2,2,3,3,459926.437620276
2,2,4,3,459494.812996509
2,2,5,3,445889.191381806
2,2,1,4,457766.363705705
2,2,2,4,477229.038013107
2,2,3,4,474491.974895982
2,2,4,4,474100.299406943
2,2,5,4,455823.302294169
2,2,1,5,458741.915778642
2,2,2,5,471021.860180661
2,2,3,5,473844.124820447
2,2,4,5,473618.881423474
2,2,5,5,458837.045988648
2,2,1,6,458508.599210136
2,2,2,6,470345.160921476
2,2,3,6,473535.236468115
2,2,4,6,473331.40721579
2,2,5,6,459466.955980873
2,2,1,7,458109.157563775
2,2,2,7,470465.984370169
2,2,3,7,473863.533562585
2,2,4,7,473664.816239748
2,2,5,7,459656.862378761
2,2,1,8,457131.77638213
2,2,2,8,471498.44671725
2,2,3,8,475777.54534424
2,2,4,8,475993.564087965
2,2,5,8,459594.129422557
2,2,1,9,451212.287623922
2,2,2,9,477930.910237646
2,2,3,9,485821.415505523
2,2,4,9,485146.502553578
2,2,5,9,456138.103673968
2,2,1,10,405626.512665635
2,2,2,10,435065.858568395
2,2,3,10,440908.545403368
2,2,4,10,440455.796701668
2,2,5,10,408828.772989533
3,2,4,2,466192.592845525
3,2,5,2,444962.039299763
3,2,1,3,451798.228697132
3,2,2,3,464480.352361543
3,2,3,3,470917.089465155
3,2,4,3,470422.57135098
3,2,5,3,455823.779917059
3,2,1,4,462406.671888541
3,2,2,4,479168.483094386
3,2,3,4,485650.306952902
3,2,4,4,485382.472977259
3,2,5,4,466002.43579241
3,2,1,5,465580.789338178
3,2,2,5,478551.032247669
3,2,3,5,482218.793612792
3,2,4,5,482024.012597424
3,2,5,5,467626.580112038
3,2,1,6,466171.511169269
3,2,2,6,478221.832012141
3,2,3,6,481529.180407931
3,2,4,6,481331.327887454
3,2,5,6,467616.48982402
3,2,1,7,465976.280382573
3,2,2,7,478380.014078524
3,2,3,7,481801.04486769
3,2,4,7,481603.666192775
3,2,5,7,467632.392445984
3,2,1,8,465034.033756955
3,2,2,8,479426.008138447
3,2,3,8,483714.969000327
3,2,4,8,483926.137869128
3,2,5,8,467523.279347952
3,2,1,9,459101.831723919
3,2,2,9,485821.415489189
3,2,3,9,493712.597649045
3,2,4,9,493037.728415104
3,2,5,9,464029.992949894
3,2,1,10,413517.652156328
3,2,2,10,442956.520570253
3,2,3,10,448799.309809376
3,2,4,10,448346.567740777
3,2,5,10,416719.084236312
4,2,5,2,442275.711795375
4,2,1,3,450944.176346262
4,2,2,3,463541.439332708
4,2,3,3,469916.360376789
4,2,4,3,470223.623383553
4,2,5,3,455503.557874024
4,2,1,4,461562.125071872
4,2,2,4,478272.264378237
4,2,3,4,484878.019416221
4,2,4,4,484822.089797486
4,2,5,4,465483.307536455
4,2,1,5,464823.855677961
4,2,2,5,477822.271051949
4,2,3,5,481520.516461082
4,2,4,5,481327.661712731
4,2,5,5,466978.026274546
4,2,1,6,465453.425537459
4,2,2,6,477513.92236134
4,2,3,6,480827.247609121
4,2,4,6,480629.73376371
4,2,5,6,466925.855116236
4,2,1,7,465269.01704154
4,2,2,7,477675.25906561
4,2,3,7,481097.627306499
4,2,4,7,480900.326301038
4,2,5,7,466931.368113925
4,2,1,8,464337.406439313
4,2,2,8,478718.343872734
4,2,3,8,483004.386006665
4,2,4,8,483218.772875503
4,2,5,8,466823.700744824
4,2,1,9,462205.675352256
4,2,2,9,485146.502551309
4,2,3,9,493037.728444354
4,2,4,9,496880.391615725
4,2,5,9,466977.674981973
4,2,1,10,417321.551424331
4,2,2,10,445860.348588796
4,2,3,10,452485.623537244
4,2,4,10,452000.687501172
4,2,5,10,420486.316959459
5,2,1,3,424470.26747578
5,2,2,3,435451.9624051
5,2,3,3,440508.626798051
5,2,4,3,440659.81015228
5,2,5,3,441301.398938278
5,2,1,4,430563.70184162
5,2,2,4,445038.578292323
5,2,3,4,450448.474254447
5,2,4,4,450425.488387373
5,2,5,4,447624.089319527
5,2,1,5,434865.860506153
5,2,2,5,448014.869421474
5,2,3,5,452073.156183529
5,2,4,5,451926.364909825
5,2,5,5,440421.699069196
5,2,1,6,436362.786924161
5,2,2,6,448620.143273319
5,2,3,6,452077.085182072
5,2,4,6,451890.120096736
5,2,5,6,438596.906439345
5,2,1,7,436455.304423194
5,2,2,7,448921.200040384
5,2,3,7,452378.571255826
5,2,4,7,452183.466733054
5,2,5,7,438276.33926734
5,2,1,8,435520.260169761
5,2,2,8,450015.760645723
5,2,3,8,454336.175008265
5,2,4,8,454523.643162614
5,2,5,8,438069.239078006
5,2,1,9,432307.54714693
5,2,2,9,456138.10367363
5,2,3,9,464029.992953767
5,2,4,9,466977.674983175
5,2,5,9,437063.064649436
5,2,1,10,387424.530272453
5,2,2,10,416208.88505154
5,2,3,10,422710.42728792
5,2,4,10,422225.486346221
5,2,5,10,390573.169238283
1,3,2,3,429808.718260233
1,3,3,3,436719.416972783
1,3,4,3,436827.499298458
1,3,5,3,426061.413203499
1,3,1,4,444056.320865787
1,3,2,4,441912.547469256
1,3,3,4,440574.885894577
1,3,4,4,440248.446510177
1,3,5,4,428423.700989268
1,3,1,5,450553.617012932
1,3,2,5,450784.340791926
1,3,3,5,450804.473633491
1,3,4,5,450468.53782769
1,3,5,5,434414.102078548
1,3,1,6,442465.007566277
1,3,2,6,451746.681742366
1,3,3,6,453924.181616375
1,3,4,6,453672.669339162
1,3,5,6,438725.748742288
1,3,1,7,439882.741345882
1,3,2,7,451754.00327072
1,3,3,7,454906.81911915
1,3,4,7,454695.096642357
1,3,5,7,440346.578252245
1,3,1,8,438400.360862718
1,3,2,8,452727.516293421
1,3,3,8,456965.25394149
1,3,4,8,457165.807007935
1,3,5,8,440654.516120296
1,3,1,9,430576.738779744
1,3,2,9,457131.776383933
1,3,3,9,465034.033784738
1,3,4,9,464337.406442167
1,3,5,9,435520.260169395
1,3,1,10,384965.933049993
1,3,2,10,414250.796377906
1,3,3,10,419973.105768176
1,3,4,10,419529.432209654
1,3,5,10,388149.602704919
2,3,3,3,448774.25837791
2,3,4,3,448875.473065343
2,3,5,3,435862.273608831
2,3,1,4,445258.240972748
2,3,2,4,459228.10967658
2,3,3,4,456160.746380679
2,3,4,4,455732.354141916
2,3,5,4,442402.670551267
2,3,1,5,454198.223718544
2,3,2,5,473636.050435803
2,3,3,5,470830.94127646
2,3,4,5,470439.047627355
2,3,5,5,452241.2139941
2,3,1,6,455107.279731304
2,3,2,6,467393.775479613
2,3,3,6,470224.944224618
2,3,4,6,470001.379439259
2,3,5,6,455278.038717306
2,3,1,7,454604.482963325
2,3,2,7,466894.113022461
2,3,3,7,470242.345140018
2,3,4,7,470041.428247149
2,3,5,7,455953.132506383
2,3,1,8,452727.516293874
2,3,2,8,468306.59991671
2,3,3,8,472553.102188427
2,3,4,8,472793.158158761
2,3,5,8,455569.047194633
2,3,1,9,445005.392990069
2,3,2,9,471498.446721929
2,3,3,9,479426.008197663
2,3,4,9,478718.343872179
2,3,5,9,450015.760646344
2,3,1,10,399425.119551595
2,3,2,10,428585.011194045
2,3,3,10,434245.274631589
2,3,4,10,433806.404202968
2,3,5,10,402589.149303143
3,3,4,3,453687.885716151
3,3,5,3,437801.155862361
3,3,1,4,444856.529671021
3,3,2,4,457195.44386868
3,3,3,4,463542.582220799
3,3,4,4,463045.001820851
3,3,5,4,448617.605032289
3,3,1,5,455255.625993867
3,3,2,5,471890.253813128
3,3,3,5,478359.830520416
3,3,4,5,478088.55528391
3,3,5,5,458760.429214058
3,3,1,6,458331.775430791
3,3,2,6,471248.338254498
3,3,3,6,474911.208583057
3,3,4,6,474718.697153288
3,3,5,6,460426.564886356
3,3,1,7,458645.083260482
3,3,2,7,471094.42890428
3,3,3,7,474546.721771467
3,3,4,7,474352.525672268
3,3,5,7,460467.808925775
3,3,1,8,456965.253942966
3,3,2,8,472553.102185825
3,3,3,8,477258.747102492
3,3,4,8,477061.402936734
3,3,5,8,459911.581134514
3,3,1,9,449293.056136149
3,3,2,9,475777.5453455
3,3,3,9,483714.968970908
3,3,4,9,483004.386010651
3,3,5,9,454336.175009052
3,3,1,10,403728.067429512
3,3,2,10,432850.71015397
3,3,3,10,438494.490955907
3,3,4,10,438056.929539085
3,3,5,10,406889.103532584
4,3,5,3,437211.872711195
4,3,1,4,444901.145551523
4,3,2,4,457176.104738907
4,3,3,4,463460.27194324
4,3,4,4,463770.08119343
4,3,5,4,449166.056941683
4,3,1,5,455316.847185989
4,3,2,5,471925.519139239
4,3,3,5,478501.379455195
4,3,4,5,478446.961580415
4,3,5,5,459141.201137002
4,3,1,6,458478.356925285
4,3,2,6,471472.148954497
4,3,3,6,475175.704548425
4,3,4,6,474984.26679428
4,3,5,6,460685.283370658
4,3,1,7,458830.075665906
4,3,2,7,471340.672734826
4,3,3,7,474810.695276999
4,3,4,7,474616.013208295
4,3,5,7,460686.108456746
4,3,1,8,457165.807009341
4,3,2,8,472793.158161748
4,3,3,8,477061.402936354
4,3,4,8,477305.601091633
4,3,5,8,460119.634722121
4,3,1,9,449491.445226985
4,3,2,9,475993.564087337
4,3,3,9,483926.137850159
4,3,4,9,483218.772878152
4,3,5,9,454523.643164319
4,3,1,10,403921.044066985
4,3,2,10,433081.862473085
4,3,3,10,438743.102949552
4,3,4,10,438304.291837178
4,3,5,10,407087.8029175
5,3,1,4,429928.171111609
5,3,2,4,440723.292244013
5,3,3,4,445790.353752563
5,3,4,4,445954.891294886
5,3,5,4,447235.0341274
5,3,1,5,436125.921401753
5,3,2,5,450594.241091248
5,3,3,5,456009.077752602
5,3,4,5,455988.182531077
5,3,5,5,453289.710468402
5,3,1,6,440400.796869515
5,3,2,6,453617.912122346
5,3,3,6,457704.012069676
5,3,4,6,457558.321146443
5,3,5,6,446060.390424692
5,3,1,7,441638.219631095
5,3,2,7,454405.251702305
5,3,3,7,458033.996380465
5,3,4,7,457849.099632059
5,3,5,7,444273.416761493
5,3,1,8,440654.516121116
5,3,2,8,455569.047193388
5,3,3,8,459911.581133375
5,3,4,8,460119.634722847
5,3,5,8,443771.053742021
5,3,1,9,433037.412239632
5,3,2,9,459594.129425241
5,3,3,9,467523.279349646
5,3,4,9,466823.700743334
5,3,5,9,438069.239078253
5,3,1,10,387470.701892554
5,3,2,10,416711.06558624
5,3,3,10,422414.08752067
5,3,4,10,421972.400682142
5,3,5,10,390646.660100725
1,4,2,4,429601.601705913
1,4,3,4,435599.976261418
1,4,4,4,435697.996966894
1,4,5,4,426713.263763872
1,4,1,5,446072.776720944
1,4,2,5,443692.529812961
1,4,3,5,442246.87751793
1,4,4,5,441913.66722597
1,4,5,5,429959.215884622
1,4,1,6,452373.894268414
1,4,2,6,452587.12509702
1,4,3,6,452604.281902922
1,4,4,6,452267.46068671
1,4,5,6,436176.072288235
1,4,1,7,443954.059442787
1,4,2,7,453728.514185809
1,4,3,7,456069.631536241
1,4,4,7,455819.715709704
1,4,5,7,440579.169103197
1,4,1,8,439882.741346637
1,4,2,8,454604.482963629
1,4,3,8,458645.083259391
1,4,4,8,458830.075666751
1,4,5,8,441638.219629098
1,4,1,9,431686.739959779
1,4,2,9,458109.157564745
1,4,3,9,465976.280402175
1,4,4,9,465269.017048021
1,4,5,9,436455.304424257
1,4,1,10,386001.42086837
1,4,2,10,415189.889337681
1,4,3,10,420858.046683679
1,4,4,10,420417.129079467
1,4,5,10,389133.990262894
2,4,3,4,445653.844760056
2,4,4,4,445765.019314782
2,4,5,4,434702.406711878
2,4,1,5,444249.872213812
2,4,2,5,458181.58111372
2,4,3,5,455082.378345143
2,4,4,5,454651.934564787
2,4,5,5,441285.149726219
2,4,1,6,453092.311354945
2,4,2,6,472563.358609031
2,4,3,6,469846.299479717
2,4,4,6,469455.361172947
2,4,5,6,451214.082838049
2,4,1,7,453728.514187586
2,4,2,7,466575.010264702
2,4,3,7,469592.560861393
2,4,4,7,469370.164222802
2,4,5,7,454303.953725953
2,4,1,8,451754.003269095
2,4,2,8,466894.113021381
2,4,3,8,471094.428904042
2,4,4,8,471340.672735275
2,4,5,8,454405.251702258
2,4,1,9,443965.377762186
2,4,2,9,470465.984374234
2,4,3,9,478380.014142829
2,4,4,9,477675.259071019
2,4,5,9,448921.200041316
2,4,1,10,398362.566528111
2,4,2,10,427558.771463368
2,4,3,10,433236.467225603
2,4,4,10,432796.078892335
2,4,5,10,401524.388249959
3,4,4,4,448109.610619122
3,4,5,4,435714.671187571
3,4,1,5,442974.618066349
3,4,2,5,455268.437504507
3,4,3,5,461590.817662761
3,4,4,5,461088.920054658
3,4,5,5,446563.283352195
3,4,1,6,453275.019178639
3,4,2,6,470015.317961476
3,4,3,6,476464.575563057
3,4,4,6,476196.99582176
3,4,5,6,456829.060266861
3,4,1,7,456069.631537244
3,4,2,7,469592.560861782
3,4,3,7,473445.710243478
3,4,4,7,473253.351567516
3,4,5,7,458561.965098635
3,4,1,8,454906.819118868
3,4,2,8,470242.345142705
3,4,3,8,474546.721773012
3,4,4,8,474810.695275891
3,4,5,8,458033.996380039
3,4,1,9,447318.530976242
3,4,2,9,473863.533559985
3,4,3,9,481801.044948825
3,4,4,9,481097.627313248
3,4,5,9,452378.571256166
3,4,1,10,401760.289697604
3,4,2,10,430964.191773941
3,4,3,10,436646.653978411
3,4,4,10,436206.546775332
3,4,5,10,404941.350043277
4,4,5,4,435144.810221843
4,4,1,5,442642.738896111
4,4,2,5,454840.202768872
4,4,3,5,461090.951413555
4,4,4,5,461399.194449108
4,4,5,5,446733.004587299
4,4,1,6,452939.932441647
4,4,2,6,469626.274578678
4,4,3,6,476198.85829805
4,4,4,6,476140.676070526
4,4,5,6,456811.370694667
4,4,1,7,455819.71570971
4,4,2,7,469370.164220956
4,4,3,7,473253.351568811
4,4,4,7,473062.88309115
4,4,5,7,458418.352486301
4,4,1,8,454695.096643717
4,4,2,8,470041.42825008
4,4,3,8,474352.525672629
4,4,4,8,474616.013210883
4,4,5,8,457849.09963262
4,4,1,9,447117.431796451
4,4,2,9,473664.816237416
4,4,3,9,481603.66618937
4,4,4,9,480900.326306907
4,4,5,9,452183.466732144
4,4,1,10,401561.709609287
4,4,2,10,430766.057794148
4,4,3,10,436448.802151172
4,4,4,10,436008.711570665
4,4,5,10,404743.897749176
5,4,1,5,430371.690425605
5,4,2,5,441171.53708182
5,4,3,5,446257.46401385
5,4,4,5,446424.912777722
5,4,5,5,447816.603067567
5,4,1,6,436559.3031048
5,4,2,6,451098.222179914
5,4,3,6,456542.668932546
5,4,4,6,456523.021357963
5,4,5,6,453836.110020593
5,4,1,7,440579.169103859
5,4,2,7,454303.953725991
5,4,3,7,458561.965100857
5,4,4,7,458418.352486445
5,4,5,7,446637.554856937
5,4,1,8,440346.578252057
5,4,2,8,455953.1325052
5,4,3,8,460467.808927665
5,4,4,8,460686.10845557
5,4,5,8,444273.416761758
5,4,1,9,433050.930100161
5,4,2,9,459656.862382349
5,4,3,9,467632.392487724
5,4,4,9,466931.368114132
5,4,5,9,438276.339268536
5,4,1,10,387564.888040276
5,4,2,10,416779.766679185
5,4,3,10,422470.241600727
5,4,4,10,422030.631513768
5,4,5,10,390770.750051883
1,5,2,5,430168.048189253
1,5,3,5,436044.904484476
1,5,4,5,436138.998222965
1,5,5,5,426756.098513653
1,5,1,6,446374.006825086
1,5,2,6,444021.520488516
1,5,3,6,442581.601122985
1,5,4,6,442247.794724476
1,5,5,6,430256.435574165
1,5,1,7,452373.894269661
1,5,2,7,453092.311354888
1,5,3,7,453275.019177007
1,5,4,7,452939.932443468
1,5,5,7,436559.30310514
1,5,1,8,442465.007564853
1,5,2,8,455107.279732306
1,5,3,8,458331.775430371
1,5,4,8,458478.356923678
1,5,5,8,440400.796868882
1,5,1,9,432482.890375878
1,5,2,9,458508.599210234
1,5,3,9,466171.511183349
1,5,4,9,465453.425537327
1,5,5,9,436362.786923809
1,5,1,10,386417.35496073
1,5,2,10,415528.349820341
1,5,3,10,421151.872629375
1,5,4,10,420708.459840957
1,5,5,10,389357.771138244
2,5,3,5,445011.848557344
2,5,4,5,445121.054098006
2,5,5,5,434388.746001122
2,5,1,6,444021.520488715
2,5,2,6,458003.377799432
2,5,3,6,454922.14315837
2,5,4,6,454491.988824609
2,5,5,6,441109.923046447
2,5,1,7,452587.125097155
2,5,2,7,472563.358607302
2,5,3,7,470015.317961829
2,5,4,7,469626.274577637
2,5,5,7,451098.222180625
2,5,1,8,451746.681741727
2,5,2,8,467393.775479127
2,5,3,8,471248.33825367
2,5,4,8,471472.148956739
2,5,5,8,453617.912122091
2,5,1,9,443855.068772517
2,5,2,9,470345.160918304
2,5,3,9,478221.831958783
2,5,4,9,477513.92235864
2,5,5,9,448620.143275993
2,5,1,10,398191.564323609
2,5,2,10,427375.745082851
2,5,3,10,433045.300908148
2,5,4,10,432604.326865986
2,5,5,10,401312.060360435
3,5,4,5,447140.197490834
3,5,5,5,435230.688407655
3,5,1,6,442581.60112356
3,5,2,6,454922.14315902
3,5,3,6,461261.880181943
3,5,4,6,460760.178987264
3,5,5,6,446218.138951839
3,5,1,7,452604.281901278
3,5,2,7,469846.299481264
3,5,3,7,476464.575563233
3,5,4,7,476198.858298209
3,5,5,7,456542.668931611
3,5,1,8,453924.181614772
3,5,2,8,470224.944225039
3,5,3,8,474911.208583696
3,5,4,8,475175.704550435
3,5,5,8,457704.012068279
3,5,1,9,446841.284307236
3,5,2,9,473535.23646881
3,5,3,9,481529.180446456
3,5,4,9,480827.247606025
3,5,5,9,452077.085182153
3,5,1,10,401375.827051853
3,5,2,10,430602.358834102
3,5,3,10,436295.09219594
3,5,4,10,435855.425040675
3,5,5,10,404597.426822799
4,5,5,5,434661.577166571
4,5,1,6,442247.794724865
4,5,2,6,454491.988822927
4,5,3,6,460760.178985885
4,5,4,6,461068.695497137
4,5,5,6,446386.237201061
4,5,1,7,452267.460687297
4,5,2,7,469455.361172975
4,5,3,7,476196.995825615
4,5,4,7,476140.67607014
4,5,5,7,456523.021358089
4,5,1,8,453672.66933835
4,5,2,8,470001.379438955
4,5,3,8,474718.697153345
4,5,4,8,474984.266793902
4,5,5,8,457558.321147776
4,5,1,9,446627.804021726
4,5,2,9,473331.407218425
4,5,3,9,481331.327921028
4,5,4,9,480629.733757985
4,5,5,9,451890.120095604
4,5,1,10,401172.854464589
4,5,2,10,430401.657545346
4,5,3,10,436095.700862437
4,5,4,10,435656.109600446
4,5,5,10,404400.262171493
5,5,1,6,430256.435575256
5,5,2,6,441109.923046395
5,5,3,6,446218.138950643
5,5,4,6,446386.237198651
5,5,5,6,447773.104464793
5,5,1,7,436176.072288861
5,5,2,7,451214.082838401
5,5,3,7,456829.060267806
5,5,4,7,456811.370694237
5,5,5,7,453836.110021223
5,5,1,8,438725.748741202
5,5,2,8,455278.038719171
5,5,3,8,460426.564886913
5,5,4,8,460685.283370579
5,5,5,8,446060.390424219
5,5,1,9,432570.641373585
5,5,2,9,459466.955984264
5,5,3,9,467616.489759997
5,5,4,9,466925.855114297
5,5,5,9,438596.906441941
5,5,1,10,387396.240398227
5,5,2,10,416680.311837016
5,5,3,10,422410.226112372
5,5,4,10,421972.936859438
5,5,5,10,390776.191173931
1,6,2,6,430168.048189225
1,6,3,6,436044.904483518
1,6,4,6,436138.99822197
1,6,5,6,426756.098513047
