defect1_1,defect1_2,defect2_1,defect2_2,total_power
2,1,1,7,28145.572281244
2,1,2,7,33516.2581403513
2,1,3,7,33443.6317484859
2,1,4,7,33388.5806292427
2,1,5,7,28157.9447741696
2,1,1,8,27259.5565886457
2,1,2,8,33420.4996245489
2,1,3,8,32713.4775923655
2,1,4,8,32710.1860910992
2,1,5,8,26772.6544180699
2,1,1,9,25295.8499069271
2,1,2,9,33256.8449393252
2,1,3,9,31592.1092763945
2,1,4,9,31708.5929715279
2,1,5,9,24069.3997140396
2,1,1,10,26163.9317409661
2,1,2,10,33619.0663705193
2,1,3,10,30814.9333704077
2,1,4,10,31007.0794133699
2,1,5,10,23970.2564465345
3,1,4,1,71438.9070460122
3,1,5,1,50213.1786308856
3,1,1,2,24731.1509262009
3,1,2,2,33137.3903302869
3,1,3,2,28644.5160985126
3,1,4,2,28852.86683911
3,1,5,2,21312.580758137
3,1,1,3,25155.6191453723
3,1,2,3,31258.6382205905
3,1,3,3,29766.954090574
3,1,4,3,29757.2584335109
3,1,5,3,23739.4012150575
3,1,1,4,25689.0407995848
3,1,2,4,30861.3695355349
3,1,3,4,30414.8316906697
3,1,4,4,30324.6197983505
3,1,5,4,24985.3413452902
3,1,1,5,25900.7494148675
3,1,2,5,30733.8776172156
3,1,3,5,30675.8805253099
3,1,4,5,30552.200324832
3,1,5,5,25461.3425245414
3,1,1,6,25837.8033892127
3,1,2,6,30658.913168426
3,1,3,6,30679.8101065168
3,1,4,6,30548.6253471898
3,1,5,6,25456.4489416115
3,1,1,7,25450.3022641989
3,1,2,7,30567.0026096735
3,1,3,7,30428.0622866406
3,1,4,7,30314.3816156666
3,1,5,7,24968.4352472287
3,1,1,8,24505.9759889223
3,1,2,8,30420.9162646727
3,1,3,8,29794.5492428999
3,1,4,8,29740.1120775464
3,1,5,8,23707.4557392787
3,1,1,9,22554.4797343224
3,1,2,9,30307.7562971353
3,1,3,9,28690.4341526225
3,1,4,9,28759.2275455005
3,1,5,9,21095.2247547202
3,1,1,10,23488.6513795293
3,1,2,10,30814.9335066684
3,1,3,10,28018.2893664217
3,1,4,10,28196.2247339274
3,1,5,10,21179.3827939192
4,1,5,1,49752.2940357506
4,1,1,2,25409.224876988
4,1,2,2,33896.5269719876
4,1,3,2,29164.0199370028
4,1,4,2,28834.3811713469
4,1,5,2,21296.0021557895
4,1,1,3,25577.7560526517
4,1,2,3,31674.9621736588
4,1,3,3,30088.981787476
4,1,4,3,29917.8694801537
4,1,5,3,23928.8649374095
4,1,1,4,25998.1478927125
4,1,2,4,31167.4351455101
4,1,3,4,30663.8656428523
4,1,4,4,30552.5810839071
4,1,5,4,25205.5176475649
4,1,1,5,26165.5434645383
4,1,2,5,30991.7579224398
4,1,3,5,30889.5359037699
4,1,4,5,30815.3847995726
4,1,5,5,25697.1256527582
4,1,1,6,26080.7550975411
4,1,2,6,30892.9159571098
4,1,3,6,30876.0126932997
4,1,4,6,30828.7545841546
4,1,5,6,25700.9173754886
4,1,1,7,25680.6237914604
4,1,2,7,30787.8162916823
4,1,3,7,30614.694650737
4,1,4,7,30600.3412559746
4,1,5,7,25218.072161002
4,1,1,8,24728.0263351524
4,1,2,8,30633.2697186496
4,1,3,8,29974.3764681896
4,1,4,8,30023.8402377557
4,1,5,8,23959.2729822014
4,1,1,9,22768.7711996095
4,1,2,9,30513.8018672094
4,1,3,9,28864.5578261059
4,1,4,9,29029.5180667724
4,1,5,9,21344.9038781006
4,1,1,10,23675.0777998286
4,1,2,10,31007.0794302571
4,1,3,10,28196.2247295467
4,1,4,10,28426.9448536832
4,1,5,10,21403.9103615865
5,1,1,2,22555.7828750623
5,1,2,2,32986.6795675012
5,1,3,2,30800.9278717699
5,1,4,2,29886.6527441681
5,1,5,2,21736.07514647
5,1,1,3,22009.3663354008
5,1,2,3,28794.0543838871
5,1,3,3,27603.3433232659
5,1,4,3,27082.0358300763
5,1,5,3,22254.2971845447
5,1,1,4,21494.8969268637
5,1,2,4,26934.407311051
5,1,3,4,26281.2215005428
5,1,4,4,25940.771872405
5,1,5,4,22510.8969612916
5,1,1,5,20956.7878186745
5,1,2,5,25900.7604836973
5,1,3,5,25560.0610220242
5,1,4,5,25322.2591843129
5,1,5,5,22486.5362305
5,1,1,6,20337.1092814721
5,1,2,6,25214.3707249085
5,1,3,6,25014.9757014744
5,1,4,6,24846.946509649
5,1,5,6,22153.8870864643
5,1,1,7,19503.0698704381
5,1,2,7,24659.1659721093
5,1,3,7,24396.9488849125
5,1,4,7,24292.7760612422
5,1,5,7,21399.9642441452
5,1,1,8,18177.4103904357
5,1,2,8,24104.8956284098
5,1,3,8,23434.3670354946
5,1,4,8,23421.8057886797
5,1,5,8,19867.293251227
5,1,1,9,16024.9828698704
5,1,2,9,23628.6232683216
5,1,3,9,21975.9139583943
5,1,4,9,22115.3357651433
5,1,5,9,16900.2922299911
5,1,1,10,16688.1521147354
5,1,2,10,23970.256311844
5,1,3,10,21179.3826028543
5,1,4,10,21403.9105604765
5,1,5,10,16362.3574240855
1,2,2,2,70692.2230234649
1,2,3,2,74141.0981677662
1,2,4,2,73881.4329186344
1,2,5,2,52826.6032560267
1,2,1,3,23194.6387606759
1,2,2,3,28614.3264731082
1,2,3,3,38810.0990243716
1,2,4,3,39063.0334246402
1,2,5,3,32025.6249077619
1,2,1,4,23627.7408823162
1,2,2,4,26480.4636282526
1,2,3,4,32372.4064615832
1,2,4,4,32507.8229216861
1,2,5,4,27266.3088295864
1,2,1,5,23794.2133202524
1,2,2,5,25904.3421815917
1,2,3,5,29608.2525102675
1,2,4,5,29671.4980375312
1,2,5,5,24985.8769501309
1,2,1,6,23669.5179906312
1,2,2,6,25659.266033207
1,2,3,6,27982.7104334559
1,2,4,6,28002.0945443208
1,2,5,6,23368.3574676825
1,2,1,7,23173.4998840023
1,2,2,7,25482.1783263397
1,2,3,7,26716.9349882425
1,2,4,7,26719.1907769735
1,2,5,7,21785.5434519026
1,2,1,8,22027.7833476989
1,2,2,8,25241.3997931559
1,2,3,8,25341.6507852721
1,2,4,8,25375.3700987896
1,2,5,8,19701.9492510092
1,2,1,9,19718.6559590522
1,2,2,9,24964.0708501481
1,2,3,9,23644.0402726466
1,2,4,9,23798.5149521735
1,2,5,9,16443.5872732661
1,2,1,10,20050.248818886
1,2,2,10,25295.8500424873
1,2,3,10,22554.4799489466
1,2,4,10,22768.7711606183
1,2,5,10,16024.9828662211
2,2,3,2,96727.0894816179
2,2,4,2,96424.6237289469
2,2,5,2,73688.3724772079
2,2,1,3,27041.6072474819
2,2,2,3,31430.8098616752
2,2,3,3,38402.9287810574
2,2,4,3,38933.9170502257
2,2,5,3,36214.731798108
2,2,1,4,27211.351402168
2,2,2,4,32357.2875980529
2,2,3,4,35111.7673369713
2,2,4,4,35282.7713746398
2,2,5,4,31547.5000390301
2,2,1,5,27889.3629751458
2,2,2,5,32877.5263472347
2,2,3,5,34144.8169683097
2,2,4,5,34178.4593204399
2,2,5,5,30117.7115729243
2,2,1,6,28101.5791328208
2,2,2,6,33140.8612536677
2,2,3,6,33600.3975256711
2,2,4,6,33581.4910689784
2,2,5,6,29261.6248436812
2,2,1,7,27854.6193956062
2,2,2,7,33228.3610311027
2,2,3,7,33059.9372471575
2,2,4,7,33034.6926579523
2,2,5,7,28300.215203264
2,2,1,8,26960.1927710614
2,2,2,8,33151.7486360483
2,2,3,8,32286.1955470915
2,2,4,8,32307.0111199536
2,2,5,8,26751.3374395753
2,2,1,9,24964.0709192467
2,2,2,9,32976.9167906124
2,2,3,9,31178.8848530332
2,2,4,9,31318.5112609995
2,2,5,9,23936.7974453854
2,2,1,10,25748.8689092178
2,2,2,10,33256.8450401055
2,2,3,10,30307.7561215895
2,2,4,10,30513.801523948
2,2,5,10,23628.6236858757
3,2,4,2,99189.5588562591
3,2,5,2,76033.4488782206
3,2,1,3,34175.2342224427
3,2,2,3,36712.2642573546
3,2,3,3,30083.5124641216
3,2,4,3,30201.8121311605
3,2,5,3,30337.3558666257
3,2,1,4,29619.3805981122
3,2,2,4,33570.565459883
3,2,3,4,30902.0828475432
3,2,4,4,30823.0159969597
3,2,5,4,27575.1761776978
3,2,1,5,28348.1658420031
3,2,2,5,32533.8717146717
3,2,3,5,31244.6802610443
3,2,4,5,31108.9880820552
3,2,5,5,27057.4159393034
3,2,1,6,27646.7612035943
3,2,2,6,32010.5640557431
3,2,3,6,31292.8933594567
3,2,4,6,31142.6628796372
3,2,5,6,26683.9971064904
3,2,1,7,26913.5749476285
3,2,2,7,31670.4861074755
3,2,3,7,31068.0339441664
3,2,4,7,30934.921397393
3,2,5,7,26017.6090875241
3,2,1,8,25754.0811596904
3,2,2,8,31379.8379574959
3,2,3,8,30451.6832599657
3,2,4,8,30381.0246740272
3,2,5,8,24652.0668615393
3,2,1,9,23644.040624497
3,2,2,9,31178.8851114657
3,2,3,9,29357.8168914458
3,2,4,9,29415.7970818231
3,2,5,9,21965.4274868411
3,2,1,10,24417.3749087662
3,2,2,10,31592.1095057643
3,2,3,10,28690.4344390946
3,2,4,10,28864.5582663337
3,2,5,10,21975.9141651599
4,2,5,2,75755.9289302424
4,2,1,3,34629.6851998066
4,2,2,3,37371.479776081
4,2,3,3,30455.4266211114
4,2,4,3,30140.6169282785
4,2,5,3,29838.0836722504
4,2,1,4,29905.6238562194
4,2,2,4,33907.1433029729
4,2,3,4,31076.1005404147
4,2,4,4,30960.9507207685
4,2,5,4,27482.1007278033
4,2,1,5,28582.2118796788
4,2,2,5,32781.7058703933
4,2,3,5,31354.1272664504
4,2,4,5,31312.3112996185
4,2,5,5,27105.5391639642
4,2,1,6,27850.9874329979
4,2,2,6,32212.9483690942
4,2,3,6,31372.9574400763
4,2,4,6,31373.2987788932
4,2,5,6,26794.1291728206
4,2,1,7,27096.9107932929
4,2,2,7,31844.0769817143
4,2,3,7,31134.8755141273
4,2,4,7,31173.4310209023
4,2,5,7,26158.1250191926
4,2,1,8,25922.4454622236
4,2,2,8,31533.5616166364
4,2,3,8,30512.4789308325
4,2,4,8,30614.8924467465
4,2,5,8,24808.4926508197
4,2,1,9,23798.514745701
4,2,2,9,31318.5108943522
4,2,3,9,29415.7971801862
4,2,4,9,29630.8344243056
4,2,5,9,22127.7840771294
4,2,1,10,24530.5275191909
4,2,2,10,31708.5928139624
4,2,3,10,28759.2277146723
4,2,4,10,29029.518240175
4,2,5,10,22115.3356611097
5,2,1,3,30913.3952380232
5,2,2,3,37886.5190402199
5,2,3,3,33813.444285672
5,2,4,3,32930.8917540441
5,2,5,3,22142.5665084926
5,2,1,4,25969.1284421904
5,2,2,4,31156.2142643688
5,2,3,4,28721.2581554552
5,2,4,4,28284.3207976937
5,2,5,4,22661.6362578754
5,2,1,5,23693.6804101324
5,2,2,5,28306.3043179867
5,2,3,5,26767.0050844695
5,2,4,5,26500.4205532039
5,2,5,5,22814.1762718192
5,2,1,6,22159.5029966676
5,2,2,6,26737.2700410174
5,2,3,6,25675.0025247376
5,2,4,6,25501.473209346
5,2,5,6,22603.5398219033
5,2,1,7,20749.913250703
5,2,2,7,25611.9449227499
5,2,3,7,24770.7702420682
5,2,4,7,24670.5346644603
5,2,5,7,21932.2009301847
5,2,1,8,19015.0671849247
5,2,2,8,24687.8371849409
5,2,3,8,23611.9730738665
5,2,4,8,23609.3212801328
5,2,5,8,20449.9303662906
5,2,1,9,16443.5872198246
5,2,2,9,23936.7972376866
5,2,3,9,21965.4273442481
5,2,4,9,22127.7841097513
5,2,5,9,17497.4364287358
5,2,1,10,16917.2646065422
5,2,2,10,24069.3994834902
5,2,3,10,21095.2250004081
5,2,4,10,21344.9042634746
5,2,5,10,16900.2924237768
1,3,2,3,80052.6618588988
1,3,3,3,82430.9934073443
1,3,4,3,82071.8172925928
1,3,5,3,65084.6299745154
1,3,1,4,25297.8842818034
1,3,2,4,32021.392556678
1,3,3,4,41778.7144904249
1,3,4,4,42073.0237055493
1,3,5,4,38895.0471962925
1,3,1,5,25698.9333514111
1,3,2,5,28931.0643988252
1,3,3,5,34599.4784564678
1,3,4,5,34750.3338322645
1,3,5,5,31563.7191818758
1,3,1,6,25742.0356705037
1,3,2,6,28064.4623107522
1,3,3,6,31484.4133009244
1,3,4,6,31552.7895515762
1,3,5,6,28009.2791725839
1,3,1,7,25364.0151264845
1,3,2,7,27646.4495140655
1,3,3,7,29512.657849044
1,3,4,7,29543.6330499953
1,3,5,7,25468.3497036169
1,3,1,8,24296.0857624296
1,3,2,8,27298.4778723097
1,3,3,8,27727.2068444206
1,3,4,8,27775.6305082245
1,3,5,8,22678.7159584667
1,3,1,9,22027.7837098282
1,3,2,9,26960.1923880915
1,3,3,9,25754.0811818353
1,3,4,9,25922.445686398
1,3,5,9,19015.0666268957
1,3,1,10,22350.3807143185
1,3,2,10,27259.5565975196
1,3,3,10,24505.9763546234
1,3,4,10,24728.0264915145
1,3,5,10,18177.4109410943
2,3,3,3,101071.256908572
2,3,4,3,100650.010397761
2,3,5,3,82004.135933681
2,3,1,4,31083.2321912206
2,3,2,4,31773.2578532339
2,3,3,4,38364.9716140203
2,3,4,4,38863.8227091843
2,3,5,4,40850.905907051
2,3,1,5,28983.8196573034
2,3,2,5,32667.4184977965
2,3,3,5,35028.531205645
2,3,4,5,35163.9034324579
2,3,5,5,34139.7227085845
2,3,1,6,28680.2093872603
2,3,2,6,33125.6043884106
2,3,3,6,33980.8147900622
2,3,4,6,34009.1944971982
2,3,5,6,31482.1926566011
2,3,1,7,28269.4859383405
2,3,2,7,33318.0213325367
2,3,3,7,33288.9971785742
2,3,4,7,33291.1897273341
2,3,5,7,29724.0828975441
2,3,1,8,27298.4780245768
2,3,2,8,33299.9007925571
2,3,3,8,32475.9149992608
2,3,4,8,32515.1531958146
2,3,5,8,27763.038894657
2,3,1,9,25241.3997803095
2,3,2,9,33151.748763364
2,3,3,9,31379.8380238592
2,3,4,9,31533.5615569235
2,3,5,9,24687.8372587846
2,3,1,10,25943.0981621414
2,3,2,10,33420.4996209428
2,3,3,10,30420.9167364712
2,3,4,10,30633.2700061824
2,3,5,10,24104.8958860984
3,3,4,3,104717.67503353
3,3,5,3,85351.3952676847
3,3,1,4,39577.9131907039
3,3,2,4,37520.4481668888
3,3,3,4,31363.3476474433
3,3,4,4,31402.1888458289
3,3,5,4,35525.1134126886
3,3,1,5,33264.633704565
3,3,2,5,34269.7931381828
3,3,3,5,32033.166691261
3,3,4,5,31930.6534848495
3,3,5,5,31046.2527516112
3,3,1,6,30840.0328498912
3,3,2,6,33270.564215609
3,3,3,6,32236.4377883091
3,3,4,6,32100.2590411175
3,3,5,6,29422.9868059042
3,3,1,7,29312.3878865787
3,3,2,7,32795.3989004402
3,3,3,7,32092.9400421511
3,3,4,7,31964.7722846888
3,3,5,7,28180.9946382533
3,3,1,8,27727.2067256122
3,3,2,8,32475.9148700344
3,3,3,8,31522.2616180784
3,3,4,8,31453.1311775075
3,3,5,8,26503.68887745
3,3,1,9,25341.6508553633
3,3,2,9,32286.1959409998
3,3,3,9,30451.6836396993
3,3,4,9,30512.478946543
3,3,5,9,23611.9729929697
3,3,1,10,25869.5739655633
3,3,2,10,32713.4773632546
3,3,3,10,29794.5491740218
3,3,4,10,29974.3762241142
3,3,5,10,23434.36729216
4,3,5,3,85152.4829206089
4,3,1,4,39952.4930143053
4,3,2,4,38080.6632464055
4,3,3,4,31521.7291554709
4,3,4,4,31309.8723168451
4,3,5,4,34896.6836601596
4,3,1,5,33432.8095124413
4,3,2,5,34497.3035137432
4,3,3,5,32042.3128927891
4,3,4,5,31989.0543064806
4,3,5,5,30771.6151174237
4,3,1,6,30939.0459342971
4,3,2,6,33394.4827161578
4,3,3,6,32197.2752021036
4,3,4,6,32205.7553617381
4,3,5,6,29278.9200158022
4,3,1,7,29379.3664237571
4,3,2,7,32865.8963189381
4,3,3,7,32032.4339814873
4,3,4,7,32087.7084548572
4,3,5,7,28109.5302940613
4,3,1,8,27775.6301305042
4,3,2,8,32515.1533760775
4,3,3,8,31453.1314459527
4,3,4,8,31575.1701384005
4,3,5,8,26476.1232196572
4,3,1,9,25375.3699403491
4,3,2,9,32307.0112906251
4,3,3,9,30381.024666047
4,3,4,9,30614.8924660046
4,3,5,9,23609.3211917821
4,3,1,10,25859.8603237962
4,3,2,10,32710.185553385
4,3,3,10,29740.1121546763
4,3,4,10,30023.8405362473
4,3,5,10,23421.8056899416
5,3,1,4,38350.5656661641
5,3,2,4,41623.4495132675
5,3,3,4,37014.3027907531
5,3,4,4,36226.3012182597
5,3,5,4,24857.0570756943
5,3,1,5,30973.377542629
5,3,2,5,34144.7906613518
5,3,3,5,31420.9952548089
5,3,4,5,31055.7294164468
5,3,5,5,25301.7466633376
5,3,1,6,27455.0128329472
5,3,2,6,30978.6372450862
5,3,3,6,29272.0639261578
5,3,4,6,29043.2866877472
5,3,5,6,25283.2475716881
5,3,1,7,25029.1933020483
5,3,2,7,29111.9685203931
5,3,3,7,27915.8409729416
5,3,4,7,27777.4992226566
5,3,5,7,24741.9392289567
5,3,1,8,22678.7157042535
5,3,2,8,27763.0387372918
5,3,3,8,26503.6883852093
5,3,4,8,26476.1235393556
5,3,5,8,23347.2686105349
5,3,1,9,19701.9489510914
5,3,2,9,26751.3376959259
5,3,3,9,24652.0667333015
5,3,4,9,24808.4926599373
5,3,5,9,20449.9302425035
5,3,1,10,19878.8975913374
5,3,2,10,26772.6546347441
5,3,3,10,23707.4552644889
5,3,4,10,23959.2728925974
5,3,5,10,19867.2932805582
1,4,2,4,83529.6785301201
1,4,3,4,85043.5136294691
1,4,4,4,84654.8919639958
1,4,5,4,69480.9459529882
1,4,1,5,26246.41156333
1,4,2,5,33361.8379010766
1,4,3,5,42698.6741265195
1,4,4,5,43012.3827047546
1,4,5,5,41773.9948991541
1,4,1,6,26524.6190514139
1,4,2,6,29822.8685586369
1,4,3,6,35211.0929141814
1,4,4,6,35359.6963352406
1,4,5,6,33333.9319883683
1,4,1,7,26314.6682424599
1,4,2,7,28819.893491136
1,4,3,7,31798.4108011442
1,4,4,7,31869.5496977757
1,4,5,7,28769.2490296333
1,4,1,8,25364.0151227103
1,4,2,8,28269.4859451898
1,4,3,8,29312.3879370356
1,4,4,8,29379.366055028
1,4,5,8,25029.1936287453
1,4,1,9,23173.4997464383
1,4,2,9,27854.6194711485
1,4,3,9,26913.5747650701
1,4,4,9,27096.9110787046
1,4,5,9,20749.9131464938
1,4,1,10,23538.0975484028
1,4,2,10,28145.57224391
1,4,3,10,25450.3021711403
1,4,4,10,25680.6238642754
1,4,5,10,19503.0696649328
2,4,3,4,101842.367278802
2,4,4,4,101374.880002909
2,4,5,4,84584.0639734593
2,4,1,5,32946.3063427547
2,4,2,5,31956.2019601822
2,4,3,5,38202.9757753017
2,4,4,5,38691.1602074161
2,4,5,5,42653.5008776032
2,4,1,6,29808.2380590818
2,4,2,6,32819.3351213285
2,4,3,6,34882.3773812881
2,4,4,6,35022.8264114587
2,4,5,6,35211.5479602078
2,4,1,7,28819.8931052137
2,4,2,7,33222.5509147896
2,4,3,7,33732.2614401978
2,4,4,7,33788.2585034404
2,4,5,7,31911.4497646911
2,4,1,8,27646.4495220265
2,4,2,8,33318.0214097544
2,4,3,8,32795.3993223524
2,4,4,8,32865.8960193075
2,4,5,8,29111.9679218976
2,4,1,9,25482.1779703018
2,4,2,9,33228.3606839212
2,4,3,9,31670.4857225752
2,4,4,9,31844.0772550649
2,4,5,9,25611.9451491058
2,4,1,10,26088.2747105603
2,4,2,10,33516.2584782336
2,4,3,10,30567.00251359
2,4,4,10,30787.8158636304
2,4,5,10,24659.1657620058
3,4,4,4,105897.623790163
3,4,5,4,88305.0434438108
3,4,1,5,41795.2637151386
3,4,2,5,37824.9302168997
3,4,3,5,31980.4723235037
3,4,4,5,31990.9786391135
3,4,5,5,37611.7896688467
3,4,1,6,34829.3814770138
3,4,2,6,34645.3008428194
3,4,3,6,32544.1098564201
3,4,4,6,32445.8405399177
3,4,5,6,32356.0822459333
3,4,1,7,31798.4107840812
3,4,2,7,33732.261714418
3,4,3,7,32573.2489026057
3,4,4,7,32463.4378834909
3,4,5,7,30056.8305167789
3,4,1,8,29512.6575903395
3,4,2,8,33288.9971672669
3,4,3,8,32092.9402298441
3,4,4,8,32032.4337631817
3,4,5,8,27915.8410247619
3,4,1,9,26716.9347385256
3,4,2,9,33059.9373868689
3,4,3,9,31068.0342810541
3,4,4,9,31134.8757007268
3,4,5,9,24770.7704511432
3,4,1,10,26914.2542184468
3,4,2,10,33443.6315655276
3,4,3,10,30428.0622820717
3,4,4,10,30614.6946077878
3,4,5,10,24396.9486822259
4,4,5,4,88180.241512336
4,4,1,5,42143.0278236907
4,4,2,5,38341.2267288522
4,4,3,5,32032.4385905192
4,4,4,5,31876.2159346502
4,4,5,5,36945.8756202157
4,4,1,6,34979.2390605659
4,4,2,6,34812.7344269042
4,4,3,6,32474.3365309609
4,4,4,6,32453.995379352
4,4,5,6,32031.4101045209
4,4,1,7,31869.550081381
4,4,2,7,33788.2572241224
4,4,3,7,32463.4377201911
4,4,4,7,32509.3690363124
4,4,5,7,29851.1036618857
4,4,1,8,29543.6328782382
4,4,2,8,33291.1895936643
4,4,3,8,31964.7723727236
4,4,4,8,32087.7084694484
4,4,5,8,27777.4992909753
4,4,1,9,26719.1904228912
4,4,2,9,33034.6922429596
4,4,3,9,30934.9209387518
4,4,4,9,31173.430854406
4,4,5,9,24670.5348812424
4,4,1,10,26859.0297525482
4,4,2,10,33388.5806223576
4,4,3,10,30314.3814864059
4,4,4,10,30600.341417525
4,4,5,10,24292.7759913919
5,4,1,5,41536.5606300447
5,4,2,5,42947.8162299378
5,4,3,5,38170.7224969593
5,4,4,5,37446.3362401778
5,4,5,5,26078.0210486581
5,4,1,6,33161.9581267698
5,4,2,6,35219.5869052604
5,4,3,6,32430.1401567409
5,4,4,6,32088.7257794897
5,4,5,6,26354.8537362159
5,4,1,7,28769.2490326983
5,4,2,7,31911.4496972451
5,4,3,7,30056.8302708304
5,4,4,7,29851.103456984
5,4,5,7,26006.8117306707
5,4,1,8,25468.3494182876
5,4,2,8,29724.0832270499
5,4,3,8,28180.9943298937
5,4,4,8,28109.530331136
5,4,5,8,24741.9396354721
5,4,1,9,21785.5432787145
5,4,2,9,28300.2149564516
5,4,3,9,26017.6088891456
5,4,4,9,26158.1250801542
5,4,5,9,21932.2006467093
5,4,1,10,21562.2793922718
5,4,2,10,28157.9449595291
5,4,3,10,24968.435526608
5,4,4,10,25218.0722661294
5,4,5,10,21399.9643260485
1,5,2,5,84862.180001902
1,5,3,5,85998.1557898819
1,5,4,5,85601.5169449744
1,5,5,5,71188.3383697957
1,5,1,6,26497.1821453686
1,5,2,6,33601.9526231319
1,5,3,6,42665.2850700133
1,5,4,6,42996.3494227561
1,5,5,6,42497.9756583779
1,5,1,7,26524.6187352947
1,5,2,7,29808.2382252228
1,5,3,7,34829.3816108194
1,5,4,7,34979.2390348482
1,5,5,7,33161.9584040211
1,5,1,8,25742.0352644524
1,5,2,8,28680.2096465982
1,5,3,8,30840.0326283743
1,5,4,8,30939.0462219774
1,5,5,8,27455.0132902293
1,5,1,9,23669.5173506106
1,5,2,9,28101.5792123125
1,5,3,9,27646.7609903757
1,5,4,9,27850.9881822866
1,5,5,9,22159.5027184713
1,5,1,10,24116.006903696
1,5,2,10,28400.4910012396
1,5,3,10,25837.803309396
1,5,4,10,26080.7552338907
1,5,5,10,20337.1094493214
2,5,3,5,102003.911342351
2,5,4,5,101522.554106662
2,5,5,5,85522.9682912826
2,5,1,6,33601.9530707311
2,5,2,6,32005.766622177
2,5,3,6,38024.9425397685
2,5,4,6,38520.4056319621
2,5,5,6,43231.0254662874
2,5,1,7,29822.8685353072
2,5,2,7,32819.3349868662
2,5,3,7,34645.3010950027
2,5,4,7,34812.7344390044
2,5,5,7,35219.5868946624
2,5,1,8,28064.4624035822
2,5,2,8,33125.6042888618
2,5,3,8,33270.5645966508
2,5,4,8,33394.4829029219
2,5,5,8,30978.6371527959
2,5,1,9,25659.266010043
2,5,2,9,33140.861487807
2,5,3,9,32010.5637113344
2,5,4,9,32212.9479940534
2,5,5,9,26737.2703322074
2,5,1,10,26114.4675479393
2,5,2,10,33474.6322702005
2,5,3,10,30658.9136279831
2,5,4,10,30892.9157041301
2,5,5,10,25214.3708285138
3,5,4,5,106201.235498128
3,5,5,5,89368.7471464874
3,5,1,6,42665.2851472843
3,5,2,6,38024.9425921821
3,5,3,6,32152.038631007
3,5,4,6,32165.1405181406
3,5,5,6,38319.8815828047
3,5,1,7,35211.0929944995
3,5,2,7,34882.377803826
3,5,3,7,32544.1095367275
3,5,4,7,32474.3361910394
3,5,5,7,32430.1400381689
3,5,1,8,31484.4130977032
3,5,2,8,33980.8151474654
3,5,3,8,32236.4376766016
3,5,4,8,32197.2751794847
3,5,5,8,29272.0637868415
3,5,1,9,27982.7103282738
3,5,2,9,33600.397117652
3,5,3,9,31292.8932529668
3,5,4,9,31372.9576168538
3,5,5,9,25675.0023109016
3,5,1,10,27693.4328470506
3,5,2,10,33865.6114228933
3,5,3,10,30679.8098623132
3,5,4,10,30876.0126539557
3,5,5,10,25014.9759807065
4,5,5,5,89276.07633691
4,5,1,6,42996.3489166062
