defect1_1,defect1_2,defect2_1,defect2_2,total_power
3,1,2,8,1238422.96857411
3,1,3,8,1240202.08097351
3,1,4,8,1240126.25477705
3,1,5,8,1246239.06696225
3,1,1,9,1245338.09675839
3,1,2,9,1246628.10028168
3,1,3,9,1251127.76572727
3,1,4,9,1250960.76588557
3,1,5,9,1247722.31569058
3,1,1,10,1231548.24368102
3,1,2,10,1244695.21587162
3,1,3,10,1250666.31824045
3,1,4,10,1250202.21365189
3,1,5,10,1230154.76126563
4,1,5,1,1178803.78259078
4,1,1,2,1238384.63536733
4,1,2,2,1242878.22006493
4,1,3,2,1248894.54931977
4,1,4,2,1249282.07108965
4,1,5,2,1242627.06631252
4,1,1,3,1244527.35006929
4,1,2,3,1244823.75292626
4,1,3,3,1247112.51951309
4,1,4,3,1247028.29311151
4,1,5,3,1246113.50243125
4,1,1,4,1244614.01183228
4,1,2,4,1243243.73527439
4,1,3,4,1244908.06202782
4,1,4,4,1244836.33197262
4,1,5,4,1245487.33337671
4,1,1,5,1244589.72533875
4,1,2,5,1243194.80067228
4,1,3,5,1244841.27009285
4,1,4,5,1244768.82232575
4,1,5,5,1245370.91849308
4,1,1,6,1244594.39032087
4,1,2,6,1243193.4692659
4,1,3,6,1244839.77198034
4,1,4,6,1244767.25241525
4,1,5,6,1245366.72826953
4,1,1,7,1244639.2249507
4,1,2,7,1243168.24652571
4,1,3,7,1244813.50963044
4,1,4,7,1244741.85772569
4,1,5,7,1245429.42671414
4,1,1,8,1244803.61044828
4,1,2,8,1237958.89891966
4,1,3,8,1239737.96217716
4,1,4,8,1239662.13345146
4,1,5,8,1245786.27100645
4,1,1,9,1244885.45345655
4,1,2,9,1246164.0113223
4,1,3,9,1250663.65706416
4,1,4,9,1250496.65616257
4,1,5,9,1247269.55434192
4,1,1,10,1231099.60456414
4,1,2,10,1244231.11610163
4,1,3,10,1250202.2136497
4,1,4,10,1249738.10877329
4,1,5,10,1229702.01522771
5,1,1,2,1204536.99314928
5,1,2,2,1206205.81144709
5,1,3,2,1210634.02233561
5,1,4,2,1210868.86853858
5,1,5,2,1221435.03796593
5,1,1,3,1211813.27854157
5,1,2,3,1211200.34942753
5,1,3,3,1213490.03778187
5,1,4,3,1213454.04992844
5,1,5,3,1226857.45937332
5,1,1,4,1212825.93273671
5,1,2,4,1216352.47363617
5,1,3,4,1218015.59714541
5,1,4,4,1217949.32074465
5,1,5,4,1213637.65492913
5,1,1,5,1212921.05512537
5,1,2,5,1216343.88062713
5,1,3,5,1217936.48122872
5,1,4,5,1217866.16129144
5,1,5,5,1213558.53854662
5,1,1,6,1212926.82901328
5,1,2,6,1216329.93409991
5,1,3,6,1217919.38965134
5,1,4,6,1217849.12681237
5,1,5,6,1213598.81257707
5,1,1,7,1212962.05438146
5,1,2,7,1216298.33271407
5,1,3,7,1217890.98454675
5,1,4,7,1217821.8773439
5,1,5,7,1213690.1464975
5,1,1,8,1213118.92806484
5,1,2,8,1216536.92163172
5,1,3,8,1218207.26953057
5,1,4,8,1218138.42929971
5,1,5,8,1214062.71224301
5,1,1,9,1213195.98379793
5,1,2,9,1224600.82807744
5,1,3,9,1228957.8032042
5,1,4,9,1228798.17344196
5,1,5,9,1215554.24669313
5,1,1,10,1199644.22157389
5,1,2,10,1224341.05729535
5,1,3,10,1230154.76126713
5,1,4,10,1229702.0152293
5,1,5,10,1197991.30839957
1,2,2,2,1169328.38258925
1,2,3,2,1181007.20521721
1,2,4,2,1181376.83383354
1,2,5,2,1180570.31073892
1,2,1,3,1236010.33918761
1,2,2,3,1224955.62922568
1,2,3,3,1222626.00641185
1,2,4,3,1222363.76906715
1,2,5,3,1220570.03619211
1,2,1,4,1239539.3125835
1,2,2,4,1227606.96978916
1,2,3,4,1228723.4955812
1,2,4,4,1228608.3383851
1,2,5,4,1227745.63672107
1,2,1,5,1227964.88580954
1,2,2,5,1231566.84983925
1,2,3,5,1233132.07008872
1,2,4,5,1233058.24583082
1,2,5,5,1228760.06594632
1,2,1,6,1227952.8710637
1,2,2,6,1231496.72092234
1,2,3,6,1233113.37061642
1,2,4,6,1233044.46431265
1,2,5,6,1228882.22471896
1,2,1,7,1228043.00331993
1,2,2,7,1231466.65762092
1,2,3,7,1233081.03737392
1,2,4,7,1233013.14980975
1,2,5,7,1228945.44797924
1,2,1,8,1228238.79802779
1,2,2,8,1231710.81708757
1,2,3,8,1233393.8139788
1,2,4,8,1233325.69307003
1,2,5,8,1229291.6974681
1,2,1,9,1228337.97277998
1,2,2,9,1239779.29320234
1,2,3,9,1244142.23246256
1,2,4,9,1243982.95170371
1,2,5,9,1230767.75646504
1,2,1,10,1214179.37131367
1,2,2,10,1239522.72066692
1,2,3,10,1245338.09676078
1,2,4,10,1244885.45345538
1,2,5,10,1213195.98380062
2,2,3,2,1180112.15990338
2,2,4,2,1180641.81341656
2,2,5,2,1180241.64375606
2,2,1,3,1237451.73523984
2,2,2,3,1244126.40215558
2,2,3,3,1239851.37733756
2,2,4,3,1239456.41637105
2,2,5,3,1234562.21282939
2,2,1,4,1239956.57403533
2,2,2,4,1240314.11204755
2,2,3,4,1242094.34623162
2,2,4,4,1241988.14656364
2,2,5,4,1240255.2645537
2,2,1,5,1239527.00930497
2,2,2,5,1238819.36240527
2,2,3,5,1240516.52293377
2,2,4,5,1240444.28045503
2,2,5,5,1240286.53607059
2,2,1,6,1239481.00627221
2,2,2,6,1238786.78122142
2,2,3,6,1240449.83693764
2,2,4,6,1240377.97121349
2,2,5,6,1240279.0899187
2,2,1,7,1239527.51804351
2,2,2,7,1238771.08172631
2,2,3,7,1240423.21386363
2,2,4,7,1240351.86772721
2,2,5,7,1240336.39630998
2,2,1,8,1239695.48770846
2,2,2,8,1234382.25555201
2,2,3,8,1236164.48539913
2,2,4,8,1236088.80888059
2,2,5,8,1240688.74236538
2,2,1,9,1239779.29320269
2,2,2,9,1242588.86134536
2,2,3,9,1247089.72654546
2,2,4,9,1246922.78691614
2,2,5,9,1242169.58458807
2,2,1,10,1225375.72473112
2,2,2,10,1240656.68377414
2,2,3,10,1246628.1002828
2,2,4,10,1246164.01132301
2,2,5,10,1224600.82807815
3,2,4,2,1178331.63341162
3,2,5,2,1178368.80021206
3,2,1,3,1237793.47102404
3,2,2,3,1242570.17949744
3,2,3,3,1248585.6494437
3,2,4,3,1248110.02822961
3,2,5,3,1241478.96466075
3,2,1,4,1243760.22571728
3,2,2,4,1244855.17937285
3,2,3,4,1247091.53755418
3,2,4,4,1247007.22565352
3,2,5,4,1245236.01396693
3,2,1,5,1243845.11438837
3,2,2,5,1243287.03022865
3,2,3,5,1244945.950872
3,2,4,5,1244874.0143836
3,2,5,5,1244702.86486569
3,2,1,6,1243851.55131065
3,2,2,6,1243224.50900413
3,2,3,6,1244868.94889313
3,2,4,6,1244796.55287558
3,2,5,6,1244630.09549209
3,2,1,7,1243897.43907674
3,2,2,7,1243200.68718771
3,2,3,7,1244845.01453199
3,2,4,7,1244773.34421583
3,2,5,7,1244686.25237987
3,2,1,8,1244061.04778267
3,2,2,8,1238884.80406455
3,2,3,8,1240663.41168807
3,2,4,8,1240587.56234032
3,2,5,8,1245042.32936816
3,2,1,9,1244142.23246144
3,2,2,9,1247089.72654608
3,2,3,9,1251589.20181467
3,2,4,9,1251422.1904594
3,2,5,9,1246525.44655488
3,2,1,10,1229681.71591617
3,2,2,10,1245156.70364883
3,2,3,10,1251127.76572708
3,2,4,10,1250663.65706427
3,2,5,10,1228957.80320372
4,2,5,2,1177588.93805608
4,2,1,3,1237440.71286109
4,2,2,3,1242081.3785362
4,2,3,3,1248014.55434108
4,2,4,3,1248419.96713887
4,2,5,3,1241632.6995232
4,2,1,4,1243557.57975306
4,2,2,4,1244657.8752499
4,2,3,4,1246915.9735374
4,2,4,4,1246831.53425085
4,2,5,4,1245112.52622201
4,2,1,5,1243681.3692854
4,2,2,5,1243124.36088407
4,2,3,5,1244783.59463695
4,2,4,5,1244711.54742833
4,2,5,5,1244546.60049588
4,2,1,6,1243692.51139912
4,2,2,6,1243062.20091606
4,2,3,6,1244706.12069232
4,2,4,6,1244633.69967911
4,2,5,6,1244470.13731094
4,2,1,7,1243738.54761568
4,2,2,7,1243038.06329707
4,2,3,7,1244682.07000342
4,2,4,7,1244610.38413384
4,2,5,7,1244526.20389648
4,2,1,8,1243901.92041481
4,2,2,8,1238717.94165179
4,2,3,8,1240496.37651071
4,2,4,8,1240420.51819363
4,2,5,8,1244882.4996136
4,2,1,9,1243982.95170225
4,2,2,9,1246922.78691587
4,2,3,9,1251422.19046013
4,2,4,9,1251255.17523835
4,2,5,9,1246365.75118041
4,2,1,10,1229525.13277121
4,2,2,10,1244989.72263219
4,2,3,10,1250960.76588639
4,2,4,10,1250496.65616446
4,2,5,10,1228798.17344199
5,2,1,3,1221969.43370346
5,2,2,3,1223464.95625112
5,2,3,3,1227655.13875662
5,2,4,3,1227901.03220336
5,2,5,3,1238697.44068161
5,2,1,4,1229321.98487566
5,2,2,4,1229542.12556986
5,2,3,4,1231813.54988335
5,2,4,4,1231775.81144723
5,2,5,4,1239488.27964938
5,2,1,5,1230362.47894107
5,2,2,5,1233929.09645011
5,2,3,5,1235589.97211162
5,2,4,5,1235523.22637428
5,2,5,5,1231176.4886515
5,2,1,6,1230489.86061839
5,2,2,6,1233905.99210275
5,2,3,6,1235498.24099754
5,2,4,6,1235428.02332479
5,2,5,6,1231139.56917168
5,2,1,7,1230537.4826938
5,2,2,7,1233871.13265779
5,2,3,7,1235460.64549538
5,2,4,7,1235391.30002607
5,2,5,7,1231236.60902591
5,2,1,8,1230692.71828106
5,2,2,8,1234107.16032867
5,2,3,8,1235775.26988147
5,2,4,8,1235706.28282122
5,2,5,8,1231618.11186548
5,2,1,9,1230767.75646486
5,2,2,9,1242169.58459178
5,2,3,9,1246525.44655586
5,2,4,9,1246365.75117925
5,2,5,9,1233114.64314247
5,2,1,10,1216548.27031686
5,2,2,10,1241908.93195928
5,2,3,10,1247722.3156876
5,2,4,10,1247269.55434036
5,2,5,10,1215554.24669357
1,3,2,3,1160635.42657666
1,3,3,3,1170540.35890829
1,3,4,3,1171021.75859465
1,3,5,3,1173483.33950684
1,3,1,4,1235940.0980447
1,3,2,4,1229424.12618868
1,3,3,4,1227095.06432599
1,3,4,4,1226834.60077688
1,3,5,4,1220410.18933735
1,3,1,5,1239535.49252055
1,3,2,5,1231916.7820574
1,3,3,5,1232976.69708641
1,3,4,5,1232864.20444242
1,3,5,5,1227649.68564579
1,3,1,6,1227896.88431386
1,3,2,6,1231476.89387332
1,3,3,6,1233042.24522474
1,3,4,6,1232968.61164377
1,3,5,6,1228687.8102785
1,3,1,7,1227922.21256661
1,3,2,7,1231387.82387929
1,3,3,7,1233003.1615714
1,3,4,7,1232935.10309974
1,3,5,7,1228863.87757796
1,3,1,8,1228128.3142056
1,3,2,8,1231626.51494135
1,3,3,8,1233314.17548047
1,3,4,8,1233246.2879163
1,3,5,8,1229219.27736719
1,3,1,9,1228238.79802511
1,3,2,9,1239695.48770725
1,3,3,9,1244061.04778266
1,3,4,9,1243901.92041756
1,3,5,9,1230692.7182857
1,3,1,10,1214108.36669107
1,3,2,10,1239440.06620299
1,3,3,10,1245256.19994792
1,3,4,10,1244803.61044602
1,3,5,10,1213118.9280604
2,3,3,3,1158869.62710873
2,3,4,3,1159568.61678737
2,3,5,3,1170581.94794293
2,3,1,4,1229428.85598968
2,3,2,4,1235902.16106073
2,3,3,4,1231584.44548488
2,3,4,4,1231188.26375544
2,3,5,4,1226387.05788033
2,3,1,5,1231894.39785745
2,3,2,5,1232170.46669626
2,3,3,5,1233942.18770787
2,3,4,5,1233835.68853447
2,3,5,5,1232164.32736653
2,3,1,6,1231474.77856285
2,3,2,6,1230667.89229665
2,3,3,6,1232363.55032739
2,3,4,6,1232291.45051475
2,3,5,6,1232230.18600503
2,3,1,7,1231463.13742792
2,3,2,7,1230615.98927311
2,3,3,7,1232277.48920879
2,3,4,7,1232206.51456577
2,3,5,7,1232279.43564723
2,3,1,8,1231626.51493849
2,3,2,8,1226172.83371522
2,3,3,8,1227959.53138776
2,3,4,8,1227884.05178083
2,3,5,8,1232628.87431901
2,3,1,9,1231710.8170876
2,3,2,9,1234382.25555298
2,3,3,9,1238884.8040629
2,3,4,9,1238717.94164938
2,3,5,9,1234107.16032673
2,3,1,10,1217397.72099008
2,3,2,10,1232451.10885182
2,3,3,10,1238422.96857145
2,3,4,10,1237958.89892188
2,3,5,10,1216536.92163148
3,3,4,3,1151446.34795796
3,3,5,3,1165224.72754835
3,3,1,4,1227187.99957234
3,3,2,4,1231658.10729558
3,3,3,4,1237579.55372464
3,3,4,4,1237098.13823422
3,3,5,4,1230530.26115724
3,3,1,5,1233027.99823876
3,3,2,5,1234012.46192725
3,3,3,5,1236230.16704417
3,3,4,5,1236145.14969753
3,3,5,5,1234448.89323601
3,3,1,6,1233112.59743318
3,3,2,6,1232436.04629924
3,3,3,6,1234089.57312595
3,3,4,6,1234017.6664465
3,3,5,6,1233960.20208572
3,3,1,7,1233151.9447641
3,3,2,7,1232352.68507767
3,3,3,7,1233994.07177345
3,3,4,7,1233922.52672156
3,3,5,7,1233944.89974563
3,3,1,8,1233314.17548146
3,3,2,8,1227959.53138851
3,3,3,8,1229736.6132805
3,3,4,8,1229660.73630138
3,3,5,8,1234293.29658268
3,3,1,9,1233393.81397842
3,3,2,9,1236164.48540075
3,3,3,9,1240663.41168913
3,3,4,9,1240496.37650948
3,3,5,9,1235775.26988193
3,3,1,10,1219039.81075634
3,3,2,10,1234231.14518169
3,3,3,10,1240202.0809738
3,3,4,10,1239737.96217373
3,3,5,10,1218207.26953154
4,3,5,3,1164504.53278685
4,3,1,4,1226928.09865844
4,3,2,4,1231261.41255085
4,3,3,4,1237097.67096729
4,3,4,4,1237500.15961789
4,3,5,4,1230772.2065241
4,3,1,5,1232916.44867293
4,3,2,5,1233906.54791261
4,3,3,5,1236145.79704142
4,3,4,5,1236060.47648324
4,3,5,5,1234415.74020234
4,3,1,6,1233039.82185092
4,3,2,6,1232364.60889038
4,3,3,6,1234018.35718775
4,3,4,6,1233946.31696847
4,3,5,6,1233894.57511435
4,3,1,7,1233083.89976202
4,3,2,7,1232281.54844957
4,3,3,7,1233922.37282002
4,3,4,7,1233850.8002577
4,3,5,7,1233875.69324288
4,3,1,8,1233246.28791738
4,3,2,8,1227884.0517802
4,3,3,8,1229660.73629952
4,3,4,8,1229584.83985869
4,3,5,8,1234224.06360971
4,3,1,9,1233325.69306956
4,3,2,9,1236088.80887822
4,3,3,9,1240587.56234247
4,3,4,9,1240420.51819156
4,3,5,9,1235706.28282374
4,3,1,10,1218974.03323539
4,3,2,10,1234155.36602432
4,3,3,10,1240126.25477715
4,3,4,10,1239662.13345183
4,3,5,10,1218138.42930039
5,3,1,4,1220589.95649596
5,3,2,4,1226546.59242826
5,3,3,4,1230623.51757274
5,3,4,4,1230864.56723942
5,3,5,4,1237045.96512417
5,3,1,5,1227851.97599453
5,3,2,5,1232387.64305373
5,3,3,5,1234601.90851171
5,3,4,5,1234567.33155716
5,3,5,5,1238063.21953384
5,3,1,6,1228894.17408491
5,3,2,6,1232439.40081286
5,3,3,6,1234096.62050028
5,3,4,6,1234029.88517764
5,3,5,6,1229705.58633904
5,3,1,7,1229054.67519872
5,3,2,7,1232395.8573309
5,3,3,7,1233986.84515929
5,3,4,7,1233917.51174858
5,3,5,7,1229725.24881229
5,3,1,8,1229219.27736655
5,3,2,8,1232628.87432047
5,3,3,8,1234293.2965807
5,3,4,8,1234224.06360601
5,3,5,8,1230112.67658145
5,3,1,9,1229291.69746598
5,3,2,9,1240688.74236599
5,3,3,9,1245042.32936845
5,3,4,9,1244882.49961271
5,3,5,9,1231618.11186352
5,3,1,10,1215107.93606574
5,3,2,10,1240426.39464318
5,3,3,10,1246239.06696378
5,3,4,10,1245786.27100557
5,3,5,10,1214062.71224472
1,4,2,4,1160203.14606105
1,4,3,4,1170077.44312862
1,4,4,4,1170561.06966958
1,4,5,4,1172988.78710401
1,4,1,5,1235780.37377796
1,4,2,5,1229270.31912259
1,4,3,5,1226947.07381706
1,4,4,5,1226686.24997002
1,4,5,5,1220223.64267978
1,4,1,6,1239460.3767494
1,4,2,6,1231744.77100953
1,4,3,6,1232804.20642203
1,4,4,6,1232691.81090915
1,4,5,6,1227495.77619552
1,4,1,7,1227781.26920422
1,4,2,7,1231283.61827313
1,4,3,7,1232847.59639244
1,4,4,7,1232774.80061949
1,4,5,7,1228587.16500071
1,4,1,8,1227922.21257025
1,4,2,8,1231463.13742852
1,4,3,8,1233151.94476348
1,4,4,8,1233083.8997645
1,4,5,8,1229054.6752027
1,4,1,9,1228043.00332054
1,4,2,9,1239527.51804364
1,4,3,9,1243897.43907994
1,4,4,9,1243738.54761276
1,4,5,9,1230537.48269592
1,4,1,10,1213955.85333924
1,4,2,10,1239274.00142423
1,4,3,10,1245091.70333759
1,4,4,10,1244639.22494991
1,4,5,10,1212962.05438343
2,4,3,4,1158241.53994649
2,4,4,4,1158936.73461339
2,4,5,4,1169987.93210529
2,4,1,5,1229183.7424045
2,4,2,5,1235641.55727471
2,4,3,5,1231332.28815374
2,4,4,5,1230935.61803234
2,4,5,5,1226108.92965263
2,4,1,6,1231669.03967461
2,4,2,6,1231899.14140766
2,4,3,6,1233669.51210477
2,4,4,6,1233563.0688427
2,4,5,6,1231932.20578207
2,4,1,7,1231283.61827352
2,4,2,7,1230376.10017333
2,4,3,7,1232069.561906
2,4,4,7,1231998.31909749
2,4,5,7,1232054.93987708
2,4,1,8,1231387.82387547
2,4,2,8,1230615.98927264
2,4,3,8,1232352.68508022
2,4,4,8,1232281.54845171
2,4,5,8,1232395.85733084
2,4,1,9,1231466.65762143
2,4,2,9,1238771.08172282
2,4,3,9,1243200.68718877
2,4,4,9,1243038.06329376
2,4,5,9,1233871.13265851
2,4,1,10,1217173.4279593
2,4,2,10,1237739.99429329
2,4,3,10,1243625.95894478
2,4,4,10,1243168.24652393
2,4,5,10,1216298.33271462
3,4,4,4,1150804.11038737
3,4,5,4,1164514.44151449
3,4,1,5,1226864.38174432
3,4,2,5,1231331.63202521
3,4,3,5,1237244.00440007
3,4,4,5,1236762.88956525
3,4,5,5,1230175.78654033
3,4,1,6,1232727.29491335
3,4,2,6,1233667.42917885
3,4,3,6,1235881.58066806
3,4,4,6,1235796.61494408
3,4,5,6,1234142.67660243
3,4,1,7,1232847.5963907
3,4,2,7,1232069.56190452
3,4,3,7,1233720.2704095
3,4,4,7,1233649.22187867
3,4,5,7,1233710.66668951
3,4,1,8,1233003.16157121
3,4,2,8,1232277.48921198
3,4,3,8,1233994.07177462
3,4,4,8,1233922.37281799
3,4,5,8,1233986.84515955
3,4,1,9,1233081.03737373
3,4,2,9,1240423.21386632
3,4,3,9,1244845.01453141
3,4,4,9,1244682.07000409
3,4,5,9,1235460.64549927
3,4,1,10,1218745.5674599
3,4,2,10,1239387.39864726
3,4,3,10,1245271.32260089
3,4,4,10,1244813.50963271
3,4,5,10,1217890.98454642
4,4,5,4,1163787.78644731
4,4,1,5,1226604.46699895
4,4,2,5,1230935.63731209
4,4,3,5,1236763.62136031
4,4,4,5,1237163.86723495
4,4,5,5,1230417.10718549
4,4,1,6,1232615.70222549
4,4,2,6,1233561.78753764
4,4,3,6,1235797.43886579
4,4,4,6,1235712.07559722
4,4,5,6,1234109.2129949
4,4,1,7,1232774.80061756
4,4,2,7,1231998.31909752
4,4,3,7,1233649.22187614
4,4,4,7,1233578.03390249
4,4,5,7,1233644.84960225
4,4,1,8,1232935.10309697
4,4,2,8,1232206.51456275
4,4,3,8,1233922.52672055
4,4,4,8,1233850.80025584
4,4,5,8,1233917.51174793
4,4,1,9,1233013.14981071
4,4,2,9,1240351.8677261
4,4,3,9,1244773.34421852
4,4,4,9,1244610.38413486
4,4,5,9,1235391.30002768
4,4,1,10,1218679.7789208
4,4,2,10,1239315.84903747
4,4,3,10,1245199.67560121
4,4,4,10,1244741.85772446
4,4,5,10,1217821.87734352
5,4,1,5,1220237.82796737
5,4,2,5,1226206.35775479
5,4,3,5,1230274.54123252
5,4,4,5,1230514.63512173
5,4,5,5,1236666.80350941
5,4,1,6,1227511.850523
5,4,2,6,1232024.5015145
5,4,3,6,1234235.85331058
5,4,4,6,1234201.36717534
5,4,5,6,1237771.61727395
5,4,1,7,1228587.1650006
5,4,2,7,1232054.93987587
5,4,3,7,1233710.66668823
5,4,4,7,1233644.84960258
5,4,5,7,1229415.3165112
5,4,1,8,1228863.87757699
5,4,2,8,1232279.43564803
5,4,3,8,1233944.89974555
5,4,4,8,1233875.6932467
5,4,5,8,1229725.24881254
5,4,1,9,1228945.44798161
5,4,2,9,1240336.39631095
5,4,3,9,1244686.25237942
5,4,4,9,1244526.20389705
5,4,5,9,1231236.60902514
5,4,1,10,1214786.68797498
5,4,2,10,1240071.13828953
5,4,3,10,1245882.29412378
5,4,4,10,1245429.42671433
5,4,5,10,1213690.14649638
1,5,2,5,1154496.77984669
1,5,3,5,1164508.82711536
1,5,4,5,1164992.30061657
1,5,5,5,1172859.81325083
1,5,1,6,1235749.11176832
1,5,2,6,1229218.93735776
1,5,3,6,1226898.15798894
1,5,4,6,1226637.38172543
1,5,5,6,1220183.13813186
1,5,1,7,1239460.37675125
1,5,2,7,1231669.0396786
1,5,3,7,1232727.2949134
1,5,4,7,1232615.70222024
1,5,5,7,1227511.85052637
1,5,1,8,1227896.88431433
1,5,2,8,1231474.77856586
1,5,3,8,1233112.59743296
1,5,4,8,1233039.82184994
1,5,5,8,1228894.17408439
1,5,1,9,1227952.87106574
1,5,2,9,1239481.00627559
1,5,3,9,1243851.55131203
1,5,4,9,1243692.51140466
1,5,5,9,1230489.8606189
1,5,1,10,1213889.10113106
1,5,2,10,1239226.5296063
1,5,3,10,1245046.69923913
1,5,4,10,1244594.39032314
1,5,5,10,1212926.82901444
2,5,3,5,1158314.57828778
2,5,4,5,1159006.65168286
2,5,5,5,1169942.17547279
2,5,1,6,1229218.93735697
2,5,2,6,1235661.92767294
2,5,3,6,1231356.33182012
2,5,4,6,1230959.70000063
2,5,5,6,1226139.09281388
2,5,1,7,1231744.7710094
2,5,2,7,1231899.14140998
2,5,3,7,1233667.42917612
2,5,4,7,1233561.78753938
2,5,5,7,1232024.50151441
2,5,1,8,1231476.89387277
2,5,2,8,1230667.89229829
2,5,3,8,1232436.04630062
2,5,4,8,1232364.60888994
2,5,5,8,1232439.40081256
2,5,1,9,1231496.72092358
2,5,2,9,1238786.78122171
2,5,3,9,1243224.50900524
2,5,4,9,1243062.20091506
2,5,5,9,1233905.99210097
2,5,1,10,1217196.25719961
2,5,2,10,1237762.78657437
2,5,3,10,1243651.09233045
2,5,4,10,1243193.46926618
2,5,5,10,1216329.93409994
3,5,4,5,1150918.50506076
3,5,5,5,1164465.46623847
3,5,1,6,1226898.15798676
3,5,2,6,1231356.33181858
3,5,3,6,1237266.90320797
3,5,4,6,1236786.14540273
3,5,5,6,1230206.51831642
3,5,1,7,1232804.20641981
3,5,2,7,1233669.51210382
3,5,3,7,1235881.58066676
3,5,4,7,1235797.43886533
3,5,5,7,1234235.85331443
3,5,1,8,1233042.24522501
3,5,2,8,1232363.55032826
3,5,3,8,1234089.57312653
3,5,4,8,1234018.35718916
3,5,5,8,1234096.62049968
3,5,1,9,1233113.37061557
3,5,2,9,1240449.83693666
3,5,3,9,1244868.94889328
3,5,4,9,1244706.12069531
3,5,5,9,1235498.24099893
3,5,1,10,1218772.67097023
3,5,2,10,1239414.48549632
